,Wavenumber,H55
0,1200,0.0039265409999999995
1,1198,0.005285225
2,1196,0.006322879
3,1194,0.006926204
4,1192,0.0071632630000000004
5,1190,0.007208902
6,1188,0.007265218
7,1186,0.007523564
8,1184,0.007960680999999999
9,1182,0.008318217
10,1180,0.008174454
11,1178,0.007293727
12,1176,0.005781061
13,1174,0.00405314
14,1172,0.002559515
15,1170,0.001544035
16,1168,0.000927812
17,1166,0.00039769
18,1164,-0.000438801
19,1162,-0.0017817470000000002
20,1160,-0.003501208
21,1158,-0.005373017
22,1156,-0.007212638
23,1154,-0.008842451
24,1152,-0.009861172
25,1150,-0.009810803
26,1148,-0.008297902
27,1146,-0.005252514000000001
28,1144,-0.001018133
29,1142,0.003554735
30,1140,0.007465672
31,1138,0.009827226
32,1136,0.010303966
33,1134,0.009074255
34,1132,0.006824500000000001
35,1130,0.00423973
36,1128,0.001819579
37,1126,-0.000302225
38,1124,-0.002043557
39,1122,-0.003298132
40,1120,-0.003637897
41,1118,-0.00271332
42,1116,-0.00037848900000000003
43,1114,0.00276521
44,1112,0.005682815999999999
45,1110,0.007177101
46,1108,0.00679687
47,1106,0.004829208
48,1104,0.002410153
49,1102,0.000887561
50,1100,0.001490739
51,1098,0.004103954
52,1096,0.007440033
53,1094,0.009326250999999999
54,1092,0.008266838
55,1090,0.0036867140000000002
56,1088,-0.003335575
57,1086,-0.010913431999999999
58,1084,-0.01674944
59,1082,-0.019608475
60,1080,-0.019113496
61,1078,-0.016058851000000002
62,1076,-0.01136983
63,1074,-0.006354065999999999
64,1072,-0.0018311879999999999
65,1070,0.00126159
66,1068,0.002636233
67,1066,0.002204576
68,1064,0.000901605
69,1062,-0.000267936
70,1060,3.752e-06
71,1058,0.00224991
72,1056,0.006365750999999999
73,1054,0.010559381999999999
74,1052,0.012707853
75,1050,0.010931432
76,1048,0.005189259
77,1046,-0.003308365
78,1044,-0.01187665
79,1042,-0.01812526
80,1040,-0.020560575
81,1038,-0.019787653
82,1036,-0.017084473
83,1034,-0.014127786000000002
84,1032,-0.011686955
85,1030,-0.010096025
86,1028,-0.008827394
87,1026,-0.0075954659999999995
88,1024,-0.006103269000000001
89,1022,-0.00449732
90,1020,-0.00263335
91,1018,-0.000481675
92,1016,0.0022241
93,1014,0.005326505
94,1012,0.008498463000000001
95,1010,0.010920916000000001
96,1008,0.012057926000000002
97,1006,0.011507716000000001
98,1004,0.0091983
99,1002,0.005315228000000001
100,1000,0.000616122
101,998,-0.00398098
102,996,-0.007488818
103,994,-0.009085119000000001
104,992,-0.008145397
105,990,-0.004751595
106,988,0.000299607
107,986,0.005759444
108,984,0.010390795999999999
109,982,0.013194941000000002
110,980,0.013717439
111,978,0.012068223000000001
112,976,0.008765595
113,974,0.004494015
114,972,6.1467e-05
115,970,-0.0037449609999999998
116,968,-0.006251181999999999
117,966,-0.007046927
118,964,-0.006147345
119,962,-0.003970544
120,960,-0.0011957769999999999
121,958,0.0014495920000000002
122,956,0.003445193
123,954,0.004549472
124,952,0.004740414
125,950,0.004316548
126,948,0.0036936459999999996
127,946,0.003260078
128,944,0.00316319
129,942,0.003298812
130,940,0.003392647
131,938,0.00326716
132,936,0.002937214
133,934,0.002696637
134,932,0.0027687109999999997
135,930,0.003144362
136,928,0.0034159040000000004
137,926,0.003031595
138,924,0.001560974
139,922,-0.000981826
140,920,-0.00408827
141,918,-0.006883195999999999
142,916,-0.0085095
143,914,-0.008384764
144,912,-0.006488296
145,910,-0.0033413009999999996
146,908,0.000154964
147,906,0.0031162779999999997
148,904,0.004959374
149,902,0.0055537519999999995
150,900,0.005148122
