,Wavenumber,H2447
0,1200,0.002419283
1,1198,0.003130854
2,1196,0.00378073
3,1194,0.0042520529999999996
4,1192,0.004334638
5,1190,0.0042887690000000004
6,1188,0.004941619
7,1186,0.006122331
8,1184,0.006951021
9,1182,0.007308145
10,1180,0.0067310040000000005
11,1178,0.004955376
12,1176,0.002404948
13,1174,0.00038939300000000003
14,1172,-0.00036357699999999996
15,1170,-0.000652394
16,1168,-0.001131447
17,1166,-0.0014089729999999998
18,1164,-0.001749281
19,1162,-0.002616882
20,1160,-0.003785565
21,1158,-0.004722445
22,1156,-0.00565105
23,1154,-0.00641005
24,1152,-0.006636336
25,1150,-0.005867613000000001
26,1148,-0.00413235
27,1146,-0.001778995
28,1144,0.001094074
29,1142,0.004214724
30,1140,0.006761348
31,1138,0.008060801
32,1136,0.007644257
33,1134,0.006153315
34,1132,0.004119872
35,1130,0.001825724
36,1128,-0.000119533
37,1126,-0.0014732229999999999
38,1124,-0.002122975
39,1122,-0.002173783
40,1120,-0.002061963
41,1118,-0.001175098
42,1116,0.000418331
43,1114,0.001992185
44,1112,0.003380787
45,1110,0.004376439
46,1108,0.004783542
47,1106,0.004388245
48,1104,0.003192801
49,1102,0.002237763
50,1100,0.002156166
51,1098,0.002695356
52,1096,0.003452233
53,1094,0.003669332
54,1092,0.00231023
55,1090,-0.000799973
56,1088,-0.0048082229999999995
57,1086,-0.008465665
58,1084,-0.010913483
59,1082,-0.011590304
60,1080,-0.010495714
61,1078,-0.008365052
62,1076,-0.005733743
63,1074,-0.003322317
64,1072,-0.001820754
65,1070,-0.0009473760000000001
66,1068,-0.000633507
67,1066,-0.00062641
68,1064,-0.00044757099999999996
69,1062,2.0344e-05
70,1060,0.001105343
71,1058,0.0027393590000000002
72,1056,0.004542025
73,1054,0.006199394
74,1052,0.006256995
75,1050,0.00389716
76,1048,-0.000336861
77,1046,-0.005456495
78,1044,-0.009666913000000001
79,1042,-0.011471037
80,1040,-0.011010458
81,1038,-0.009090651
82,1036,-0.006827186
83,1034,-0.005092197
84,1032,-0.00421077
85,1030,-0.003828996
86,1028,-0.0033935140000000003
87,1026,-0.002959576
88,1024,-0.00248241
89,1022,-0.0017058379999999999
90,1020,-0.0007077219999999999
91,1018,0.000508813
92,1016,0.0020560070000000003
93,1014,0.003840913
94,1012,0.0052613059999999994
95,1010,0.0058838630000000005
96,1008,0.005660795
97,1006,0.004643345
98,1004,0.002944832
99,1002,0.0011162260000000001
100,1000,-0.000305995
101,998,-0.001293611
102,996,-0.001670705
103,994,-0.00116005
104,992,-3.8689e-05
105,990,0.001699027
106,988,0.00373574
107,986,0.005420166999999999
108,984,0.006099836
109,982,0.005834015
110,980,0.005138275
111,978,0.004071706
112,976,0.002389543
113,974,0.0006702160000000001
114,972,-0.000811104
115,970,-0.002170047
116,968,-0.003169005
117,966,-0.003050203
118,964,-0.00203443
119,962,-0.0009237039999999999
120,960,-0.000106336
121,958,0.000635903
122,956,0.001131914
123,954,0.001564536
124,952,0.0018606579999999998
125,950,0.0020278139999999997
126,948,0.001993785
127,946,0.002044158
128,944,0.002218538
129,942,0.002215976
130,940,0.001862419
131,938,0.0016014979999999998
132,936,0.001194291
133,934,0.000677332
134,932,0.00037906400000000003
135,930,0.000636507
136,928,0.000749129
137,926,0.00023609099999999999
138,924,-0.000499579
139,922,-0.001208686
140,920,-0.0020880679999999998
141,918,-0.002786325
142,916,-0.002952428
143,914,-0.0023177479999999997
144,912,-0.001365528
145,910,-0.000229118
146,908,0.000971379
147,906,0.001800599
148,904,0.001932359
149,902,0.001830779
150,900,0.001652885
