,Wavenumber,KP92
0,1200,0.002567942
1,1198,0.003867372
2,1196,0.004821046
3,1194,0.005359315999999999
4,1192,0.005563208
5,1190,0.005620918000000001
6,1188,0.005889159000000001
7,1186,0.006585663
8,1184,0.007271709
9,1182,0.007720628
10,1180,0.007537396
11,1178,0.006584275
12,1176,0.005066641
13,1174,0.003488
14,1172,0.002303494
15,1170,0.0015018579999999998
16,1168,0.000724837
17,1166,-8.9932e-05
18,1164,-0.001338499
19,1162,-0.003119578
20,1160,-0.005185234
21,1158,-0.00709801
22,1156,-0.008541931
23,1154,-0.009365987
24,1152,-0.009474405
25,1150,-0.008527463
26,1148,-0.006547624
27,1146,-0.0035489959999999996
28,1144,0.000154756
29,1142,0.003960939
30,1140,0.0071880040000000004
31,1138,0.009189053
32,1136,0.009574524000000001
33,1134,0.008424883000000001
34,1132,0.006099574
35,1130,0.003371421
36,1128,0.000933502
37,1126,-0.0009251330000000001
38,1124,-0.002194536
39,1122,-0.002786763
40,1120,-0.002612531
41,1118,-0.001649364
42,1116,8.518e-05
43,1114,0.0023631620000000002
44,1112,0.004486587
45,1110,0.00558252
46,1108,0.00535827
47,1106,0.004269726
48,1104,0.00289965
49,1102,0.002233987
50,1100,0.003011324
51,1098,0.0050092259999999994
52,1096,0.00699123
53,1094,0.007492871
54,1092,0.00557963
55,1090,0.001236431
56,1088,-0.004763185
57,1086,-0.010900648
58,1084,-0.015483172
59,1082,-0.017501256
60,1080,-0.016811937
61,1078,-0.013734688
62,1076,-0.008944569
63,1074,-0.003849823
64,1072,-0.000279482
65,1070,0.0013687670000000001
66,1068,0.001848843
67,1066,0.0016928120000000001
68,1064,0.00109721
69,1062,0.000858904
70,1060,0.0017870610000000002
71,1058,0.0036407370000000002
72,1056,0.005692032
73,1054,0.007414183
74,1052,0.0076286209999999995
75,1050,0.005228964
76,1048,0.00013527
77,1046,-0.006235116999999999
78,1044,-0.011915533999999998
79,1042,-0.015252904
80,1040,-0.015558233999999999
81,1038,-0.013420171000000002
82,1036,-0.010140807
83,1034,-0.007427101
84,1032,-0.006059327
85,1030,-0.005881938000000001
86,1028,-0.0063815880000000005
87,1026,-0.006769575999999999
88,1024,-0.0063007869999999995
89,1022,-0.004686695
90,1020,-0.00239574
91,1018,-2.7146e-05
92,1016,0.002528514
93,1014,0.005015859
94,1012,0.006811379
95,1010,0.007449676
96,1008,0.007240008
97,1006,0.006266488000000001
98,1004,0.004262234
99,1002,0.0018391879999999998
100,1000,-0.000548977
101,998,-0.002383166
102,996,-0.0031977790000000004
103,994,-0.0027584159999999996
104,992,-0.000945145
105,990,0.001695115
106,988,0.004500805
107,986,0.007083164
108,984,0.008895735
109,982,0.009643176
110,980,0.00899217
111,978,0.007197571
112,976,0.0045684390000000005
113,974,0.001667708
114,972,-0.0009588760000000001
115,970,-0.0029636740000000003
116,968,-0.004081603
117,966,-0.004229049
118,964,-0.0035684959999999996
119,962,-0.002282502
120,960,-0.0007188260000000001
121,958,0.001067612
122,956,0.0026221490000000003
123,954,0.003513467
124,952,0.0036748320000000003
125,950,0.003374732
126,948,0.002715225
127,946,0.0020884370000000003
128,944,0.001849874
129,942,0.0020071999999999998
130,940,0.002143188
131,938,0.0021252520000000002
132,936,0.002006429
133,934,0.0018530620000000002
134,932,0.00162538
135,930,0.0015789920000000002
136,928,0.001485669
137,926,0.00097412
138,924,2.6351999999999998e-05
139,922,-0.001278623
140,920,-0.00281451
141,918,-0.0040559640000000004
142,916,-0.004635289
143,914,-0.004404314
144,912,-0.0033998609999999997
145,910,-0.001720792
146,908,0.000258556
147,906,0.002048002
148,904,0.003126109
149,902,0.003527793
150,900,0.003164021
