,Wavenumber,IR_KP191
0,1200,0.0036226759999999996
1,1198,0.004637892
2,1196,0.005304859
3,1194,0.005871959
4,1192,0.006294297
5,1190,0.006575333
6,1188,0.00675234
7,1186,0.007125383000000001
8,1184,0.007393721999999999
9,1182,0.007157925999999999
10,1180,0.006369822
11,1178,0.004955083
12,1176,0.00264526
13,1174,0.000159798
14,1172,-0.001684972
15,1170,-0.0025881570000000002
16,1168,-0.002870314
17,1166,-0.002745816
18,1164,-0.002430803
19,1162,-0.00233335
20,1160,-0.002627211
21,1158,-0.002802053
22,1156,-0.002719502
23,1154,-0.002414874
24,1152,-0.001960977
25,1150,-0.001228558
26,1148,-8.369100000000001e-05
27,1146,0.001165349
28,1144,0.002317839
29,1142,0.003297163
30,1140,0.003830441
31,1138,0.003840609
32,1136,0.0032398009999999996
33,1134,0.0021826529999999997
34,1132,0.001056013
35,1130,9.207200000000001e-05
36,1128,-0.00044889400000000003
37,1126,-0.0005937469999999999
38,1124,-0.000632484
39,1122,-0.000466955
40,1120,-0.000148644
41,1118,0.000305009
42,1116,0.001013461
43,1114,0.0018914889999999999
44,1112,0.002613875
45,1110,0.0028949329999999997
46,1108,0.002727238
47,1106,0.00247212
48,1104,0.0023121879999999997
49,1102,0.002352082
50,1100,0.002974289
51,1098,0.003953256
52,1096,0.004603505999999999
53,1094,0.004431473
54,1092,0.0031401470000000003
55,1090,0.000654932
56,1088,-0.002664094
57,1086,-0.0061197180000000006
58,1084,-0.008659611999999999
59,1082,-0.009882493000000001
60,1080,-0.010034484
61,1078,-0.009066371
62,1076,-0.007219201
63,1074,-0.00536565
64,1072,-0.00411661
65,1070,-0.003510449
66,1068,-0.003266733
67,1066,-0.003405948
68,1064,-0.003986148
69,1062,-0.004213807
70,1060,-0.003989067
71,1058,-0.003750287
72,1056,-0.003257187
73,1054,-0.002246816
74,1052,-0.000734957
75,1050,0.00044705
76,1048,0.0009802860000000001
77,1046,0.001258136
78,1044,0.001060432
79,1042,0.00041499
80,1040,-0.00014026
81,1038,-0.00055839
82,1036,-0.000976106
83,1034,-0.002111538
84,1032,-0.003775853
85,1030,-0.005380426
86,1028,-0.007068847
87,1026,-0.008502139
88,1024,-0.008975917
89,1022,-0.00818119
90,1020,-0.006272879
91,1018,-0.0038041940000000003
92,1016,-0.000971987
93,1014,0.002050933
94,1012,0.004515365
95,1010,0.006127245
96,1008,0.006869391999999999
97,1006,0.006844642
98,1004,0.0060532369999999995
99,1002,0.004661783
100,1000,0.0030942359999999998
101,998,0.00214729
102,996,0.001908121
103,994,0.002183498
104,992,0.003045088
105,990,0.004405129
106,988,0.005724849000000001
107,986,0.0065415809999999994
108,984,0.006437951999999999
109,982,0.005292104000000001
110,980,0.0033528029999999997
111,978,0.001059542
112,976,-0.001100866
113,974,-0.002711634
114,972,-0.00368715
115,970,-0.003971721
116,968,-0.003921497
117,966,-0.0038243009999999996
118,964,-0.003505692
119,962,-0.002797664
120,960,-0.001698035
121,958,-0.000221077
122,956,0.001416816
123,954,0.00298674
124,952,0.0038874070000000003
125,950,0.004091802
126,948,0.003912436
127,946,0.003664947
128,944,0.003437738
129,942,0.003112197
130,940,0.002620217
131,938,0.001938003
132,936,0.001126601
133,934,0.000709105
134,932,0.0007573360000000001
135,930,0.00114195
136,928,0.001620721
137,926,0.001804164
138,924,0.0013292629999999998
139,922,-0.000113805
140,920,-0.002078666
141,918,-0.0037458590000000003
142,916,-0.004943185
143,914,-0.005220921
144,912,-0.0043264259999999995
145,910,-0.0023233579999999998
146,908,-1.4673e-05
147,906,0.001730437
148,904,0.002858078
149,902,0.003426313
150,900,0.003276127
