,Wavenumber,K578
0,1200,0.0055755430000000005
1,1198,0.0063528759999999995
2,1196,0.006650435
3,1194,0.006522002
4,1192,0.006137437
5,1190,0.005790249
6,1188,0.005618961
7,1186,0.005684029
8,1184,0.0057826119999999995
9,1182,0.005570419
10,1180,0.004635679
11,1178,0.00289828
12,1176,0.0007398960000000001
13,1174,-0.0009976260000000002
14,1172,-0.001692431
15,1170,-0.001265444
16,1168,-0.00020500799999999999
17,1166,0.000720417
18,1164,0.000746484
19,1162,-0.000368651
20,1160,-0.002233835
21,1158,-0.004006071
22,1156,-0.005004934
23,1154,-0.004941289000000001
24,1152,-0.003826825
25,1150,-0.001994211
26,1148,-1.7627e-05
27,1146,0.001632872
28,1144,0.0027788659999999996
29,1142,0.003579062
30,1140,0.004198695
31,1138,0.004627682
32,1136,0.004595775999999999
33,1134,0.003755311
34,1132,0.002060624
35,1130,-7.2488e-05
36,1128,-0.001997417
37,1126,-0.0030593820000000002
38,1124,-0.002865714
39,1122,-0.001435632
40,1120,0.0008099610000000001
41,1118,0.0032523079999999998
42,1116,0.005267255
43,1114,0.006343414
44,1112,0.006183691
45,1110,0.004807872
46,1108,0.0026478709999999996
47,1106,0.000324363
48,1104,-0.001459803
49,1102,-0.002258165
50,1100,-0.001770603
51,1098,5.0105e-05
52,1096,0.0028101040000000003
53,1094,0.005590854
54,1092,0.007448233
55,1090,0.00744436
56,1088,0.005054907
57,1086,0.000321975
58,1084,-0.005703814000000001
59,1082,-0.01161427
60,1080,-0.01622358
61,1078,-0.01894495
62,1076,-0.019506673000000002
63,1074,-0.018094958
64,1072,-0.014962874
65,1070,-0.010602891000000001
66,1068,-0.005657843
67,1066,-0.001117372
68,1064,0.0022663270000000003
69,1062,0.00419115
70,1060,0.005082926
71,1058,0.005593174
72,1056,0.006254748
73,1054,0.00703364
74,1052,0.007592865
75,1050,0.007575351
76,1048,0.007086244
77,1046,0.006281225
78,1044,0.005280143
79,1042,0.003685774
80,1040,0.000868167
81,1038,-0.0037022559999999997
82,1036,-0.009770032
83,1034,-0.016228014
84,1032,-0.021280378
85,1030,-0.023361104
86,1028,-0.021597996
87,1026,-0.016386698
88,1024,-0.009149058
89,1022,-0.002072616
90,1020,0.003040616
91,1018,0.005394315
92,1016,0.00530281
93,1014,0.003769213
94,1012,0.002133344
95,1010,0.0013239929999999999
96,1008,0.001570773
97,1006,0.002352856
98,1004,0.002949496
99,1002,0.0028482290000000003
100,1000,0.001978337
101,998,0.000772832
102,996,1.0541e-05
103,994,0.000366116
104,992,0.002083986
105,990,0.004761525999999999
106,988,0.007427841
107,986,0.008956467
108,984,0.008531456
109,982,0.006085058000000001
110,980,0.002434387
111,978,-0.001044381
112,976,-0.0032904709999999997
113,974,-0.003987246
114,972,-0.003531635
115,970,-0.002650245
116,968,-0.001991512
117,966,-0.0015996270000000002
118,964,-0.0011767680000000001
119,962,-0.000343086
120,960,0.000992377
121,958,0.002621014
122,956,0.004163715
123,954,0.005282673000000001
124,952,0.005749631
125,950,0.005734109
126,948,0.005386959
127,946,0.004829937
128,944,0.004102484
129,942,0.003131449
130,940,0.001849125
131,938,0.000502884
132,936,-0.000454609
133,934,-0.000517669
134,932,0.000440936
135,930,0.0020805999999999997
136,928,0.003612919
137,926,0.004162794
138,924,0.003128803
139,922,0.0006216419999999999
140,920,-0.002674955
141,918,-0.00576313
142,916,-0.00758816
143,914,-0.007467045
144,912,-0.0054234240000000005
145,910,-0.002068944
146,908,0.001574315
147,906,0.0045313820000000005
148,904,0.006119060999999999
149,902,0.006179217
150,900,0.004992565
