,Wavenumber,K70
0,1200,0.00653851
1,1198,0.007465521
2,1196,0.007882494
3,1194,0.007884833
4,1192,0.0076697119999999995
5,1190,0.007439391
6,1188,0.007264069000000001
7,1186,0.007102708
8,1184,0.006731209
9,1182,0.005848029
10,1180,0.004215034
11,1178,0.0019383979999999998
12,1176,-0.00042516099999999996
13,1174,-0.002071581
14,1172,-0.002469625
15,1170,-0.0016451670000000001
16,1168,-0.00018889799999999998
17,1166,0.0010394360000000001
18,1164,0.001351999
19,1162,0.000566968
20,1160,-0.000904508
21,1158,-0.002350258
22,1156,-0.0031741409999999997
23,1154,-0.003140033
24,1152,-0.0022708470000000003
25,1150,-0.000812233
26,1148,0.000891392
27,1146,0.002460691
28,1144,0.0037284320000000003
29,1142,0.004714246
30,1140,0.005450074
31,1138,0.00574295
32,1136,0.00540932
33,1134,0.004304868
34,1132,0.002560166
35,1130,0.0004958440000000001
36,1128,-0.0013862339999999999
37,1126,-0.002731806
38,1124,-0.003276979
39,1122,-0.002969283
40,1120,-0.0017246920000000001
41,1118,0.00033174
42,1116,0.002959318
43,1114,0.00544559
44,1112,0.007008711
45,1110,0.006970682
46,1108,0.005339569000000001
47,1106,0.002543386
48,1104,-0.000336333
49,1102,-0.002182215
50,1100,-0.0019529839999999998
51,1098,0.00034051400000000004
52,1096,0.003788188
53,1094,0.006592346999999999
54,1092,0.007298094000000001
55,1090,0.004985084
56,1088,9.4039e-05
57,1086,-0.006207007
58,1084,-0.011999817
59,1082,-0.016061227
60,1080,-0.017835839
61,1078,-0.017828652
62,1076,-0.016407496
63,1074,-0.014043678
64,1072,-0.010652288999999999
65,1070,-0.006644209
66,1068,-0.002595057
67,1066,0.00039391800000000005
68,1064,0.0018496970000000002
69,1062,0.001656216
70,1060,0.000747245
71,1058,0.000118655
72,1056,0.0008810339999999999
73,1054,0.002854469
74,1052,0.005232228
75,1050,0.0069001719999999996
76,1048,0.007549299000000001
77,1046,0.007080151
78,1044,0.005778349
79,1042,0.00353619
80,1040,0.00042344400000000003
81,1038,-0.003904806
82,1036,-0.009188446
83,1034,-0.014645486999999999
84,1032,-0.018731098999999998
85,1030,-0.020243922
86,1028,-0.018431716
87,1026,-0.013783077
88,1024,-0.007482101
89,1022,-0.0014320560000000001
90,1020,0.00297369
91,1018,0.005027348
92,1016,0.005117854
93,1014,0.004153368
94,1012,0.0034110990000000003
95,1010,0.00350393
96,1008,0.004446332
97,1006,0.005528438
98,1004,0.005909671
99,1002,0.004938324
100,1000,0.002771945
101,998,0.00016959900000000001
102,996,-0.001731481
103,994,-0.002059145
104,992,-0.00037238699999999996
105,990,0.002948703
106,988,0.006808024
107,986,0.009751538
108,984,0.010708731
109,982,0.009318702
110,980,0.006108656999999999
111,978,0.0021293279999999998
112,976,-0.0015656270000000002
113,974,-0.004452547
114,972,-0.006473407
115,970,-0.0078402
116,968,-0.008628536
117,966,-0.008671371
118,964,-0.0076887069999999995
119,962,-0.005548466
120,960,-0.002482601
121,958,0.0009289330000000001
122,956,0.00407666
123,954,0.006512545
124,952,0.008018292
125,950,0.008577414
126,948,0.008391332
127,946,0.0077131940000000005
128,944,0.006606592
129,942,0.005099519
130,940,0.0033415309999999996
131,938,0.0016762670000000002
132,936,0.000608508
133,934,0.000594466
134,932,0.001789107
135,930,0.0037950690000000003
136,928,0.005633779
137,926,0.006163910999999999
138,924,0.004537103
139,922,0.0007264460000000001
140,920,-0.00434531
141,918,-0.009159748
142,916,-0.012109082
143,914,-0.012147337
144,912,-0.009257689
145,910,-0.004397582
146,908,0.000917999
147,906,0.005267852
148,904,0.0077683119999999994
149,902,0.008306557
150,900,0.007360809
