,Wavenumber,H1183
0,1200,0.005528354
1,1198,0.0063885190000000005
2,1196,0.006818205999999999
3,1194,0.006903703000000001
4,1192,0.006871047
5,1190,0.006895954
6,1188,0.007006114
7,1186,0.007066994
8,1184,0.006808983
9,1182,0.005942801
10,1180,0.004287084
11,1178,0.001987514
12,1176,-0.000377565
13,1174,-0.0020305220000000003
14,1172,-0.002459634
15,1170,-0.001699864
16,1168,-0.000288875
17,1166,0.000917403
18,1164,0.001202615
19,1162,0.00034636599999999997
20,1160,-0.001216426
21,1158,-0.002783776
22,1156,-0.003733802
23,1154,-0.003785432
24,1152,-0.0029347970000000003
25,1150,-0.0014899429999999999
26,1148,0.00018093299999999998
27,1146,0.001687207
28,1144,0.002904344
29,1142,0.003840982
30,1140,0.00457653
31,1138,0.004954205
32,1136,0.004763101
33,1134,0.003748499
34,1132,0.002017042
35,1130,-8.1457e-05
36,1128,-0.0019068370000000002
37,1126,-0.00297836
38,1124,-0.002954895
39,1122,-0.001930694
40,1120,-7.3943e-05
41,1118,0.002183552
42,1116,0.004452021
43,1114,0.006090407
44,1112,0.006648654
45,1110,0.005829221
46,1108,0.00394966
47,1106,0.0014541810000000001
48,1104,-0.000843782
49,1102,-0.002324211
50,1100,-0.002303242
51,1098,-0.0008007789999999999
52,1096,0.00183107
53,1094,0.004562524
54,1092,0.006507727
55,1090,0.006619339
56,1088,0.0046079779999999996
57,1086,0.000600554
58,1084,-0.0043526170000000005
59,1082,-0.009390018
60,1080,-0.013519025
61,1078,-0.016489475
62,1076,-0.017840837
63,1074,-0.017531893
64,1072,-0.015170597
65,1070,-0.011075578
66,1068,-0.005874796
67,1066,-0.001036017
68,1064,0.0025222929999999997
69,1062,0.0041337
70,1060,0.004411119
71,1058,0.004115955
72,1056,0.00443183
73,1054,0.005446845
74,1052,0.006809841
75,1050,0.007692118
76,1048,0.008078212
77,1046,0.007932062
78,1044,0.0075426830000000005
79,1042,0.006428296
80,1040,0.0041779009999999995
81,1038,-0.000108364
82,1036,-0.006384025
83,1034,-0.013893971000000001
84,1032,-0.020577281
85,1030,-0.024576041
86,1028,-0.024357744
87,1026,-0.020096443999999998
88,1024,-0.013049773999999998
89,1022,-0.005664486999999999
90,1020,0.000111941
91,1018,0.0029565309999999997
92,1016,0.003130475
93,1014,0.001638709
94,1012,0.00023830599999999998
95,1010,-9.3282e-05
96,1008,0.00088907
97,1006,0.002401795
98,1004,0.003553299
99,1002,0.003427613
100,1000,0.002016123
101,998,-7.2303e-05
102,996,-0.00162843
103,994,-0.001789571
104,992,-2.2274e-05
105,990,0.0033389440000000004
106,988,0.00730889
107,986,0.01032702
108,984,0.01121433
109,982,0.009483348
110,980,0.005786827
111,978,0.001392794
112,976,-0.002252135
113,974,-0.004488307
114,972,-0.005442270999999999
115,970,-0.005753212
116,968,-0.005854543
117,966,-0.005844780999999999
118,964,-0.0053565240000000005
119,962,-0.0040007359999999995
120,960,-0.001615874
121,958,0.001359513
122,956,0.00426007
123,954,0.006484038
124,952,0.007741181999999999
125,950,0.008016833000000001
126,948,0.007591461
127,946,0.006784246999999999
128,944,0.005766315
129,942,0.004483854000000001
130,940,0.00297905
131,938,0.001509924
132,936,0.000562372
133,934,0.0006169190000000001
134,932,0.001858244
135,930,0.003882487
136,928,0.0057364669999999994
137,926,0.00630466
138,924,0.004866213
139,922,0.0014158929999999999
140,920,-0.0032202940000000003
141,918,-0.0076642690000000005
142,916,-0.010414185
143,914,-0.010518416000000001
144,912,-0.007927915
145,910,-0.003512221
146,908,0.0013779220000000002
147,906,0.005388928
148,904,0.007613996
149,902,0.007844109
150,900,0.006526425
