,Wavenumber,K583
0,1200,0.00521175
1,1198,0.0060934940000000005
2,1196,0.006521993
3,1194,0.006498038
4,1192,0.006199975999999999
5,1190,0.0059057319999999995
6,1188,0.005778187
7,1186,0.005880345
8,1184,0.005988688000000001
9,1182,0.005777639
10,1180,0.004862702
11,1178,0.003143015
12,1176,0.0009808689999999999
13,1174,-0.0007988089999999999
14,1172,-0.001549201
15,1170,-0.001144627
16,1168,-8.4652e-05
17,1166,0.000864014
18,1164,0.000958645
19,1162,-6.307800000000001e-05
20,1160,-0.00185224
21,1158,-0.003649883
22,1156,-0.0047866029999999995
23,1154,-0.004937096
24,1152,-0.00412919
25,1150,-0.002581985
26,1148,-0.000739007
27,1146,0.00099383
28,1144,0.002407729
29,1142,0.00350757
30,1140,0.004363452
31,1138,0.004883954
32,1136,0.004820124
33,1134,0.003898284
34,1132,0.00212701
35,1130,-1.9824000000000002e-05
36,1128,-0.001908304
37,1126,-0.0029568140000000003
38,1124,-0.002812624
39,1122,-0.001506879
40,1120,0.000602991
41,1118,0.0029417709999999997
42,1116,0.004978786
43,1114,0.006196927
44,1112,0.006216455
45,1110,0.004982983
46,1108,0.00286328
47,1106,0.000444891
48,1104,-0.0015461779999999998
49,1102,-0.0025607629999999998
50,1100,-0.002193625
51,1098,-0.000462755
52,1096,0.002191419
53,1094,0.004921115
54,1092,0.00678631
55,1090,0.006899685
56,1088,0.004802739
57,1086,0.000567639
58,1084,-0.004824475999999999
59,1082,-0.010139098000000001
60,1080,-0.014283403
61,1078,-0.016741822
62,1076,-0.017341052
63,1074,-0.01620929
64,1072,-0.013520441999999999
65,1070,-0.009746808000000001
66,1068,-0.0054392
67,1066,-0.0014705529999999999
68,1064,0.001495112
69,1062,0.003165965
70,1060,0.0039579079999999996
71,1058,0.004511109
72,1056,0.005354988000000001
73,1054,0.006356276
74,1052,0.007140206999999999
75,1050,0.0072833690000000005
76,1048,0.006836239
77,1046,0.0060036709999999995
78,1044,0.005010952
79,1042,0.003586712
80,1040,0.0011579989999999998
81,1038,-0.002868015
82,1036,-0.00829158
83,1034,-0.014158209
84,1032,-0.018918963
85,1030,-0.021152635
86,1028,-0.01997655
87,1026,-0.01572621
88,1024,-0.009617505
89,1022,-0.003467946
90,1020,0.001211726
91,1018,0.003645631
92,1016,0.003927944
93,1014,0.002876891
94,1012,0.001680679
95,1010,0.001081507
96,1008,0.00133971
97,1006,0.002034719
98,1004,0.002547095
99,1002,0.002387662
100,1000,0.001485161
101,998,0.000322273
102,996,-0.00037074199999999997
103,994,1.8437e-05
104,992,0.001739114
105,990,0.004392856
106,988,0.00708809
107,986,0.008743378000000001
108,984,0.008552597
109,982,0.00638696
110,980,0.0029248909999999998
111,978,-0.000605486
112,976,-0.003142722
113,974,-0.004259388
114,972,-0.004200120999999999
115,970,-0.003539607
116,968,-0.002865822
117,966,-0.0023942110000000003
118,964,-0.001927308
119,962,-0.00109924
120,960,0.000244935
121,958,0.0019248079999999999
122,956,0.003598315
123,954,0.00494804
124,952,0.005747943
125,950,0.006006796
126,948,0.0058514940000000005
127,946,0.0054756169999999995
128,944,0.004860728
129,942,0.003902814
130,940,0.00258354
131,938,0.001102774
132,936,-6.2263e-05
133,934,-0.000355277
134,932,0.000405145
135,930,0.0019605589999999997
136,928,0.003526231
137,926,0.0042181779999999995
138,924,0.003340879
139,922,0.000893661
140,920,-0.002396574
141,918,-0.0054988369999999995
142,916,-0.0074187969999999995
143,914,-0.007432978000000001
144,912,-0.005517396999999999
145,910,-0.002233293
146,908,0.001382024
147,906,0.00436033
148,904,0.006020514
149,902,0.006201966999999999
150,900,0.005125006
