,Wavenumber,H1188
0,1200,0.004904238
1,1198,0.00620293
2,1196,0.007174771
3,1194,0.007798238000000001
4,1192,0.008170428
5,1190,0.008428317
6,1188,0.008668486
7,1186,0.008944991
8,1184,0.009143429
9,1182,0.008907878000000001
10,1180,0.007764269
11,1178,0.005525625
12,1176,0.002433237
13,1174,-0.000855527
14,1172,-0.00355387
15,1170,-0.005058053
16,1168,-0.005212808
17,1166,-0.004360403
18,1164,-0.003126349
19,1162,-0.002055619
20,1160,-0.0013747820000000002
21,1158,-0.00107001
22,1156,-0.0009265030000000001
23,1154,-0.000690167
24,1152,-0.000155794
25,1150,0.000708706
26,1148,0.001722544
27,1146,0.0025657189999999997
28,1144,0.003069542
29,1142,0.003173526
30,1140,0.003057191
31,1138,0.002870782
32,1136,0.002704747
33,1134,0.002573278
34,1132,0.002498514
35,1130,0.002355957
36,1128,0.002000065
37,1126,0.001116815
38,1124,-0.000402567
39,1122,-0.00238233
40,1120,-0.004073896
41,1118,-0.004538375
42,1116,-0.0030574290000000004
43,1114,0.00010282299999999999
44,1112,0.003946356
45,1110,0.006980816999999999
46,1108,0.008216685999999999
47,1106,0.007450106
48,1104,0.005555867
49,1102,0.003838765
50,1100,0.0035659309999999996
51,1098,0.004847724
52,1096,0.006855821
53,1094,0.00790654
54,1092,0.006772831
55,1090,0.002972008
56,1088,-0.002675448
57,1086,-0.008899339000000001
58,1084,-0.014027115
59,1082,-0.017064
60,1080,-0.017538421000000002
61,1078,-0.01591936
62,1076,-0.012641281
63,1074,-0.008504315
64,1072,-0.004145703
65,1070,-0.0005829419999999999
66,1068,0.00167767
67,1066,0.002110465
68,1064,0.000970301
69,1062,-0.001322962
70,1060,-0.0037395540000000004
71,1058,-0.005462598000000001
72,1056,-0.005477349
73,1054,-0.003699638
74,1052,-0.000568378
75,1050,0.002688185
76,1048,0.00513092
77,1046,0.00573755
78,1044,0.004299334
79,1042,0.0010652230000000001
80,1040,-0.002762759
81,1038,-0.006367235
82,1036,-0.008894229
83,1034,-0.009872933
84,1032,-0.009046373
85,1030,-0.007007251999999999
86,1028,-0.004494725
87,1026,-0.0025475429999999998
88,1024,-0.0017577029999999998
89,1022,-0.002639683
90,1020,-0.004677868
91,1018,-0.006756145
92,1016,-0.007601411
93,1014,-0.006619746
94,1012,-0.003740373
95,1010,0.00019586400000000002
96,1008,0.004118665
97,1006,0.0068794319999999996
98,1004,0.007843863000000001
99,1002,0.006806073
100,1000,0.004253074
101,998,0.001157
102,996,-0.001257963
103,994,-0.002134776
104,992,-0.000948825
105,990,0.002059783
106,988,0.0060593290000000005
107,986,0.009969791
108,984,0.012877498000000001
109,982,0.014140357
110,980,0.013409902
111,978,0.010517893
112,976,0.00567891
113,974,-0.000459973
114,972,-0.006702268000000001
115,970,-0.011654615
116,968,-0.01419225
117,966,-0.013855278
118,964,-0.011027928000000001
119,962,-0.006745946
120,960,-0.002138071
121,958,0.0019573810000000002
122,956,0.005046849
123,954,0.006978811999999999
124,952,0.007833129
125,950,0.007771405
126,948,0.007041299
127,946,0.005964962
128,944,0.004797964
129,942,0.0036497229999999997
130,940,0.002506484
131,938,0.001445975
132,936,0.000726944
133,934,0.000711873
134,932,0.001572305
135,930,0.0030889790000000004
136,928,0.004588597
137,926,0.005110475
138,924,0.0038863829999999998
139,922,0.0008374589999999999
140,920,-0.003314164
141,918,-0.007318191999999999
142,916,-0.009891067
143,914,-0.010166376
144,912,-0.008075644
145,910,-0.0043740359999999995
146,908,-0.000237948
147,906,0.0032640090000000004
148,904,0.005431582
149,902,0.006149058000000001
150,900,0.00581005
