,Wavenumber,H1096
0,1200,0.0036848270000000003
1,1198,0.004741039
2,1196,0.005663798
3,1194,0.0064291240000000005
4,1192,0.006922335
5,1190,0.007311272
6,1188,0.008147465999999999
7,1186,0.009406108
8,1184,0.010313668
9,1182,0.010510112
10,1180,0.009616795
11,1178,0.007425881
12,1176,0.003973641
13,1174,1.1024000000000002e-05
14,1172,-0.0034612809999999996
15,1170,-0.006050157
16,1168,-0.007589883
17,1166,-0.007638455
18,1164,-0.006518798
19,1162,-0.004858694
20,1160,-0.003322692
21,1158,-0.00218726
22,1156,-0.00138768
23,1154,-0.000577767
24,1152,0.00046687800000000005
25,1150,0.00180808
26,1148,0.002931792
27,1146,0.003198828
28,1144,0.002394125
29,1142,0.0009448389999999999
30,1140,-0.00050213
31,1138,-0.001265293
32,1136,-0.001024194
33,1134,9.905700000000001e-05
34,1132,0.001453346
35,1130,0.002458868
36,1128,0.002754553
37,1126,0.002062988
38,1124,0.00022715599999999998
39,1122,-0.002316679
40,1120,-0.004604092
41,1118,-0.005418703
42,1116,-0.003994567
43,1114,-0.000434785
44,1112,0.004069993
45,1110,0.007929555999999999
46,1108,0.009974694000000001
47,1106,0.009954884
48,1104,0.008546748
49,1102,0.006971578000000001
50,1100,0.006138539
51,1098,0.006453606
52,1096,0.007403439
53,1094,0.008078436
54,1092,0.007670774
55,1090,0.0055470369999999995
56,1088,0.001632763
57,1086,-0.0036188179999999998
58,1084,-0.009354275
59,1082,-0.014374171000000002
60,1080,-0.017679531000000002
61,1078,-0.018522696
62,1076,-0.016571167
63,1074,-0.012543579
64,1072,-0.007800689
65,1070,-0.003661684
66,1068,-0.000883588
67,1066,0.00023062099999999997
68,1064,-0.00020218599999999998
69,1062,-0.001459693
70,1060,-0.0024496739999999998
71,1058,-0.002600163
72,1056,-0.001700116
73,1054,0.000268406
74,1052,0.0029654629999999998
75,1050,0.005443501
76,1048,0.006712764
77,1046,0.006192059000000001
78,1044,0.003635641
79,1042,-0.000769331
80,1040,-0.006101994
81,1038,-0.010920383
82,1036,-0.013616747
83,1034,-0.01335278
84,1032,-0.010105632
85,1030,-0.004986092
86,1028,-1.59e-06
87,1026,0.0028801890000000004
88,1024,0.002482242
89,1022,-0.001201721
90,1020,-0.006863738
91,1018,-0.01233173
92,1016,-0.015315097
93,1014,-0.014667838
94,1012,-0.010832915
95,1010,-0.005309182
96,1008,0.000116496
97,1006,0.004147445
98,1004,0.006195951
99,1002,0.006437163
100,1000,0.005536602
101,998,0.004405735
102,996,0.0038231190000000003
103,994,0.004257828
104,992,0.005709351999999999
105,990,0.007929743000000001
106,988,0.010277762
107,986,0.012190218999999999
108,984,0.013325223999999998
109,982,0.013509601999999999
110,980,0.012311515
111,978,0.00914032
112,976,0.003793736
113,974,-0.002785137
114,972,-0.008962535
115,970,-0.012850583999999998
116,968,-0.013384148
117,966,-0.010637653
118,964,-0.0058778219999999996
119,962,-0.0007717239999999999
120,960,0.003291164
121,958,0.005808543
122,956,0.006826396
123,954,0.00679511
124,952,0.005998893000000001
125,950,0.004720628
126,948,0.003289855
127,946,0.002145606
128,944,0.0013722
129,942,0.000993918
130,940,0.0008353639999999999
131,938,0.00078992
132,936,0.000740404
133,934,0.000797258
134,932,0.001126332
135,930,0.001840354
136,928,0.0025224270000000003
137,926,0.002698828
138,924,0.0019675079999999998
139,922,0.000298962
140,920,-0.001998752
141,918,-0.004154002
142,916,-0.005519134
143,914,-0.005609448
144,912,-0.004523783
145,910,-0.002560625
146,908,-0.000240904
147,906,0.001871888
148,904,0.003238707
149,902,0.003752213
150,900,0.003488592
