,Wavenumber,H1122
0,1200,0.003959642
1,1198,0.005111576
2,1196,0.006124183
3,1194,0.006934816999999999
4,1192,0.00759525
5,1190,0.008215242
6,1188,0.00889625
7,1186,0.009640352
8,1184,0.01023729
9,1182,0.0102788
10,1180,0.009241914
11,1178,0.006844034000000001
12,1176,0.0033254929999999997
13,1174,-0.000578873
14,1172,-0.003938476
15,1170,-0.00603405
16,1168,-0.0065883669999999995
17,1166,-0.0058649769999999995
18,1164,-0.004491227
19,1162,-0.003098583
20,1160,-0.0020241720000000003
21,1158,-0.001364501
22,1156,-0.0009613460000000001
23,1154,-0.000603029
24,1152,-4.7561e-05
25,1150,0.000721165
26,1148,0.001511196
27,1146,0.001972972
28,1144,0.001956902
29,1142,0.001510781
30,1140,0.000942182
31,1138,0.00048536
32,1136,0.00034330300000000004
33,1134,0.000494426
34,1132,0.000868866
35,1130,0.0012598960000000001
36,1128,0.0014887720000000002
37,1126,0.001218308
38,1124,0.00030324700000000003
39,1122,-0.00114577
40,1120,-0.002427791
41,1118,-0.002705682
42,1116,-0.001338285
43,1114,0.0014086029999999998
44,1112,0.004645656
45,1110,0.007105366
46,1108,0.00804783
47,1106,0.007347005
48,1104,0.00577764
49,1102,0.0043094859999999995
50,1100,0.0038492559999999997
51,1098,0.00443371
52,1096,0.005613459
53,1094,0.006381151999999999
54,1092,0.006064160999999999
55,1090,0.004147585
56,1088,0.000870753
57,1086,-0.003377904
58,1084,-0.007685708
59,1082,-0.011464516999999999
60,1080,-0.013956288999999998
61,1078,-0.014923842
62,1076,-0.014055166000000001
63,1074,-0.011747563
64,1072,-0.008414035
65,1070,-0.0050478929999999995
66,1068,-0.002275101
67,1066,-0.000854435
68,1064,-0.000625951
69,1062,-0.0013235739999999999
70,1060,-0.002107918
71,1058,-0.0024916929999999997
72,1056,-0.001685055
73,1054,0.000304424
74,1052,0.0032015529999999998
75,1050,0.005930186
76,1048,0.007811888
77,1046,0.007938071
78,1044,0.00604816
79,1042,0.002124445
80,1040,-0.0028012809999999996
81,1038,-0.007797770999999999
82,1036,-0.011547746000000001
83,1034,-0.013199279
84,1032,-0.012088868000000001
85,1030,-0.008881247
86,1028,-0.00473337
87,1026,-0.0014750170000000001
88,1024,-0.000350865
89,1022,-0.002152686
90,1020,-0.006110256999999999
91,1018,-0.010653815
92,1016,-0.013671213
93,1014,-0.013956468
94,1012,-0.011183626
95,1010,-0.00647499
96,1008,-0.0013145670000000002
97,1006,0.0027530859999999996
98,1004,0.0049784140000000005
99,1002,0.0051290070000000005
100,1000,0.003877771
101,998,0.002191269
102,996,0.001152655
103,994,0.001344932
104,992,0.003045007
105,990,0.005898352
106,988,0.009189143
107,986,0.012031281000000001
108,984,0.013949406000000001
109,982,0.014712241000000001
110,980,0.014126038
111,978,0.011767888
112,976,0.007409159
113,974,0.001265936
114,972,-0.005556755
115,970,-0.011404111000000001
116,968,-0.014636399
117,966,-0.014427615
118,964,-0.011124153999999999
119,962,-0.006046665
120,960,-0.0007326839999999999
121,958,0.003586055
122,956,0.006364292
123,954,0.007576696999999999
124,952,0.007548225
125,950,0.0067069059999999995
126,948,0.005521361
127,946,0.00441003
128,944,0.0035753309999999997
129,942,0.002962153
130,940,0.0023545420000000003
131,938,0.0016317789999999999
132,936,0.000978542
133,934,0.000754117
134,932,0.001248985
135,930,0.002381547
136,928,0.003594355
137,926,0.004105639
138,924,0.003283605
139,922,0.001032846
140,920,-0.0020586529999999997
141,918,-0.005015564
142,916,-0.006891988000000001
143,914,-0.007129369
144,912,-0.005674724
145,910,-0.003007376
146,908,1.8457e-05
147,906,0.002548526
148,904,0.004015663
149,902,0.004292568
150,900,0.0036971190000000004
