,Wavenumber,KP86
0,1200,0.0050135959999999995
1,1198,0.0066026819999999995
2,1196,0.007673523000000001
3,1194,0.008273553000000001
4,1192,0.008447996999999999
5,1190,0.008443385
6,1188,0.008662393000000001
7,1186,0.009175513
8,1184,0.009241652
9,1182,0.008401895999999999
10,1180,0.006288597
11,1178,0.003186799
12,1176,-0.000173745
13,1174,-0.002583014
14,1172,-0.0031931290000000003
15,1170,-0.002181494
16,1168,-0.000535013
17,1166,0.00100275
18,1164,0.001559396
19,1162,0.000885449
20,1160,-0.00080269
21,1158,-0.00279357
22,1156,-0.004553046
23,1154,-0.005475474
24,1152,-0.005276029000000001
25,1150,-0.003773528
26,1148,-0.001234314
27,1146,0.001756145
28,1144,0.0043882009999999996
29,1142,0.006308065
30,1140,0.007178034
31,1138,0.00704698
32,1136,0.005977514000000001
33,1134,0.004334535
34,1132,0.002465571
35,1130,0.0007874389999999999
36,1128,-0.000563502
37,1126,-0.0015723529999999999
38,1124,-0.0024881770000000003
39,1122,-0.003191921
40,1120,-0.003450439
41,1118,-0.002767279
42,1116,-0.000810955
43,1114,0.002349532
44,1112,0.00579144
45,1110,0.008459368
46,1108,0.009507818000000001
47,1106,0.008799636
48,1104,0.006899945
49,1102,0.005004565999999999
50,1100,0.004124088
51,1098,0.004476545
52,1096,0.004989960999999999
53,1094,0.004101543
54,1092,0.000486791
55,1090,-0.006021914000000001
56,1088,-0.013952498999999998
57,1086,-0.020748048999999998
58,1084,-0.024303785
59,1082,-0.023670612999999997
60,1080,-0.019542566
61,1078,-0.013479918
62,1076,-0.007287763
63,1074,-0.002222631
64,1072,0.001488835
65,1070,0.004201796
66,1068,0.006026180999999999
67,1066,0.007069685
68,1064,0.007064901
69,1062,0.005765043
70,1060,0.00311127
71,1058,-0.00035916400000000003
72,1056,-0.003498689
73,1054,-0.005087191
74,1052,-0.004658628
75,1050,-0.002648367
76,1048,-0.000388738
77,1046,0.0006902039999999999
78,1044,-0.000388359
79,1042,-0.00344718
80,1040,-0.007221251999999999
81,1038,-0.010158275
82,1036,-0.011458441000000002
83,1034,-0.010878275
84,1032,-0.00888959
85,1030,-0.00635589
86,1028,-0.004160924
87,1026,-0.0027442990000000004
88,1024,-0.0022056370000000003
89,1022,-0.002151994
90,1020,-0.002130622
91,1018,-0.001406404
92,1016,0.000327552
93,1014,0.0029738570000000003
94,1012,0.005892998000000001
95,1010,0.008323458
96,1008,0.009596618000000001
97,1006,0.00965966
98,1004,0.008398394
99,1002,0.006062355
100,1000,0.00314743
101,998,0.000468935
102,996,-0.0013661970000000002
103,994,-0.001758113
104,992,-0.000488169
105,990,0.002272513
106,988,0.005454404
107,986,0.00805618
108,984,0.009150271
109,982,0.008391379000000001
110,980,0.005923753
111,978,0.002446705
112,976,-0.0013281970000000001
113,974,-0.004616116
114,972,-0.0070585430000000005
115,970,-0.008319581
116,968,-0.008445682
117,966,-0.007456994000000001
118,964,-0.005611555
119,962,-0.0031189840000000004
120,960,-0.000390161
121,958,0.002354399
122,956,0.004690428
123,954,0.006349896999999999
124,952,0.007007836
125,950,0.00676894
126,948,0.005809949
127,946,0.00468138
128,944,0.00358751
129,942,0.0027796559999999997
130,940,0.002129406
131,938,0.001595389
132,936,0.001090548
133,934,0.00094459
134,932,0.001350176
135,930,0.0023348789999999998
136,928,0.003270115
137,926,0.0035613420000000003
138,924,0.002372219
139,922,-0.00046436199999999996
140,920,-0.0044808159999999994
141,918,-0.008360382
142,916,-0.010759133
143,914,-0.010634655
144,912,-0.007977614000000001
145,910,-0.003482497
146,908,0.001300718
147,906,0.0049870140000000006
148,904,0.006756785
149,902,0.006733121999999999
150,900,0.005414125
