,Wavenumber,KP114
0,1200,0.00320991
1,1198,0.004267202
2,1196,0.005001937
3,1194,0.005469469
4,1192,0.005619852
5,1190,0.005695864
6,1188,0.006053195999999999
7,1186,0.006699281999999999
8,1184,0.006994984
9,1182,0.00651873
10,1180,0.005045379
11,1178,0.0028193109999999997
12,1176,0.00032575
13,1174,-0.0014675579999999999
14,1172,-0.001871408
15,1170,-0.0009537860000000001
16,1168,0.000431235
17,1166,0.0015395889999999998
18,1164,0.0017623439999999999
19,1162,0.000828081
20,1160,-0.001200755
21,1158,-0.003586418
22,1156,-0.005562725
23,1154,-0.006537118000000001
24,1152,-0.00630324
25,1150,-0.00479857
26,1148,-0.002380854
27,1146,0.00035656800000000003
28,1144,0.002755208
29,1142,0.004471284
30,1140,0.005230073
31,1138,0.005026683
32,1136,0.004033801
33,1134,0.002588174
34,1132,0.0009718789999999999
35,1130,-0.000327538
36,1128,-0.001038602
37,1126,-0.001190952
38,1124,-0.001023847
39,1122,-0.000643681
40,1120,-3.4179e-05
41,1118,0.000980783
42,1116,0.002345305
43,1114,0.003969085
44,1112,0.005409110999999999
45,1110,0.00617636
46,1108,0.006035586999999999
47,1106,0.005145534
48,1104,0.003924080999999999
49,1102,0.002883642
50,1100,0.00222156
51,1098,0.0019138229999999998
52,1096,0.0014781170000000001
53,1094,0.000288132
54,1092,-0.00212936
55,1090,-0.005709424
56,1088,-0.009774576
57,1086,-0.013229049
58,1084,-0.01511697
59,1082,-0.014849398
60,1080,-0.012561573000000001
61,1078,-0.009100834
62,1076,-0.005476624
63,1074,-0.002265414
64,1072,0.00035398
65,1070,0.002527999
66,1068,0.004378961
67,1066,0.006054126999999999
68,1064,0.007276189000000001
69,1062,0.007475691
70,1060,0.006254661
71,1058,0.0037502729999999997
72,1056,0.000614552
73,1054,-0.002196325
74,1052,-0.003904851
75,1050,-0.00430313
76,1048,-0.003868141
77,1046,-0.0035260440000000003
78,1044,-0.004191739
79,1042,-0.005889841
80,1040,-0.007910505
81,1038,-0.009397291
82,1036,-0.009764861
83,1034,-0.008825595
84,1032,-0.006812745
85,1030,-0.004356119
86,1028,-0.002353334
87,1026,-0.0011155289999999999
88,1024,-0.0007044639999999999
89,1022,-0.000909304
90,1020,-0.001156806
91,1018,-0.000864705
92,1016,0.000239323
93,1014,0.002096647
94,1012,0.003973232
95,1010,0.005282943000000001
96,1008,0.0057131840000000005
97,1006,0.005368296
98,1004,0.004440831
99,1002,0.003231662
100,1000,0.00208502
101,998,0.001368863
102,996,0.001214474
103,994,0.0018191829999999998
104,992,0.0030287
105,990,0.004479764000000001
106,988,0.00554624
107,986,0.005858596
108,984,0.005188786
109,982,0.003679767
110,980,0.0016279489999999998
111,978,-0.000326072
112,976,-0.001920756
113,974,-0.002904083
114,972,-0.003288043
115,970,-0.003088736
116,968,-0.00250388
117,966,-0.0017069210000000001
118,964,-0.001012487
119,962,-0.000304531
120,960,0.00047135199999999997
121,958,0.0014386079999999999
122,956,0.002469607
123,954,0.0033378490000000004
124,952,0.003637669
125,950,0.0034318559999999996
126,948,0.002898818
127,946,0.002382655
128,944,0.001971984
129,942,0.001695226
130,940,0.0013598710000000001
131,938,0.0008161539999999999
132,936,0.000124467
133,934,-0.000235073
134,932,-8.287700000000001e-05
135,930,0.000493139
136,928,0.0009931010000000001
137,926,0.001135964
138,924,0.0007024160000000001
139,922,-0.000403343
140,920,-0.002037644
141,918,-0.003663173
142,916,-0.00469601
143,914,-0.004552284
144,912,-0.0032370809999999997
145,910,-0.001027689
146,908,0.001351024
147,906,0.0030825640000000003
148,904,0.003601352
149,902,0.003132916
150,900,0.002072982
