,Wavenumber,IR_KP132
0,1200,0.003268379
1,1198,0.00432754
2,1196,0.005284005
3,1194,0.006150777
4,1192,0.006973681
5,1190,0.007705892
6,1188,0.008217656
7,1186,0.008495459
8,1184,0.008434491
9,1182,0.007875634
10,1180,0.006592432
11,1178,0.004741522
12,1176,0.0026455740000000004
13,1174,0.000977677
14,1172,0.000318129
15,1170,0.000809336
16,1168,0.00204461
17,1166,0.003348331
18,1164,0.003903678
19,1162,0.0031776409999999997
20,1160,0.001009325
21,1158,-0.002229021
22,1156,-0.006028945
23,1154,-0.009720519
24,1152,-0.012419563
25,1150,-0.01331273
26,1148,-0.012004981000000001
27,1146,-0.008619785
28,1144,-0.003931876
29,1142,0.001084884
30,1140,0.005456315
31,1138,0.00830453
32,1136,0.009226681
33,1134,0.008340796999999999
34,1132,0.006161398
35,1130,0.0034694979999999997
36,1128,0.000933868
37,1126,-0.000925508
38,1124,-0.00194099
39,1122,-0.002225418
40,1120,-0.0018419929999999999
41,1118,-0.0009644580000000001
42,1116,0.000276994
43,1114,0.00169898
44,1112,0.0029511940000000003
45,1110,0.003830364
46,1108,0.004386475999999999
47,1106,0.004791687
48,1104,0.005273231
49,1102,0.0058715930000000005
50,1100,0.006718228000000001
51,1098,0.0077001759999999995
52,1096,0.008473399999999999
53,1094,0.008746464
54,1092,0.008109297
55,1090,0.0060554269999999995
56,1088,0.002445108
57,1086,-0.0026311
58,1084,-0.008416382
59,1082,-0.01391284
60,1080,-0.01791757
61,1078,-0.019549391
62,1076,-0.018526512
63,1074,-0.015157533999999999
64,1072,-0.010172641
65,1070,-0.004997759
66,1068,-0.00068903
67,1066,0.002020712
68,1064,0.0030944279999999998
69,1062,0.0026691590000000004
70,1060,0.001132102
71,1058,-0.001142618
72,1056,-0.00349003
73,1054,-0.00526573
74,1052,-0.005809251999999999
75,1050,-0.0049973940000000005
76,1048,-0.0030230390000000004
77,1046,-0.000522849
78,1044,0.00178759
79,1042,0.0031235340000000003
80,1040,0.0032128820000000002
81,1038,0.001950568
82,1036,-0.000554598
83,1034,-0.003989301
84,1032,-0.0075062440000000005
85,1030,-0.010265519
86,1028,-0.011754535
87,1026,-0.012072200000000002
88,1024,-0.011472875
89,1022,-0.010329099999999999
90,1020,-0.008819489
91,1018,-0.006910388000000001
92,1016,-0.004252309
93,1014,-0.00077405
94,1012,0.0032050629999999997
95,1010,0.007054441
96,1008,0.010128079
97,1006,0.011829377
98,1004,0.01168807
99,1002,0.009585320999999999
100,1000,0.005839365
101,998,0.001149724
102,996,-0.003615528
103,994,-0.007480181999999999
104,992,-0.009467305
105,990,-0.008966573
106,988,-0.006155555
107,986,-0.0017537429999999999
108,984,0.0030660659999999997
109,982,0.007192039
110,980,0.009756065999999999
111,978,0.010438856
112,976,0.009432269
113,974,0.007218818
114,972,0.004360567
115,970,0.0015821729999999999
116,968,-0.000630252
117,966,-0.001957022
118,964,-0.002311226
119,962,-0.001630135
120,960,-0.00020156400000000002
121,958,0.00161589
122,956,0.003358349
123,954,0.004638744
124,952,0.0051630040000000006
125,950,0.004979222
126,948,0.0042195159999999995
127,946,0.0032606379999999997
128,944,0.002350996
129,942,0.001679364
130,940,0.001196625
131,938,0.000924035
132,936,0.000861265
133,934,0.001042781
134,932,0.001237651
135,930,0.001546346
136,928,0.0017353720000000002
137,926,0.001423485
138,924,0.000465225
139,922,-0.0009637410000000001
140,920,-0.0026940109999999996
141,918,-0.00425327
142,916,-0.005146718
143,914,-0.004898764
144,912,-0.003685225
145,910,-0.0018573429999999998
146,908,4.3376999999999995e-05
147,906,0.001593214
148,904,0.002474336
149,902,0.002731097
150,900,0.002623733
