,Wavenumber,IR_KP29
0,1200,0.00279872
1,1198,0.003554083
2,1196,0.004356813
3,1194,0.005099238
4,1192,0.005803819
5,1190,0.006381100000000001
6,1188,0.006917589
7,1186,0.007355461999999999
8,1184,0.007469656
9,1182,0.007099271999999999
10,1180,0.006109224
11,1178,0.004539308
12,1176,0.0029013570000000002
13,1174,0.001808406
14,1172,0.0018203170000000001
15,1170,0.002750537
16,1168,0.004059098
17,1166,0.005015573
18,1164,0.0049303179999999995
19,1162,0.003342922
20,1160,0.00026409599999999996
21,1158,-0.003963443
22,1156,-0.008663071999999999
23,1154,-0.01303912
24,1152,-0.016050441000000002
25,1150,-0.01693434
26,1148,-0.015262153
27,1146,-0.011245013
28,1144,-0.005693475999999999
29,1142,4.2446999999999995e-05
30,1140,0.004923446
31,1138,0.008178278
32,1136,0.009463955
33,1134,0.008828751999999999
34,1132,0.007054670999999999
35,1130,0.004866102
36,1128,0.0027741740000000003
37,1126,0.001028558
38,1124,0.000120288
39,1122,-8.8363e-05
40,1120,7.388e-05
41,1118,0.000481659
42,1116,0.0013209229999999999
43,1114,0.002168891
44,1112,0.002593481
45,1110,0.002496644
46,1108,0.002231081
47,1106,0.0019456870000000002
48,1104,0.002258049
49,1102,0.003733992
50,1100,0.006859163000000001
51,1098,0.010888196999999999
52,1096,0.013811563
53,1094,0.014163961999999999
54,1092,0.011734804
55,1090,0.006754537
56,1088,0.000510102
57,1086,-0.005975745
58,1084,-0.011338053
59,1082,-0.015171898
60,1080,-0.017422946
61,1078,-0.016906522
62,1076,-0.011736838000000001
63,1074,-0.00473974
64,1072,-0.00111843
65,1070,-0.001159032
66,1068,-0.001877475
67,1066,-0.0025655879999999997
68,1064,-0.004235307
69,1062,-0.005707706999999999
70,1060,-0.005388781
71,1058,-0.006301497
72,1056,-0.009279378000000001
73,1054,-0.010169019
74,1052,-0.007498365999999999
75,1050,-0.00410721
76,1048,-0.002226635
77,1046,-0.000999174
78,1044,-0.000574449
79,1042,-0.00158914
80,1040,-0.002397375
81,1038,-0.0019762539999999998
82,1036,-0.0006646060000000001
83,1034,-0.001540806
84,1032,-0.00420611
85,1030,-0.006533865
86,1028,-0.008578254
87,1026,-0.009717350999999999
88,1024,-0.009005916999999999
89,1022,-0.0070368259999999995
90,1020,-0.005149914
91,1018,-0.005114482
92,1016,-0.004356813
93,1014,-0.00109729
94,1012,0.0034855909999999997
95,1010,0.008168813
96,1008,0.011882711
97,1006,0.013655986
98,1004,0.013151005
99,1002,0.010383175
100,1000,0.006326752
101,998,0.002241242
102,996,-0.000852048
103,994,-0.002423794
104,992,-0.00220031
105,990,-0.000545694
106,988,0.0017179510000000001
107,986,0.0038415840000000003
108,984,0.005403435
109,982,0.0059901040000000004
110,980,0.005439256
111,978,0.0037674740000000003
112,976,0.0014817620000000002
113,974,-0.000796985
114,972,-0.002594228
115,970,-0.003480735
116,968,-0.00320878
117,966,-0.0020360720000000003
118,964,-0.000235872
119,962,0.001759401
120,960,0.0035554090000000003
121,958,0.004759408
122,956,0.005088564
123,954,0.004421141
124,952,0.0029104770000000003
125,950,0.000924043
126,948,-0.000698355
127,946,-0.0014401589999999999
128,944,-0.001248103
129,942,-0.00045689699999999995
130,940,0.000524284
131,938,0.001279392
132,936,0.001650269
133,934,0.001807733
134,932,0.002038774
135,930,0.002254585
136,928,0.002359736
137,926,0.002128787
138,924,0.001333508
139,922,4.9195e-05
140,920,-0.001269376
141,918,-0.002257978
142,916,-0.002691846
143,914,-0.002504425
144,912,-0.0016968579999999999
145,910,-0.000661076
146,908,0.000342429
147,906,0.001093782
148,904,0.001396307
149,902,0.0015273370000000001
150,900,0.0017480710000000001
