,Wavenumber,IR_KP128
0,1200,0.0031165309999999996
1,1198,0.004105867
2,1196,0.005087157
3,1194,0.005991351999999999
4,1192,0.0068950209999999994
5,1190,0.007708208
6,1188,0.008213769000000001
7,1186,0.008336836
8,1184,0.008083733000000001
9,1182,0.007403582
10,1180,0.006197492
11,1178,0.004553026
12,1176,0.0028600179999999998
13,1174,0.001546377
14,1172,0.000971825
15,1170,0.001359529
16,1168,0.002472016
17,1166,0.003591568
18,1164,0.003935426
19,1162,0.0029652859999999997
20,1160,0.00067839
21,1158,-0.0027483209999999998
22,1156,-0.006861713
23,1154,-0.010862907
24,1152,-0.013788459
25,1150,-0.014809336000000001
26,1148,-0.01338243
27,1146,-0.009617603
28,1144,-0.004215046
29,1142,0.0014774739999999999
30,1140,0.006190348000000001
31,1138,0.009171179
32,1136,0.010123569
33,1134,0.009127315
34,1132,0.006787955
35,1130,0.003968605
36,1128,0.001412018
37,1126,-0.000586409
38,1124,-0.001845646
39,1122,-0.002366503
40,1120,-0.0021759929999999998
41,1118,-0.001431065
42,1116,-0.000251277
43,1114,0.001192092
44,1112,0.002670316
45,1110,0.003821297
46,1108,0.004634203
47,1106,0.005185735
48,1104,0.0056560609999999996
49,1102,0.00615247
50,1100,0.006791673000000001
51,1098,0.0075121219999999995
52,1096,0.008401901
53,1094,0.008906416
54,1092,0.008427121999999999
55,1090,0.006429695
56,1088,0.002621268
57,1086,-0.002888187
58,1084,-0.009275438
59,1082,-0.015267996
60,1080,-0.019288478
61,1078,-0.020665253
62,1076,-0.019116398
63,1074,-0.014950403999999999
64,1072,-0.009090541
65,1070,-0.003184517
66,1068,0.0014051979999999999
67,1066,0.003892736
68,1064,0.00459015
69,1062,0.003709872
70,1060,0.001486783
71,1058,-0.001552309
72,1056,-0.0044384609999999994
73,1054,-0.006640096999999999
74,1052,-0.007439259
75,1050,-0.0065913790000000005
76,1048,-0.004185835
77,1046,-0.001276022
78,1044,0.000988922
79,1042,0.001974261
80,1040,0.001679926
81,1038,3.4562e-05
82,1036,-0.00255862
83,1034,-0.005466332
84,1032,-0.007885668
85,1030,-0.009511152
86,1028,-0.010168616
87,1026,-0.010112334
88,1024,-0.00974054
89,1022,-0.009369324
90,1020,-0.008526332
91,1018,-0.006620187
92,1016,-0.0034619779999999997
93,1014,0.00051699
94,1012,0.004815811
95,1010,0.008549532
96,1008,0.011030673000000001
97,1006,0.011920828999999999
98,1004,0.011245323
99,1002,0.009035278
100,1000,0.005656792
101,998,0.001491356
102,996,-0.0027502140000000004
103,994,-0.00621005
104,992,-0.008067098
105,990,-0.007824122
106,988,-0.005538573000000001
107,986,-0.0018304229999999999
108,984,0.002455203
109,982,0.0061966619999999995
110,980,0.008563326
111,978,0.009299153000000001
112,976,0.008503601
113,974,0.006635303
114,972,0.004209243
115,970,0.001756769
116,968,-0.00018566
117,966,-0.0013933139999999999
118,964,-0.001739259
119,962,-0.001107815
120,960,0.000157937
121,958,0.001668391
122,956,0.00303482
123,954,0.003985777
124,952,0.0043661690000000005
125,950,0.004203594000000001
126,948,0.003734618
127,946,0.0032014709999999996
128,944,0.00259122
129,942,0.002017852
130,940,0.001528313
131,938,0.001196353
132,936,0.0010443730000000001
133,934,0.00111249
134,932,0.001350036
135,930,0.0016074720000000002
136,928,0.0015774670000000001
137,926,0.001093405
138,924,2.9145e-05
139,922,-0.0015030999999999998
140,920,-0.0031754220000000002
141,918,-0.004526753
142,916,-0.0051056999999999995
143,914,-0.004613992
144,912,-0.003198187
145,910,-0.001272902
146,908,0.000565945
147,906,0.001839497
148,904,0.002444585
149,902,0.002553984
150,900,0.0023661420000000003
