,Wavenumber,IR_KP65
0,1200,0.0031069970000000002
1,1198,0.003700885
2,1196,0.004259685
3,1194,0.004696182
4,1192,0.005182868
5,1190,0.00582261
6,1188,0.006685722
7,1186,0.007663528
8,1184,0.008498224
9,1182,0.008764128000000001
10,1180,0.007930559
11,1178,0.005934385
12,1176,0.00332193
13,1174,0.000837863
14,1172,-0.0006961280000000001
15,1170,-0.00094956
16,1168,-0.000129879
17,1166,0.001134596
18,1164,0.001849876
19,1162,0.001248746
20,1160,-0.000777127
21,1158,-0.003931102
22,1156,-0.007358114
23,1154,-0.00986688
24,1152,-0.010408071999999999
25,1150,-0.008678736999999999
26,1148,-0.005091895
27,1146,-0.0005983259999999999
28,1144,0.003636032
29,1142,0.00649858
30,1140,0.007432151
31,1138,0.006560176
32,1136,0.00447596
33,1134,0.0017924870000000002
34,1132,-0.000657327
35,1130,-0.0021651279999999997
36,1128,-0.002555885
37,1126,-0.002075817
38,1124,-0.001163574
39,1122,-4.3938e-05
40,1120,0.0014452570000000001
41,1118,0.0032181640000000004
42,1116,0.005244059000000001
43,1114,0.0072053130000000005
44,1112,0.008189883
45,1110,0.007316575
46,1108,0.004505386
47,1106,0.00044083800000000004
48,1104,-0.003451177
49,1102,-0.005857454000000001
50,1100,-0.005542163
51,1098,-0.002577195
52,1096,0.001170786
53,1094,0.003740114
54,1092,0.004285072
55,1090,0.0024991220000000003
56,1088,-0.000853453
57,1086,-0.004624095
58,1084,-0.007547863
59,1082,-0.009224086
60,1080,-0.009779368
61,1078,-0.008781581
62,1076,-0.005118441
63,1074,-0.000587812
64,1072,0.0014304720000000001
65,1070,0.0011418860000000002
66,1068,0.000737822
67,1066,0.0005662040000000001
68,1064,-0.0006164780000000001
69,1062,-0.0025500370000000002
70,1060,-0.003908619
71,1058,-0.005585641999999999
72,1056,-0.007175168000000001
73,1054,-0.005471448
74,1052,-0.000252898
75,1050,0.004832872
76,1048,0.006556512
77,1046,0.004838557
78,1044,0.000624445
79,1042,-0.004645869
80,1040,-0.008477238
81,1038,-0.009540788
82,1036,-0.008204322
83,1034,-0.00742338
84,1032,-0.007968847
85,1030,-0.008784152
86,1028,-0.009582176
87,1026,-0.009741627
88,1024,-0.008624949
89,1022,-0.006668101
90,1020,-0.004908651
91,1018,-0.004821253
92,1016,-0.004600555
93,1014,-0.002528776
94,1012,0.000844227
95,1010,0.0045980629999999995
96,1008,0.007831908
97,1006,0.0097538
98,1004,0.010095372
99,1002,0.009195441
100,1000,0.008081798000000001
101,998,0.007557832
102,996,0.007762603000000001
103,994,0.008299006
104,992,0.008425408
105,990,0.007365086999999999
106,988,0.004555165999999999
107,986,0.000283285
108,984,-0.004450196
109,982,-0.00846442
110,980,-0.010430327
111,978,-0.009699833
112,976,-0.006743833
113,974,-0.002515007
114,972,0.001574378
115,970,0.0042654170000000005
116,968,0.005154795
117,966,0.004684156
118,964,0.0037646040000000004
119,962,0.003052702
120,960,0.0028468029999999997
121,958,0.003155742
122,956,0.003543925
123,954,0.0036182890000000002
124,952,0.003408537
125,950,0.002999668
126,948,0.00241295
127,946,0.001802206
128,944,0.0013467770000000002
129,942,0.0009779069999999999
130,940,0.000622623
131,938,0.000343782
132,936,0.00035695
133,934,0.000792061
134,932,0.001647964
135,930,0.002698484
136,928,0.003516333
137,926,0.003469447
138,924,0.002128033
139,922,-0.00035223300000000003
140,920,-0.0032330320000000003
141,918,-0.005819429
142,916,-0.007338665
143,914,-0.007186687
144,912,-0.005261523000000001
145,910,-0.0021286210000000002
146,908,0.001215811
147,906,0.003818163
148,904,0.005107154
149,902,0.005009556
150,900,0.003965229
