,Wavenumber,K10
0,1200,0.0034758470000000002
1,1198,0.004598169
2,1196,0.005577543000000001
3,1194,0.006354839
4,1192,0.006932486999999999
5,1190,0.007380795999999999
6,1188,0.007778114
7,1186,0.008151893
8,1184,0.008363551
9,1182,0.008141638
10,1180,0.007117998
11,1178,0.00517031
12,1176,0.002647955
13,1174,0.00030267
14,1172,-0.001122814
15,1170,-0.001230479
16,1168,-0.000128605
17,1166,0.001564205
18,1164,0.002911233
19,1162,0.003041566
20,1160,0.001487949
21,1158,-0.001759022
22,1156,-0.006158034000000001
23,1154,-0.010669477
24,1152,-0.013896833
25,1150,-0.01464979
26,1148,-0.012409314
27,1146,-0.007660599000000001
28,1144,-0.001595186
29,1142,0.004290085
30,1140,0.008764362
31,1138,0.011115441
32,1136,0.011336856999999999
33,1134,0.009875038000000001
34,1132,0.007458381
35,1130,0.004743855999999999
36,1128,0.002291319
37,1126,0.000302379
38,1124,-0.001167305
39,1122,-0.002113341
40,1120,-0.002360526
41,1118,-0.001745193
42,1116,-0.000128265
43,1114,0.002203776
44,1112,0.004747665999999999
45,1110,0.006821710999999999
46,1108,0.008074858
47,1106,0.008427488
48,1104,0.008212511
49,1102,0.007803039
50,1100,0.007665034
51,1098,0.007681178
52,1096,0.0073996159999999995
53,1094,0.005983341
54,1092,0.0030993
55,1090,-0.001211085
56,1088,-0.006006931
57,1086,-0.010150916999999999
58,1084,-0.012432223000000001
59,1082,-0.012686329
60,1080,-0.011296226000000001
61,1078,-0.009346886
62,1076,-0.007517733
63,1074,-0.006402278000000001
64,1072,-0.005725022
65,1070,-0.005355475
66,1068,-0.004971967
67,1066,-0.004895969
68,1064,-0.005191745
69,1062,-0.006172273000000001
70,1060,-0.00755652
71,1058,-0.008998995
72,1056,-0.009306778
73,1054,-0.007858885
74,1052,-0.004468354
75,1050,-2.4682e-05
76,1048,0.004645718
77,1046,0.008364725
78,1044,0.010520544
79,1042,0.010610929
80,1040,0.008836434
81,1038,0.005050807
82,1036,-0.000447526
83,1034,-0.007140116
84,1032,-0.013758138
85,1030,-0.019279486000000002
86,1028,-0.022554499999999998
87,1026,-0.023115182999999997
88,1024,-0.020792111999999998
89,1022,-0.016232952
90,1020,-0.0102498
91,1018,-0.004053795
92,1016,0.0013738079999999998
93,1014,0.005221743
94,1012,0.007506058
95,1010,0.008546294
96,1008,0.009072108
97,1006,0.009507374
98,1004,0.0099081
99,1002,0.009833732
100,1000,0.008977609000000001
101,998,0.007333109
102,996,0.005404921
103,994,0.0038434159999999997
104,992,0.00336864
105,990,0.004208982
106,988,0.005939463000000001
107,986,0.007581478000000001
108,984,0.008173036
109,982,0.007152846
110,980,0.00462592
111,978,0.001165826
112,976,-0.002377867
113,974,-0.00530631
114,972,-0.007149763000000001
115,970,-0.007770878
116,968,-0.007279618000000001
117,966,-0.005967327
118,964,-0.00419248
119,962,-0.002319995
120,960,-0.000542843
121,958,0.0010764169999999999
122,956,0.002592122
123,954,0.004036507
124,952,0.00538643
125,950,0.00656975
126,948,0.0074748259999999995
127,946,0.007894627
128,944,0.007457963000000001
129,942,0.005770188000000001
130,940,0.002815777
131,938,-0.000776793
132,936,-0.003849412
133,934,-0.00527207
134,932,-0.004529398
135,930,-0.001981722
136,928,0.001248635
137,926,0.003806035
138,924,0.004735655
139,922,0.003831013
140,920,0.0015908229999999999
141,918,-0.001134121
142,916,-0.003447429
143,914,-0.004585978
144,912,-0.004160248
145,910,-0.002362331
146,908,9.813299999999999e-05
147,906,0.0022860370000000003
148,904,0.003463856
149,902,0.0033883340000000002
150,900,0.002417515
