,Wavenumber,H2370
0,1200,0.003912803
1,1198,0.004956493
2,1196,0.005789081999999999
3,1194,0.006384801
4,1192,0.0066957480000000005
5,1190,0.006882089
6,1188,0.007465426
7,1186,0.008461674
8,1184,0.008962091
9,1182,0.008590568
10,1180,0.007123956
11,1178,0.004655862
12,1176,0.001550729
13,1174,-0.001129021
14,1172,-0.002327506
15,1170,-0.002079108
16,1168,-0.001086934
17,1166,0.00040599900000000004
18,1164,0.0017663479999999998
19,1162,0.002286669
20,1160,0.0013791570000000002
21,1158,-0.000943006
22,1156,-0.0043457420000000005
23,1154,-0.007917875999999999
24,1152,-0.010548779
25,1150,-0.011076583999999999
26,1148,-0.009077593
27,1146,-0.005046043
28,1144,-0.000129529
29,1142,0.004530988
30,1140,0.007882277
31,1138,0.009572074
32,1136,0.009622964
33,1134,0.008461258000000001
34,1132,0.006483768000000001
35,1130,0.004154424
36,1128,0.0018673020000000002
37,1126,-0.000157771
38,1124,-0.001911341
39,1122,-0.003126706
40,1120,-0.0036145179999999997
41,1118,-0.003068939
42,1116,-0.00130284
43,1114,0.001510039
44,1112,0.0045856429999999995
45,1110,0.007100049000000001
46,1108,0.008512599000000001
47,1106,0.008806695
48,1104,0.008238453
49,1102,0.007494877
50,1100,0.00719846
51,1098,0.007385985
52,1096,0.007237606
53,1094,0.005678193000000001
54,1092,0.0019991
55,1090,-0.003523026
56,1088,-0.009613426999999999
57,1086,-0.014490687
58,1084,-0.016727582
59,1082,-0.01589926
60,1080,-0.012892889
61,1078,-0.009286075999999999
62,1076,-0.006384346
63,1074,-0.004675643
64,1072,-0.003840003
65,1070,-0.003426389
66,1068,-0.00316443
67,1066,-0.0029763990000000002
68,1064,-0.003164403
69,1062,-0.004036148
70,1060,-0.0053753559999999995
71,1058,-0.006540051999999999
72,1056,-0.006633536999999999
73,1054,-0.005248993
74,1052,-0.002598514
75,1050,0.000812755
76,1048,0.004178853
77,1046,0.006688458
78,1044,0.007831747
79,1042,0.007440090999999999
80,1040,0.005550124
81,1038,0.0021278770000000002
82,1036,-0.002596643
83,1034,-0.007816817
84,1032,-0.012595182
85,1030,-0.016173799
86,1028,-0.017878094
87,1026,-0.017299038
88,1024,-0.014693801000000001
89,1022,-0.010696452
90,1020,-0.006022554
91,1018,-0.001326636
92,1016,0.0027245999999999998
93,1014,0.00573675
94,1012,0.007777177
95,1010,0.009084233
96,1008,0.009839004
97,1006,0.010283718
98,1004,0.010234589
99,1002,0.009337385
100,1000,0.0073685040000000005
101,998,0.004662008
102,996,0.0019856739999999998
103,994,0.000216765
104,992,-2.7871999999999997e-05
105,990,0.0015475329999999998
106,988,0.004254061
107,986,0.006983034
108,984,0.008535344
109,982,0.008235016
110,980,0.006016077
111,978,0.002430964
112,976,-0.001732176
113,974,-0.005460011
114,972,-0.008118321999999999
115,970,-0.009286342
116,968,-0.009045746
117,966,-0.007615789
118,964,-0.005413643
119,962,-0.0027883720000000003
120,960,-0.000222455
121,958,0.002092175
122,956,0.003973904
123,954,0.005372821
124,952,0.006211894
125,950,0.0066956490000000006
126,948,0.006853990999999999
127,946,0.0067042080000000006
128,944,0.005975234
129,942,0.0045494129999999995
130,940,0.0024357660000000002
131,938,0.00012734200000000002
132,936,-0.001766763
133,934,-0.002498759
134,932,-0.00185315
135,930,-8.2426e-05
136,928,0.001953898
137,926,0.003347974
138,924,0.003337193
139,922,0.00179182
140,920,-0.00093568
141,918,-0.003790371
142,916,-0.005803437
143,914,-0.006257166
144,912,-0.005083661
145,910,-0.002568851
146,908,0.000397112
147,906,0.0029528479999999997
148,904,0.00439909
149,902,0.004714177
150,900,0.004139947
