,Wavenumber,K282
0,1200,0.0014657820000000001
1,1198,0.003088509
2,1196,0.004920572
3,1194,0.006665538
4,1192,0.008011213
5,1190,0.00878665
6,1188,0.008897219
7,1186,0.008432771
8,1184,0.007455425
9,1182,0.006024315
10,1180,0.004068051
11,1178,0.0017799579999999999
12,1176,-0.000337711
13,1174,-0.001610171
14,1172,-0.001658186
15,1170,-0.000583913
16,1168,0.000840334
17,1166,0.00167408
18,1164,0.0011053319999999999
19,1162,-0.000961928
20,1160,-0.003946645
21,1158,-0.006890413000000001
22,1156,-0.008877835
23,1154,-0.009233976
24,1152,-0.0077623990000000006
25,1150,-0.004597842
26,1148,-0.00036458
27,1146,0.004096176
28,1144,0.00789689
29,1142,0.010348897
30,1140,0.011088899
31,1138,0.010203906
32,1136,0.008027843
33,1134,0.005135826
34,1132,0.0022181429999999997
35,1130,-0.00013020799999999998
36,1128,-0.001701109
37,1126,-0.002600101
38,1124,-0.003092297
39,1122,-0.003388027
40,1120,-0.003563246
41,1118,-0.0034100429999999998
42,1116,-0.002587484
43,1114,-0.001075013
44,1112,0.0007565380000000001
45,1110,0.0024443570000000003
46,1108,0.003619973
47,1106,0.004264867
48,1104,0.004752054
49,1102,0.005675634000000001
50,1100,0.0075123740000000005
51,1098,0.01005166
52,1096,0.01239055
53,1094,0.013250774
54,1092,0.01165142
55,1090,0.0073105290000000005
56,1088,0.00080995
57,1086,-0.006664298000000001
58,1084,-0.013563376
59,1082,-0.018610648
60,1080,-0.020944827
61,1078,-0.020429426
62,1076,-0.017455798999999998
63,1074,-0.01294692
64,1072,-0.007849719
65,1070,-0.003215145
66,1068,0.000223196
67,1066,0.002043669
68,1064,0.002254209
69,1062,0.000988863
70,1060,-0.0012635510000000001
71,1058,-0.00375563
72,1056,-0.005500781999999999
73,1054,-0.00601603
74,1052,-0.00528433
75,1050,-0.00386888
76,1048,-0.002447609
77,1046,-0.0014784820000000001
78,1044,-0.000815058
79,1042,-0.00016156299999999998
80,1040,0.000638192
81,1038,0.001094312
82,1036,0.000522027
83,1034,-0.0014989279999999998
84,1032,-0.004607235
85,1030,-0.007947476
86,1028,-0.010458904
87,1026,-0.011511783999999999
88,1024,-0.011046259
89,1022,-0.009518198
90,1020,-0.007324598000000001
91,1018,-0.004571945
92,1016,-0.00118082
93,1014,0.0027821940000000004
94,1012,0.006953738
95,1010,0.010522625
96,1008,0.012537066999999999
97,1006,0.012341816
98,1004,0.00979368
99,1002,0.00538085
100,1000,0.00013251299999999998
101,998,-0.004578782
102,996,-0.007586275
103,994,-0.008267749
104,992,-0.006594231999999999
105,990,-0.0030767109999999998
106,988,0.001320594
107,986,0.0055342230000000004
108,984,0.008664232
109,982,0.010283509
110,980,0.010299397
111,978,0.008950013
112,976,0.00655666
113,974,0.00354887
114,972,0.000454769
115,970,-0.002146005
116,968,-0.0038662740000000003
117,966,-0.00444942
118,964,-0.00389035
119,962,-0.002339501
120,960,-0.00025325900000000004
121,958,0.001990603
122,956,0.004053518
123,954,0.005630634
124,952,0.006423961
125,950,0.006316056
126,948,0.00536181
127,946,0.003918092
128,944,0.00231905
129,942,0.0009643360000000001
130,940,7.1542e-05
131,938,-0.00029949
132,936,-0.000251265
133,934,6.9389e-05
134,932,0.000581797
135,930,0.001222826
136,928,0.0016930889999999998
137,926,0.001704671
138,924,0.0009858739999999999
139,922,-0.000458939
140,920,-0.002344381
141,918,-0.00403079
142,916,-0.004859321
143,914,-0.004480363
144,912,-0.0029539909999999996
145,910,-0.0007064660000000001
146,908,0.0015269670000000002
147,906,0.0031674309999999996
148,904,0.003808502
149,902,0.003492001
150,900,0.0024922629999999998
