,Wavenumber,K206
0,1200,0.002509891
1,1198,0.003898337
2,1196,0.005349043
3,1194,0.006670809000000001
4,1192,0.007613995
5,1190,0.008019355
6,1188,0.00789633
7,1186,0.007342263000000001
8,1184,0.0063091530000000005
9,1182,0.004823724000000001
10,1180,0.002826538
11,1178,0.000442733
12,1176,-0.0018563879999999998
13,1174,-0.003351538
14,1172,-0.003569981
15,1170,-0.00257431
16,1168,-0.001004608
17,1166,0.000360764
18,1164,0.000763027
19,1162,-6.1577e-05
20,1160,-0.0017202570000000002
21,1158,-0.003510374
22,1156,-0.004830442
23,1154,-0.005152328
24,1152,-0.004145795
25,1150,-0.001779465
26,1148,0.001516195
27,1146,0.0050095059999999995
28,1144,0.007878478000000001
29,1142,0.009489825
30,1140,0.009540648
31,1138,0.008182564
32,1136,0.005893149
33,1134,0.00328738
34,1132,0.000925351
35,1130,-0.000829725
36,1128,-0.0019149579999999998
37,1126,-0.00248967
38,1124,-0.0028442359999999996
39,1122,-0.0032023340000000003
40,1120,-0.0034764009999999996
41,1118,-0.003333573
42,1116,-0.002516475
43,1114,-0.0010716039999999999
44,1112,0.00064372
45,1110,0.002071878
46,1108,0.002849407
47,1106,0.003003858
48,1104,0.0030102159999999996
49,1102,0.0035411690000000003
50,1100,0.005103181
51,1098,0.007421496
52,1096,0.009418119
53,1094,0.009723497
54,1092,0.007564962
55,1090,0.0029944670000000002
56,1088,-0.003041759
57,1086,-0.008988129000000001
58,1084,-0.013378701000000002
59,1082,-0.015643258
60,1080,-0.015940733000000002
61,1078,-0.014835323000000001
62,1076,-0.012773261999999999
63,1074,-0.010197246
64,1072,-0.007328094
65,1070,-0.004436617
66,1068,-0.0018721
67,1066,-0.000117072
68,1064,0.000484299
69,1062,-0.000173342
70,1060,-0.0016114629999999998
71,1058,-0.003253711
72,1056,-0.004413722
73,1054,-0.00471029
74,1052,-0.00407301
75,1050,-0.002894551
76,1048,-0.001623764
77,1046,-0.0005042719999999999
78,1044,0.00047033400000000004
79,1042,0.001199307
80,1040,0.001497263
81,1038,0.001026214
82,1036,-0.000371142
83,1034,-0.002522388
84,1032,-0.004726256
85,1030,-0.006124531999999999
86,1028,-0.006216539
87,1026,-0.005071152
88,1024,-0.0032341270000000003
89,1022,-0.001480226
90,1020,-0.000196412
91,1018,0.0007450810000000001
92,1016,0.0017948570000000002
93,1014,0.003438793
94,1012,0.005758226
95,1010,0.00825112
96,1008,0.010147938
97,1006,0.010677606000000001
98,1004,0.009264345
99,1002,0.0058755940000000005
100,1000,0.001160644
101,998,-0.003664523
102,996,-0.007415413
103,994,-0.009266205999999999
104,992,-0.008818966
105,990,-0.006265006
106,988,-0.00240855
107,986,0.001730373
108,984,0.005232585
109,982,0.007531016999999999
110,980,0.008317256
111,978,0.007618363
112,976,0.0057502709999999995
113,974,0.003222935
114,972,0.000542133
115,970,-0.0018327000000000003
116,968,-0.0034936
117,966,-0.00408973
118,964,-0.003593066
119,962,-0.002198803
120,960,-0.000279326
121,958,0.00177848
122,956,0.0034860629999999997
123,954,0.00458094
124,952,0.004935846
125,950,0.00461768
126,948,0.003862553
127,946,0.002939847
128,944,0.0020328670000000003
129,942,0.001338948
130,940,0.0008323489999999999
131,938,0.000501285
132,936,0.000357481
133,934,0.00052923
134,932,0.00106994
135,930,0.0017753170000000002
136,928,0.0022788120000000003
137,926,0.002249246
138,924,0.0013048410000000002
139,922,-0.000487254
140,920,-0.002635633
141,918,-0.00446773
142,916,-0.005391758000000001
143,914,-0.005009062
144,912,-0.003417747
145,910,-0.001138032
146,908,0.001094689
147,906,0.002705506
148,904,0.00332119
149,902,0.0030385570000000003
150,900,0.002278
