,Wavenumber,KP111
0,1200,0.001786598
1,1198,0.003052262
2,1196,0.003996751
3,1194,0.004852268
4,1192,0.005701660999999999
5,1190,0.006262415
6,1188,0.006959323000000001
7,1186,0.008310337
8,1184,0.009148916
9,1182,0.008970587
10,1180,0.007231499000000001
11,1178,0.004335987
12,1176,0.001115406
13,1174,-0.001264384
14,1172,-0.001629031
15,1170,-0.000898143
16,1168,-0.00088923
17,1166,-0.000979133
18,1164,-0.001791421
19,1162,-0.003473949
20,1160,-0.00463684
21,1158,-0.0052012709999999995
22,1156,-0.005378859000000001
23,1154,-0.005162681
24,1152,-0.004576045
25,1150,-0.002800233
26,1148,-0.000304427
27,1146,0.0023370870000000003
28,1144,0.004785508
29,1142,0.006162971
30,1140,0.006329256
31,1138,0.005919626999999999
32,1136,0.004675286
33,1134,0.002558155
34,1132,0.000256084
35,1130,-0.0017242579999999998
36,1128,-0.003377148
37,1126,-0.004031087
38,1124,-0.003516493
39,1122,-0.001960193
40,1120,-0.000478474
41,1118,0.0008792030000000001
42,1116,0.002615756
43,1114,0.003919094000000001
44,1112,0.004145188
45,1110,0.003703447
46,1108,0.002307247
47,1106,0.0008388989999999999
48,1104,-0.000294703
49,1102,-2.8523e-05
50,1100,0.002064277
51,1098,0.005083018
52,1096,0.0073808680000000005
53,1094,0.008030619000000001
54,1092,0.006548961999999999
55,1090,0.003111429
56,1088,-0.002533762
57,1086,-0.009114484
58,1084,-0.014360178999999999
59,1082,-0.01663644
60,1080,-0.016369529
61,1078,-0.01342838
62,1076,-0.007936543
63,1074,-0.001797049
64,1072,0.002487189
65,1070,0.004849071
66,1068,0.00653561
67,1066,0.007174486
68,1064,0.005647671
69,1062,0.003243861
70,1060,0.000695702
71,1058,-0.002143267
72,1056,-0.004391014
73,1054,-0.004565856
74,1052,-0.0036469609999999998
75,1050,-0.0032345959999999997
76,1048,-0.004089855999999999
77,1046,-0.005300415
78,1044,-0.007301424
79,1042,-0.009095375
80,1040,-0.008765518
81,1038,-0.0065381680000000005
82,1036,-0.0033375270000000003
83,1034,-0.000658706
84,1032,8.9799e-05
85,1030,-0.000456276
86,1028,-0.002818305
87,1026,-0.005578394
88,1024,-0.007398621
89,1022,-0.007439669
90,1020,-0.005408419
91,1018,-0.0032791020000000003
92,1016,-0.0012953939999999998
93,1014,0.002521816
94,1012,0.005286961
95,1010,0.005041487
96,1008,0.0038094459999999998
97,1006,0.004137614
98,1004,0.0048310390000000005
99,1002,0.004611658
100,1000,0.0040609059999999995
101,998,0.003757247
102,996,0.000567939
103,994,-0.00348818
104,992,-0.0036705590000000003
105,990,-0.00034600699999999996
106,988,0.003425693
107,986,0.006663564
108,984,0.008936334
109,982,0.009358098
110,980,0.007167185
111,978,0.00423041
112,976,0.00189672
113,974,6.6246e-05
114,972,-0.001961699
115,970,-0.0033830390000000004
116,968,-0.003717924
117,966,-0.003542141
118,964,-0.003263437
119,962,-0.002626116
120,960,-0.001257105
121,958,0.000661413
122,956,0.00222623
123,954,0.003954271
124,952,0.005519626999999999
125,950,0.006403412
126,948,0.006163335
127,946,0.004784172
128,944,0.002684991
129,942,0.001176514
130,940,0.000304164
131,938,-9.786e-06
132,936,-0.000308351
133,934,-0.00023853900000000001
134,932,0.000121632
135,930,0.0007701930000000001
136,928,0.0011450380000000001
137,926,0.001263591
138,924,0.000543511
139,922,-0.0008048560000000001
140,920,-0.0028297829999999998
141,918,-0.003945814000000001
142,916,-0.003892156
143,914,-0.0029469059999999996
144,912,-0.00221409
145,910,-0.001259191
146,908,-2.1838000000000003e-05
147,906,0.001321214
148,904,0.002201711
149,902,0.002860965
150,900,0.002796737
