,Wavenumber,IR_KP150
0,1200,0.002031185
1,1198,0.0032237090000000004
2,1196,0.0043768999999999995
3,1194,0.005380934
4,1192,0.006174361999999999
5,1190,0.006875448
6,1188,0.007503063000000001
7,1186,0.008141129
8,1184,0.008500604
9,1182,0.008387655
10,1180,0.007342264
11,1178,0.005250097
12,1176,0.002484248
13,1174,-6.7969e-05
14,1172,-0.001723659
15,1170,-0.002154217
16,1168,-0.0016972170000000002
17,1166,-0.000767332
18,1164,-7.9461e-05
19,1162,-5.4238999999999993e-05
20,1160,-0.000757284
21,1158,-0.001890495
22,1156,-0.0033431
23,1154,-0.004768144
24,1152,-0.005754078
25,1150,-0.0055988209999999995
26,1148,-0.00412314
27,1146,-0.00164562
28,1144,0.001206489
29,1142,0.0037891009999999996
30,1140,0.005354303
31,1138,0.005683003000000001
32,1136,0.004911462
33,1134,0.003552567
34,1132,0.0019824720000000003
35,1130,0.0006468509999999999
36,1128,-0.00015125799999999998
37,1126,-0.000268153
38,1124,1.6847e-05
39,1122,0.000578779
40,1120,0.00126412
41,1118,0.0019929329999999997
42,1116,0.002619733
43,1114,0.002939595
44,1112,0.002571475
45,1110,0.001468608
46,1108,-0.00021375700000000002
47,1106,-0.001736199
48,1104,-0.00230141
49,1102,-0.001143299
50,1100,0.0018450029999999998
51,1098,0.006004961
52,1096,0.010049977
53,1094,0.012559753
54,1092,0.01235682
55,1090,0.009207323
56,1088,0.003754883
57,1086,-0.0027555920000000003
58,1084,-0.009090107
59,1082,-0.014082052
60,1080,-0.017131968
61,1078,-0.018158651
62,1076,-0.017386233
63,1074,-0.015095596000000001
64,1072,-0.011709984
65,1070,-0.007824085
66,1068,-0.004100360999999999
67,1066,-0.000908325
68,1064,0.00141334
69,1062,0.002641836
70,1060,0.002718338
71,1058,0.001958783
72,1056,0.000749668
73,1054,-0.00036215300000000004
74,1052,-0.001046862
75,1050,-0.001149878
76,1048,-0.000780368
77,1046,-0.000209437
78,1044,0.000218171
79,1042,0.000413069
80,1040,0.000189758
81,1038,-0.000627993
82,1036,-0.002090215
83,1034,-0.003742432
84,1032,-0.005164296
85,1030,-0.006013506
86,1028,-0.006436879
87,1026,-0.006668372
88,1024,-0.007140498
89,1022,-0.008025581
90,1020,-0.008992787
91,1018,-0.009214853
92,1016,-0.00822091
93,1014,-0.005716616
94,1012,-0.001974979
95,1010,0.002389455
96,1008,0.0063929930000000005
97,1006,0.009360985
98,1004,0.010648842
99,1002,0.010015349
100,1000,0.007492449
101,998,0.003790214
102,996,-0.000193315
103,994,-0.00337092
104,992,-0.004860328
105,990,-0.004082141
106,988,-0.001328256
107,986,0.00254086
108,984,0.006088565
109,982,0.008322019
110,980,0.008625651
111,978,0.007271135
112,976,0.004790034
113,974,0.001876147
114,972,-0.00082843
115,970,-0.00274765
116,968,-0.0038485570000000003
117,966,-0.003961993
118,964,-0.0033160570000000003
119,962,-0.0019853379999999997
120,960,-0.00022513
121,958,0.0016963479999999999
122,956,0.003384377
123,954,0.00474244
124,952,0.005502671
125,950,0.005729579
126,948,0.0053353440000000005
127,946,0.004585608
128,944,0.003664018
129,942,0.002718362
130,940,0.001741876
131,938,0.001055795
132,936,0.000609537
133,934,0.0005937669999999999
134,932,0.000913654
135,930,0.00148153
136,928,0.001908164
137,926,0.001914924
138,924,0.001172842
139,922,-0.000223635
140,920,-0.002169158
141,918,-0.0039851420000000005
142,916,-0.0051623979999999995
143,914,-0.005286094
144,912,-0.004416238
145,910,-0.002680604
146,908,-0.000653242
147,906,0.001225524
148,904,0.0023906120000000003
149,902,0.00283245
150,900,0.002633419
