,Wavenumber,IR_KP53
0,1200,0.000515367
1,1198,0.00178119
2,1196,0.003051177
3,1194,0.0041997959999999996
4,1192,0.00531355
5,1190,0.006457194
6,1188,0.007680303
7,1186,0.009067496
8,1184,0.010318758
9,1182,0.010923513999999999
10,1180,0.010354825
11,1178,0.008465144
12,1176,0.005719329
13,1174,0.003071472
14,1172,0.001460674
15,1170,0.001105421
16,1168,0.001289553
17,1166,0.001090587
18,1164,-0.00023862299999999998
19,1162,-0.002968282
20,1160,-0.006559595
21,1158,-0.010058456
22,1156,-0.012696838
23,1154,-0.014081959
24,1152,-0.014077052
25,1150,-0.012520983000000001
26,1148,-0.00939948
27,1146,-0.005125663
28,1144,-0.000354557
29,1142,0.00416136
30,1140,0.007704206999999999
31,1138,0.009931292
32,1136,0.01074571
33,1134,0.010307587
34,1132,0.008967833
35,1130,0.006952639
36,1128,0.004609981
37,1126,0.00220528
38,1124,-0.000124788
39,1122,-0.002095821
40,1120,-0.003424713
41,1118,-0.0038610859999999997
42,1116,-0.0030981259999999997
43,1114,-0.001321545
44,1112,0.000922759
45,1110,0.0029193409999999998
46,1108,0.004034342
47,1106,0.004015482
48,1104,0.003392418
49,1102,0.003078483
50,1100,0.003748847
51,1098,0.005267354
52,1096,0.006945885
53,1094,0.007587562
54,1092,0.00604632
55,1090,0.001950366
56,1088,-0.0039045959999999998
57,1086,-0.010254963
58,1084,-0.015699926
59,1082,-0.018822255
60,1080,-0.018465602
61,1078,-0.014744038000000001
62,1076,-0.008598996
63,1074,-0.0015021210000000001
64,1072,0.004912949000000001
65,1070,0.008966765
66,1068,0.009876314
67,1066,0.008121108
68,1064,0.004902546
69,1062,0.001120234
70,1060,-0.002191619
71,1058,-0.0042468670000000005
72,1056,-0.004477605
73,1054,-0.0031132390000000003
74,1052,-0.00091424
75,1050,0.0010682880000000001
76,1048,0.001876299
77,1046,0.001344711
78,1044,0.000157731
79,1042,-0.000984875
80,1040,-0.001375068
81,1038,-0.001247019
82,1036,-0.001568757
83,1034,-0.003329666
84,1032,-0.007035036
85,1030,-0.012034188000000001
86,1028,-0.016960336
87,1026,-0.020513594
88,1024,-0.021548074
89,1022,-0.019410473
90,1020,-0.014369258000000001
91,1018,-0.007518626
92,1016,-0.00047004699999999997
93,1014,0.005240694000000001
94,1012,0.008739426
95,1010,0.009854227
96,1008,0.00889425
97,1006,0.006916289
98,1004,0.004512862
99,1002,0.001902804
100,1000,-0.000427274
101,998,-0.002222543
102,996,-0.002894781
103,994,-0.0019939420000000003
104,992,0.000227987
105,990,0.003521979
106,988,0.00704095
107,986,0.009731082
108,984,0.01118545
109,982,0.011162071
110,980,0.009921726
111,978,0.007822896999999999
112,976,0.005126278
113,974,0.0023070160000000003
114,972,-0.00023977299999999998
115,970,-0.002422535
116,968,-0.003947985
117,966,-0.004564994
118,964,-0.00418926
119,962,-0.002881784
120,960,-0.000994902
121,958,0.001177034
122,956,0.003284535
123,954,0.004930433
124,952,0.005848295
125,950,0.005859893000000001
126,948,0.005002778
127,946,0.0036382690000000004
128,944,0.002060179
129,942,0.0006919239999999999
130,940,-0.000231265
131,938,-0.000636905
132,936,-0.000626246
133,934,-0.000417756
134,932,-4.2871000000000003e-05
135,930,0.000515334
136,928,0.000959415
137,926,0.0011099439999999999
138,924,0.000694372
139,922,-0.000228218
140,920,-0.001371528
141,918,-0.00244397
142,916,-0.002887395
143,914,-0.002401459
144,912,-0.001224367
145,910,0.000333144
146,908,0.0017857379999999998
147,906,0.002824461
148,904,0.0031935220000000003
149,902,0.0027719529999999997
150,900,0.0018151679999999998
