,Wavenumber,IR_KP72
0,1200,0.001589476
1,1198,0.00249094
2,1196,0.0033829690000000004
3,1194,0.004325993
4,1192,0.0052602759999999995
5,1190,0.006309689
6,1188,0.007506046999999999
7,1186,0.008786546999999999
8,1184,0.009870162
9,1182,0.010178069
10,1180,0.009157432
11,1178,0.006593626
12,1176,0.0028885670000000003
13,1174,-0.0008270739999999999
14,1172,-0.0034505670000000003
15,1170,-0.004268528
16,1168,-0.00354642
17,1166,-0.0022314220000000003
18,1164,-0.0011934139999999998
19,1162,-0.001058419
20,1160,-0.001846051
21,1158,-0.003131095
22,1156,-0.004467893
23,1154,-0.00564355
24,1152,-0.006414986
25,1150,-0.006321701
26,1148,-0.005091671
27,1146,-0.002860809
28,1144,8.484600000000001e-05
29,1142,0.0031903409999999997
30,1140,0.005777686
31,1138,0.0072884280000000004
32,1136,0.007660383000000001
33,1134,0.007114786999999999
34,1132,0.00592201
35,1130,0.004516954
36,1128,0.003149351
37,1126,0.0016037120000000002
38,1124,-0.000237508
39,1122,-0.00225099
40,1120,-0.003808205
41,1118,-0.004309578
42,1116,-0.0033983729999999997
43,1114,-0.001187336
44,1112,0.001675418
45,1110,0.004244256
46,1108,0.005725944
47,1106,0.005712259
48,1104,0.004664624
49,1102,0.003342501
50,1100,0.002541296
51,1098,0.002522413
52,1096,0.0028006999999999997
53,1094,0.0023066320000000003
54,1092,0.000424558
55,1090,-0.00271632
56,1088,-0.006294061
57,1086,-0.009162794
58,1084,-0.010362875
59,1082,-0.009686054
60,1080,-0.00757471
61,1078,-0.005190988
62,1076,-0.003216391
63,1074,-0.00190136
64,1072,-0.001242644
65,1070,-0.001223617
66,1068,-0.001641925
67,1066,-0.002378657
68,1064,-0.003149055
69,1062,-0.004081723
70,1060,-0.00491294
71,1058,-0.004996693
72,1056,-0.003946783
73,1054,-0.002084372
74,1052,0.000235975
75,1050,0.002269279
76,1048,0.003372655
77,1046,0.0030312309999999997
78,1044,0.001626179
79,1042,-2.7161e-05
80,1040,-0.00143113
81,1038,-0.0026726709999999997
82,1036,-0.0039335870000000005
83,1034,-0.00531293
84,1032,-0.0067412259999999995
85,1030,-0.008346225
86,1028,-0.009693806
87,1026,-0.010114961
88,1024,-0.009464376
89,1022,-0.007806285
90,1020,-0.005165996
91,1018,-0.001760291
92,1016,0.001649372
93,1014,0.004062952
94,1012,0.005277227
95,1010,0.005759448
96,1008,0.005793090999999999
97,1006,0.005698298
98,1004,0.0055810519999999995
99,1002,0.0050132829999999995
100,1000,0.003773402
101,998,0.0020842589999999998
102,996,0.000528746
103,994,-0.00020946299999999998
104,992,0.000227323
105,990,0.0018518789999999999
106,988,0.004117971
107,986,0.0061489940000000005
108,984,0.0073662530000000006
109,982,0.007449939
110,980,0.006382441
111,978,0.004417689
112,976,0.0019201679999999999
113,974,-0.000602523
114,972,-0.002774784
115,970,-0.004516533
116,968,-0.005737773000000001
117,966,-0.006122583000000001
118,964,-0.005566084000000001
119,962,-0.0041797
120,960,-0.0022442539999999998
121,958,5.5571e-05
122,956,0.002342224
123,954,0.003944316
124,952,0.004735598
125,950,0.005006485
126,948,0.004826626
127,946,0.00439385
128,944,0.003788674
129,942,0.0029763570000000002
130,940,0.0020135129999999998
131,938,0.00097459
132,936,0.000137135
133,934,-0.00012425200000000002
134,932,0.000333252
135,930,0.001258495
136,928,0.002009238
137,926,0.002213198
138,924,0.00163835
139,922,0.00018858299999999998
140,920,-0.001708173
141,918,-0.003293833
142,916,-0.003958553
143,914,-0.0035177
144,912,-0.002255514
145,910,-0.00042588300000000006
146,908,0.001494643
147,906,0.0028064659999999996
148,904,0.003241129
149,902,0.0029405359999999997
150,900,0.002177
