,Wavenumber,KP122
0,1200,0.003490906
1,1198,0.004236907
2,1196,0.0047588759999999996
3,1194,0.00493975
4,1192,0.004921427
5,1190,0.005050195
6,1188,0.005667511
7,1186,0.006661424
8,1184,0.007324345
9,1182,0.007212812
10,1180,0.006020634
11,1178,0.0037171170000000003
12,1176,0.000822525
13,1174,-0.001580065
14,1172,-0.002753682
15,1170,-0.00274283
16,1168,-0.002050346
17,1166,-0.001133803
18,1164,-0.000570479
19,1162,-0.000740733
20,1160,-0.001592659
21,1158,-0.0027192320000000002
22,1156,-0.003918011
23,1154,-0.004748072
24,1152,-0.004778686
25,1150,-0.003864157
26,1148,-0.001947655
27,1146,0.00062472
28,1144,0.003293233
29,1142,0.00550361
30,1140,0.006734913
31,1138,0.006862661
32,1136,0.005930874
33,1134,0.0041136459999999994
34,1132,0.00193488
35,1130,-4.0973e-05
36,1128,-0.001431996
37,1126,-0.002188723
38,1124,-0.002512408
39,1122,-0.002526202
40,1120,-0.002207288
41,1118,-0.001489284
42,1116,-0.000191835
43,1114,0.0015751489999999999
44,1112,0.0031835
45,1110,0.003940099999999999
46,1108,0.0037715609999999997
47,1106,0.003128502
48,1104,0.002415144
49,1102,0.002138193
50,1100,0.002840095
51,1098,0.004132138
52,1096,0.005083451
53,1094,0.004640547
54,1092,0.0024311520000000002
55,1090,-0.0013280579999999998
56,1088,-0.005976474
57,1086,-0.010333983
58,1084,-0.013160479
59,1082,-0.013850576000000002
60,1080,-0.012467407
61,1078,-0.009655934
62,1076,-0.0059989
63,1074,-0.002427721
64,1072,0.000148863
65,1070,0.001474841
66,1068,0.0017311529999999998
67,1066,0.0011548419999999999
68,1064,0.00010109799999999999
69,1062,-0.000905432
70,1060,-0.00152141
71,1058,-0.001864837
72,1056,-0.001892548
73,1054,-0.0014596379999999999
74,1052,-0.000702732
75,1050,-2.7359e-05
76,1048,0.000345763
77,1046,0.000444383
78,1044,0.000313078
79,1042,4.5528e-05
80,1040,-0.00026178599999999996
81,1038,-0.000800279
82,1036,-0.001642437
83,1034,-0.0029263590000000003
84,1032,-0.004539465
85,1030,-0.005891745
86,1028,-0.0064525830000000005
87,1026,-0.006136251999999999
88,1024,-0.005093563
89,1022,-0.003593136
90,1020,-0.0018148020000000001
91,1018,-0.00012281
92,1016,0.001371905
93,1014,0.002815578
94,1012,0.004212680999999999
95,1010,0.005377374
96,1008,0.006181175
97,1006,0.006485604
98,1004,0.0059201390000000005
99,1002,0.004285002
100,1000,0.002063861
101,998,-0.000182113
102,996,-0.00186018
103,994,-0.002418557
104,992,-0.001734566
105,990,-3.9255e-05
106,988,0.001968562
107,986,0.003795892
108,984,0.005131286
109,982,0.005510663000000001
110,980,0.004754925
111,978,0.0031949540000000003
112,976,0.001192234
113,974,-0.000830692
114,972,-0.002623902
115,970,-0.003769975
116,968,-0.004138987
117,966,-0.003870996
118,964,-0.0030921720000000002
119,962,-0.0018618620000000002
120,960,-0.000488712
121,958,0.0008828289999999999
122,956,0.002046344
123,954,0.00296707
124,952,0.003567786
125,950,0.0038554659999999997
126,948,0.003768278
127,946,0.003406927
128,944,0.002867109
129,942,0.00211153
130,940,0.001122503
131,938,0.00023264799999999999
132,936,-0.000391644
133,934,-0.000657029
134,932,-0.000536047
135,930,-5.1048e-05
136,928,0.00044281699999999997
137,926,0.0006255130000000001
138,924,0.00035382800000000004
139,922,-0.00039993900000000003
140,920,-0.00141005
141,918,-0.002284038
142,916,-0.002664767
143,914,-0.00242075
144,912,-0.0016320170000000001
145,910,-0.000338976
146,908,0.0010466030000000001
147,906,0.001967892
148,904,0.002399576
149,902,0.002383629
150,900,0.001959406
