,Wavenumber,KP97
0,1200,0.003820415
1,1198,0.004961827
2,1196,0.005749865
3,1194,0.006181598000000001
4,1192,0.0062505
5,1190,0.006224101
6,1188,0.006495314
7,1186,0.007083728
8,1184,0.0072674359999999995
9,1182,0.006754397
10,1180,0.005277975
11,1178,0.0029681409999999997
12,1176,0.000273686
13,1174,-0.00171295
14,1172,-0.002206322
15,1170,-0.00146588
16,1168,-0.000414042
17,1166,0.000554137
18,1164,0.0008044339999999999
19,1162,6.9007e-05
20,1160,-0.0014043410000000001
21,1158,-0.002938983
22,1156,-0.004172736
23,1154,-0.004716947
24,1152,-0.004389383
25,1150,-0.0029279970000000003
26,1148,-0.00067694
27,1146,0.001866152
28,1144,0.0042405459999999996
29,1142,0.006145715
30,1140,0.007130607
31,1138,0.007186122
32,1136,0.006315485
33,1134,0.0047290959999999995
34,1132,0.002635072
35,1130,0.000549248
36,1128,-0.00118008
37,1126,-0.002354678
38,1124,-0.0031903820000000003
39,1122,-0.003599
40,1120,-0.0034994490000000004
41,1118,-0.002607914
42,1116,-0.000800038
43,1114,0.001647627
44,1112,0.003868334
45,1110,0.005120614
46,1108,0.004899923
47,1106,0.0035031759999999998
48,1104,0.0017249470000000001
49,1102,0.000762207
50,1100,0.001417869
51,1098,0.0034701809999999997
52,1096,0.005545378
53,1094,0.006116506999999999
54,1092,0.004033157
55,1090,-0.000766521
56,1088,-0.007266456
57,1086,-0.013520571
58,1084,-0.017626775
59,1082,-0.018485202
60,1080,-0.016230078999999998
61,1078,-0.011699908
62,1076,-0.006197421999999999
63,1074,-0.001030035
64,1072,0.0027987359999999996
65,1070,0.004953295999999999
66,1068,0.005374824
67,1066,0.004452213
68,1064,0.0025851760000000002
69,1062,0.000269201
70,1060,-0.002020286
71,1058,-0.0037104140000000004
72,1056,-0.004395012
73,1054,-0.003879805
74,1052,-0.002580877
75,1050,-0.001064943
76,1048,3.3651999999999996e-05
77,1046,0.000576034
78,1044,0.0006536959999999999
79,1042,0.000584675
80,1040,0.000439934
81,1038,8.776e-05
82,1036,-0.0008033760000000001
83,1034,-0.0022424529999999997
84,1032,-0.004034892
85,1030,-0.005628819
86,1028,-0.006671226
87,1026,-0.006804303
88,1024,-0.006133885
89,1022,-0.004811572
90,1020,-0.003054111
91,1018,-0.000818466
92,1016,0.001651232
93,1014,0.004060612
94,1012,0.00592022
95,1010,0.007106913
96,1008,0.00739284
97,1006,0.006821186999999999
98,1004,0.005369556
99,1002,0.0034473790000000004
100,1000,0.001277946
101,998,-0.000707308
102,996,-0.0021120410000000003
103,994,-0.0023194870000000003
104,992,-0.00125169
105,990,0.00087024
106,988,0.0033167
107,986,0.005518647
108,984,0.006741423000000001
109,982,0.006755124
110,980,0.005480218
111,978,0.0033253740000000003
112,976,0.000570427
113,974,-0.002291694
114,972,-0.0048611190000000006
115,970,-0.006672895999999999
116,968,-0.0075418609999999995
117,966,-0.007209051
118,964,-0.0060472
119,962,-0.004156192
120,960,-0.0018275729999999999
121,958,0.0007313739999999999
122,956,0.0031045659999999996
123,954,0.004969868
124,952,0.006016077
125,950,0.006361006
126,948,0.005954093000000001
127,946,0.005160618
128,944,0.0041308
129,942,0.003069423
130,940,0.001932376
131,938,0.000925079
132,936,0.00010404
133,934,-0.000146679
134,932,0.00021884099999999997
135,930,0.001017612
136,928,0.001675487
137,926,0.001759194
138,924,0.000771376
139,922,-0.001124718
140,920,-0.0035668320000000002
141,918,-0.005535556999999999
142,916,-0.006333395
143,914,-0.005660726
144,912,-0.003773683
145,910,-0.00112981
146,908,0.00135465
147,906,0.003224843
148,904,0.004141564
149,902,0.004390074
150,900,0.004005798
