,Wavenumber,KP119
0,1200,0.0037810440000000003
1,1198,0.004597488
2,1196,0.005020259
3,1194,0.005197664
4,1192,0.005182105
5,1190,0.005153288
6,1188,0.005372175
7,1186,0.005837441
8,1184,0.006114395
9,1182,0.005788825
10,1180,0.0044733329999999995
11,1178,0.002223717
12,1176,-0.0005552
13,1174,-0.0030371509999999997
14,1172,-0.004395263
15,1170,-0.0043734609999999995
16,1168,-0.003360068
17,1166,-0.001914739
18,1164,-0.0007534
19,1162,-0.000245846
20,1160,-0.00046944300000000005
21,1158,-0.001081229
22,1156,-0.0016553000000000002
23,1154,-0.001831021
24,1152,-0.0015410089999999999
25,1150,-0.000612948
26,1148,0.0009600339999999999
27,1146,0.0028244959999999997
28,1144,0.004449043
29,1142,0.005649084
30,1140,0.006189351
31,1138,0.005913128
32,1136,0.004758409
33,1134,0.002945928
34,1132,0.0009890489999999999
35,1130,-0.000568052
36,1128,-0.00164322
37,1126,-0.002240463
38,1124,-0.002504676
39,1122,-0.0024780279999999997
40,1120,-0.002222475
41,1118,-0.00162999
42,1116,-0.000309969
43,1114,0.001487139
44,1112,0.0029225590000000004
45,1110,0.003728597
46,1108,0.0037474270000000002
47,1106,0.002974845
48,1104,0.0018722320000000001
49,1102,0.001217631
50,1100,0.0014658179999999998
51,1098,0.002128497
52,1096,0.0025685
53,1094,0.002263363
54,1092,0.000559336
55,1090,-0.002470434
56,1088,-0.0060298009999999996
57,1086,-0.008957629
58,1084,-0.010311089
59,1082,-0.009893937
60,1080,-0.008138977
61,1078,-0.005695538000000001
62,1076,-0.003450297
63,1074,-0.0019890420000000003
64,1072,-0.001291728
65,1070,-0.0011482439999999999
66,1068,-0.001355701
67,1066,-0.001773284
68,1064,-0.00226525
69,1062,-0.002605244
70,1060,-0.0029984729999999998
71,1058,-0.003383203
72,1056,-0.0030720509999999997
73,1054,-0.002107866
74,1052,-0.000967905
75,1050,0.000146028
76,1048,0.001130643
77,1046,0.0018400570000000002
78,1044,0.001968544
79,1042,0.001722906
80,1040,0.001534148
81,1038,0.001208241
82,1036,0.000280542
83,1034,-0.000924775
84,1032,-0.001957649
85,1030,-0.0028203079999999997
86,1028,-0.003352087
87,1026,-0.0033626479999999998
88,1024,-0.002894583
89,1022,-0.002075455
90,1020,-0.001233968
91,1018,-0.00028657
92,1016,0.000653652
93,1014,0.001402455
94,1012,0.002188195
95,1010,0.0028872259999999997
96,1008,0.003534056
97,1006,0.004015572
98,1004,0.003975205999999999
99,1002,0.00339852
100,1000,0.002367155
101,998,0.001313011
102,996,0.00054363
103,994,0.000242203
104,992,0.000616331
105,990,0.0015218579999999998
106,988,0.002648706
107,986,0.0037162740000000003
108,984,0.004258083
109,982,0.004207279
110,980,0.003477027
111,978,0.002177498
112,976,0.000509054
113,974,-0.001223313
114,972,-0.0028232979999999997
115,970,-0.004125195
116,968,-0.00495399
117,966,-0.00508639
118,964,-0.004638779
119,962,-0.003620193
120,960,-0.002163819
121,958,-0.000430708
122,956,0.001194766
123,954,0.002481128
124,952,0.003461653
125,950,0.004120445
126,948,0.004279420999999999
127,946,0.004167365
128,944,0.0037523290000000004
129,942,0.0029355740000000003
130,940,0.001719934
131,938,0.00036654699999999994
132,936,-0.0006969760000000001
133,934,-0.001071624
134,932,-0.000794789
135,930,-1.057e-05
136,928,0.0008177039999999999
137,926,0.0012037039999999999
138,924,0.000878338
139,922,-8.656399999999999e-05
140,920,-0.0014614270000000002
141,918,-0.0026601790000000004
142,916,-0.003244796
143,914,-0.0030254
144,912,-0.002013599
145,910,-0.000433361
146,908,0.0012433119999999999
147,906,0.002424271
148,904,0.002776986
149,902,0.002461891
150,900,0.001685932
