,Wavenumber,IR_KP149
0,1200,0.003499284
1,1198,0.004108726
2,1196,0.0044730429999999995
3,1194,0.0047066470000000004
4,1192,0.004765458
5,1190,0.004786302
6,1188,0.005190073
7,1186,0.006109023000000001
8,1184,0.0067661169999999994
9,1182,0.006734536
10,1180,0.005628177
11,1178,0.00336051
12,1176,0.00036119699999999995
13,1174,-0.002182658
14,1172,-0.0033189070000000003
15,1170,-0.003038243
16,1168,-0.002135861
17,1166,-0.001022845
18,1164,-0.000354435
19,1162,-0.00044327300000000005
20,1160,-0.00112107
21,1158,-0.001897636
22,1156,-0.002546557
23,1154,-0.002800372
24,1152,-0.002523791
25,1150,-0.001593362
26,1148,-0.0002093
27,1146,0.001432122
28,1144,0.003013735
29,1142,0.004385002
30,1140,0.005308281999999999
31,1138,0.005607994
32,1136,0.005134879
33,1134,0.00401246
34,1132,0.0024331920000000003
35,1130,0.00091199
36,1128,-0.0001798
37,1126,-0.000576892
38,1124,-0.000497358
39,1122,-0.000322088
40,1120,-0.00019841299999999999
41,1118,-3.011e-06
42,1116,0.00038862900000000004
43,1114,0.001117236
44,1112,0.001862892
45,1110,0.002275944
46,1108,0.002046129
47,1106,0.001211828
48,1104,0.000195635
49,1102,-0.00040080599999999997
50,1100,-0.000241962
51,1098,0.000558044
52,1096,0.001442165
53,1094,0.0017664129999999999
54,1092,0.0008856630000000001
55,1090,-0.001223932
56,1088,-0.004102435
57,1086,-0.007096633000000001
58,1084,-0.009426084
59,1082,-0.010368101999999999
60,1080,-0.009792559000000001
61,1078,-0.008116043
62,1076,-0.005936612
63,1074,-0.003593244
64,1072,-0.0015902020000000002
65,1070,-0.00023681
66,1068,0.000674413
67,1066,0.001318693
68,1064,0.001449096
69,1062,0.000949285
70,1060,-1.5527e-05
71,1058,-0.001164292
72,1056,-0.0021959889999999998
73,1054,-0.002692833
74,1052,-0.002479231
75,1050,-0.001570094
76,1048,-0.000413849
77,1046,0.000678782
78,1044,0.00142085
79,1042,0.001614029
80,1040,0.0011973230000000001
81,1038,7.7389e-05
82,1036,-0.001753931
83,1034,-0.0037632090000000004
84,1032,-0.005459899999999999
85,1030,-0.006337003000000001
86,1028,-0.006275743
87,1026,-0.005319601
88,1024,-0.003679702
89,1022,-0.0018525220000000001
90,1020,-0.000320429
91,1018,0.001023429
92,1016,0.002051485
93,1014,0.002857228
94,1012,0.003455952
95,1010,0.003844437
96,1008,0.0040385279999999996
97,1006,0.003995352
98,1004,0.003601445
99,1002,0.003029129
100,1000,0.002191381
101,998,0.001361215
102,996,0.000682931
103,994,0.00044837400000000003
104,992,0.000737225
105,990,0.001551906
106,988,0.0026694390000000004
107,986,0.003776828
108,984,0.004394534
109,982,0.004130794
110,980,0.003027754
111,978,0.00160122
112,976,-9.340000000000001e-07
113,974,-0.0014633320000000001
114,972,-0.002665339
115,970,-0.003607843
116,968,-0.004457247
117,966,-0.005075416
118,964,-0.005060652
119,962,-0.00426413
120,960,-0.0029210390000000003
121,958,-0.001079481
122,956,0.000832383
123,954,0.0025560039999999997
124,952,0.00368751
125,950,0.004387247
126,948,0.004785168
127,946,0.004754223
128,944,0.004248074
129,942,0.003534046
130,940,0.002385561
131,938,0.001135454
132,936,-4.313e-05
133,934,-0.000770215
134,932,-0.000922781
135,930,-0.00055184
136,928,5.1675e-05
137,926,0.000445575
138,924,0.000163323
139,922,-0.000387569
140,920,-0.00113912
141,918,-0.00187097
142,916,-0.002180642
143,914,-0.0017216389999999999
144,912,-0.000809536
145,910,0.000313476
146,908,0.001404355
147,906,0.0022773529999999998
148,904,0.002581004
149,902,0.002286365
150,900,0.0016310970000000002
