,Wavenumber,KP94
0,1200,0.003027176
1,1198,0.0038221559999999997
2,1196,0.004445783
3,1194,0.004880366
4,1192,0.005186415
5,1190,0.005502806999999999
6,1188,0.006132093000000001
7,1186,0.0070809440000000005
8,1184,0.007643483
9,1182,0.007363659
10,1180,0.005868325
11,1178,0.003315735
12,1176,0.000282436
13,1174,-0.00212871
14,1172,-0.002945604
15,1170,-0.002319861
16,1168,-0.001168562
17,1166,1.4592e-05
18,1164,0.000607777
19,1162,0.00032183900000000003
20,1160,-0.0007364930000000001
21,1158,-0.0020857989999999997
22,1156,-0.003408091
23,1154,-0.004356102
24,1152,-0.004678247
25,1150,-0.003974274
26,1148,-0.002244253
27,1146,0.000136813
28,1144,0.002583519
29,1142,0.004672564000000001
30,1140,0.0060177
31,1138,0.006471849
32,1136,0.00591022
33,1134,0.004458426
34,1132,0.002393391
35,1130,0.00016951099999999998
36,1128,-0.0018852320000000001
37,1126,-0.0033350940000000003
38,1124,-0.004110353
39,1122,-0.004191521
40,1120,-0.003618821
41,1118,-0.00233321
42,1116,-0.000328689
43,1114,0.002121521
44,1112,0.004423143
45,1110,0.006165724
46,1108,0.006889203000000001
47,1106,0.006499186
48,1104,0.005386566999999999
49,1102,0.004233118
50,1100,0.003408632
51,1098,0.003087936
52,1096,0.002938272
53,1094,0.002411153
54,1092,0.000863248
55,1090,-0.0019267779999999999
56,1088,-0.0054841180000000005
57,1086,-0.008981305
58,1084,-0.011547196000000001
59,1082,-0.012361779
60,1080,-0.011534081000000002
61,1078,-0.009531649
62,1076,-0.0070517869999999995
63,1074,-0.004703917
64,1072,-0.0027205420000000003
65,1070,-0.001099192
66,1068,0.00017236900000000002
67,1066,0.000991023
68,1064,0.0009239439999999999
69,1062,-3.0193e-05
70,1060,-0.0015179929999999998
71,1058,-0.00287636
72,1056,-0.0031286770000000003
73,1054,-0.0018535560000000001
74,1052,0.00026854
75,1050,0.002114134
76,1048,0.0026767059999999996
77,1046,0.0017368589999999999
78,1044,-0.00032930300000000003
79,1042,-0.002751028
80,1040,-0.004503784
81,1038,-0.005263483
82,1036,-0.005545225
83,1034,-0.005647012
84,1032,-0.00563816
85,1030,-0.005458762
86,1028,-0.005233154
87,1026,-0.005056874
88,1024,-0.004778943
89,1022,-0.004136039
90,1020,-0.0032281540000000004
91,1018,-0.001847341
92,1016,0.000228769
93,1014,0.002824176
94,1012,0.005328261
95,1010,0.007293783000000001
96,1008,0.008402209
97,1006,0.008701609
98,1004,0.007974871
99,1002,0.006440784000000001
100,1000,0.0045737270000000005
101,998,0.002822406
102,996,0.0015024679999999999
103,994,0.000933908
104,992,0.00097631
105,990,0.001393806
106,988,0.0017279020000000001
107,986,0.001855811
108,984,0.0016845579999999998
109,982,0.001255413
110,980,0.000716327
111,978,0.000120184
112,976,-0.000786914
113,974,-0.001834097
114,972,-0.002808437
115,970,-0.003399658
116,968,-0.0035661679999999998
117,966,-0.003323415
118,964,-0.002646795
119,962,-0.001496584
120,960,-0.000161328
121,958,0.001342203
122,956,0.002701431
123,954,0.003758695
124,952,0.004368942
125,950,0.0044958509999999995
126,948,0.0041354140000000005
127,946,0.003583179
128,944,0.002777013
129,942,0.001983679
130,940,0.001205039
131,938,0.00063515
132,936,0.00036606800000000005
133,934,0.000423227
134,932,0.0007043780000000001
135,930,0.001079194
136,928,0.00112978
137,926,0.0008066439999999999
138,924,-7.730000000000001e-05
139,922,-0.001365233
140,920,-0.002831123
141,918,-0.003878504
142,916,-0.004152725
143,914,-0.003565739
144,912,-0.002343052
145,910,-0.000634206
146,908,0.001160447
147,906,0.0026441859999999998
148,904,0.003304389
149,902,0.003256702
150,900,0.002713698
