,Wavenumber,K552
0,1200,0.003678625
1,1198,0.0055271190000000005
2,1196,0.007666922
3,1194,0.00982654
4,1192,0.011351762
5,1190,0.011513858
6,1188,0.00989764
7,1186,0.006537246
8,1184,0.001997631
9,1182,-0.002444973
10,1180,-0.005593739
11,1178,-0.006712624
12,1176,-0.0057691
13,1174,-0.0032358240000000004
14,1172,1.64e-06
15,1170,0.002749083
16,1168,0.004072675
17,1166,0.0036807890000000003
18,1164,0.001641731
19,1162,-0.00147209
20,1160,-0.004749769
21,1158,-0.007244899
22,1156,-0.008281321999999999
23,1154,-0.007552980999999999
24,1152,-0.0052082990000000004
25,1150,-0.001708791
26,1148,0.0021404970000000003
27,1146,0.005371003
28,1144,0.007249459000000001
29,1142,0.007580619
30,1140,0.006624169
31,1138,0.00498564
32,1136,0.0032950640000000003
33,1134,0.002060155
34,1132,0.00148786
35,1130,0.001507531
36,1128,0.0018733110000000001
37,1126,0.002251392
38,1124,0.002421256
39,1122,0.00233417
40,1120,0.002028294
41,1118,0.001691263
42,1116,0.0015555570000000002
43,1114,0.0015824979999999999
44,1112,0.00150729
45,1110,0.001074179
46,1108,0.00033760800000000004
47,1106,-0.000434753
48,1104,-0.000725273
49,1102,8.2842e-05
50,1100,0.002336692
51,1098,0.005509396999999999
52,1096,0.008356156
53,1094,0.009272194000000001
54,1092,0.007167796999999999
55,1090,0.001989872
56,1088,-0.00500179
57,1086,-0.012052098999999998
58,1084,-0.017398226
59,1082,-0.020010326000000002
60,1080,-0.019765900000000003
61,1078,-0.017324278000000002
62,1076,-0.013450219
63,1074,-0.008962968
64,1072,-0.004478525
65,1070,-0.000786366
66,1068,0.0015885670000000001
67,1066,0.0024045810000000003
68,1064,0.0017715
69,1062,6.0457e-05
70,1060,-0.001892975
71,1058,-0.003321756
72,1056,-0.0035574929999999997
73,1054,-0.002434527
74,1052,-0.000373679
75,1050,0.001976623
76,1048,0.004145837
77,1046,0.005767528
78,1044,0.006867241
79,1042,0.007478806
80,1040,0.007639405
81,1038,0.00694499
82,1036,0.004866395999999999
83,1034,0.001315916
84,1032,-0.003244457
85,1030,-0.008194106999999999
86,1028,-0.012693352
87,1026,-0.015987741
88,1024,-0.01757605
89,1022,-0.017499141
90,1020,-0.015864684
91,1018,-0.012819958000000001
92,1016,-0.008599899
93,1014,-0.003572756
94,1012,0.0018424829999999998
95,1010,0.006856856999999999
96,1008,0.010506204
97,1006,0.012200174
98,1004,0.011795449
99,1002,0.009554078
100,1000,0.006224276999999999
101,998,0.002879493
102,996,0.0005167780000000001
103,994,-0.00042857
104,992,-4.4926e-05
105,990,0.0014373779999999998
106,988,0.0034488659999999997
107,986,0.005284830999999999
108,984,0.006400149
109,982,0.006639351
110,980,0.006053965
111,978,0.004810289000000001
112,976,0.003099223
113,974,0.0011910760000000001
114,972,-0.0006909510000000001
115,970,-0.002278614
116,968,-0.003302752
117,966,-0.0035208509999999998
118,964,-0.002979607
119,962,-0.0017570420000000001
120,960,-0.00010485799999999999
121,958,0.0015982720000000002
122,956,0.003017368
123,954,0.004000675
124,952,0.004447887
125,950,0.004332046
126,948,0.003713169
127,946,0.002894698
128,944,0.002010623
129,942,0.001139906
130,940,0.000363239
131,938,-0.00024754700000000003
132,936,-0.00056562
133,934,-0.00039024800000000005
134,932,0.00025057
135,930,0.001184515
136,928,0.001994929
137,926,0.002246123
138,924,0.001582881
139,922,-5.2781e-05
140,920,-0.002269026
141,918,-0.00422016
142,916,-0.005215135
143,914,-0.004861584
144,912,-0.00315532
145,910,-0.00055923
146,908,0.002094201
147,906,0.003928075
148,904,0.00440303
149,902,0.003678595
150,900,0.002129119
