,Wavenumber,K596
0,1200,0.003526862
1,1198,0.005473578000000001
2,1196,0.007780766999999999
3,1194,0.01016416
4,1192,0.011948605
5,1190,0.012358389
6,1188,0.010892628
7,1186,0.007567
8,1184,0.0029349529999999997
9,1182,-0.0017759229999999998
10,1180,-0.005313924
11,1178,-0.006856971
12,1176,-0.006375797
13,1174,-0.004224268
14,1172,-0.001180183
15,1170,0.001667703
16,1168,0.003343608
17,1166,0.0034228559999999997
18,1164,0.001865607
19,1162,-0.0009119110000000001
20,1160,-0.004114893
21,1158,-0.006653081
22,1156,-0.007779571
23,1154,-0.0071512419999999995
24,1152,-0.004898579
25,1150,-0.0014839389999999999
26,1148,0.002301899
27,1146,0.005523339
28,1144,0.007450303
29,1142,0.007867672
30,1140,0.006942439
31,1138,0.005294671999999999
32,1136,0.0035470659999999998
33,1134,0.0021588379999999997
34,1132,0.001381611
35,1130,0.0012648
36,1128,0.0015632110000000001
37,1126,0.00193171
38,1124,0.002096839
39,1122,0.0020758079999999997
40,1120,0.0019168529999999998
41,1118,0.001735499
42,1116,0.001721979
43,1114,0.001876378
44,1112,0.0019161520000000002
45,1110,0.0016355920000000002
46,1108,0.001020452
47,1106,0.000324051
48,1104,-1.694e-05
49,1102,0.000577367
50,1100,0.002480812
51,1098,0.005377349
52,1096,0.008187245
53,1094,0.009378299
54,1092,0.007769546
55,1090,0.00313499
56,1088,-0.0035825009999999997
57,1086,-0.010653546000000002
58,1084,-0.016199813
59,1082,-0.019123533
60,1080,-0.019276342
61,1078,-0.017316874
62,1076,-0.014034337
63,1074,-0.010174559
64,1072,-0.006282655
65,1070,-0.0028273079999999997
66,1068,-0.000278566
67,1066,0.000887758
68,1064,0.000682124
69,1062,-0.000673845
70,1060,-0.002548555
71,1058,-0.0040881879999999995
72,1056,-0.004475033
73,1054,-0.00343252
74,1052,-0.001260306
75,1050,0.001396015
76,1048,0.0039389970000000005
77,1046,0.005868159
78,1044,0.007132885
79,1042,0.007827673
80,1040,0.007978809
81,1038,0.007289546
82,1036,0.005348514
83,1034,0.001966642
84,1032,-0.002539694
85,1030,-0.0075143630000000005
86,1028,-0.012085975
87,1026,-0.015568406000000002
88,1024,-0.017555187
89,1022,-0.017967073
90,1020,-0.016826997
91,1018,-0.014096042
92,1016,-0.009897153
93,1014,-0.004607525
94,1012,0.001169396
95,1010,0.006571843000000001
96,1008,0.010669922
97,1006,0.012806566
98,1004,0.012755633
99,1002,0.010750293999999999
100,1000,0.007408868000000001
101,998,0.003808873
102,996,0.00093065
103,994,-0.0005358219999999999
104,992,-0.000390214
105,990,0.001086713
106,988,0.003215812
107,986,0.0052466959999999995
108,984,0.006517399
109,982,0.006837155
110,980,0.006240255
111,978,0.004970805
112,976,0.00317691
113,974,0.001115072
114,972,-0.000907556
115,970,-0.0025715770000000002
116,968,-0.003720095
117,966,-0.00407568
118,964,-0.003495798
119,962,-0.002080634
120,960,-0.00023808099999999999
121,958,0.0016802470000000002
122,956,0.003311384
123,954,0.004418691
124,952,0.0047813429999999995
125,950,0.004543509
126,948,0.003949513
127,946,0.003158202
128,944,0.002274351
129,942,0.0014494170000000002
130,940,0.0006491040000000001
131,938,-5.002e-05
132,936,-0.000522175
133,934,-0.00048771400000000004
134,932,0.000105425
135,930,0.001116679
136,928,0.002110407
137,926,0.00254701
138,924,0.001891185
139,922,0.000112105
140,920,-0.002296402
141,918,-0.004484586
142,916,-0.005654344
143,914,-0.0052477240000000005
144,912,-0.00342204
145,910,-0.000697868
146,908,0.002025182
147,906,0.00398326
148,904,0.004725806
149,902,0.00419064
150,900,0.0027361890000000004
