,Wavenumber,K502
0,1200,0.003429727
1,1198,0.005383581
2,1196,0.007719793000000001
3,1194,0.010086926999999999
4,1192,0.011819361
5,1190,0.01215496
6,1188,0.010584449
7,1186,0.007134995999999999
8,1184,0.002448801
9,1182,-0.002210767
10,1180,-0.005549779
11,1178,-0.006757744
12,1176,-0.005863345
13,1174,-0.0033421059999999996
14,1172,-8.7683e-05
15,1170,0.0027524840000000004
16,1168,0.00421665
17,1166,0.00389337
18,1164,0.001902727
19,1162,-0.0012239969999999999
20,1160,-0.0046600140000000005
21,1158,-0.007381269
22,1156,-0.008618509
23,1154,-0.008061763000000001
24,1152,-0.005823111999999999
25,1150,-0.0023638820000000003
26,1148,0.001570205
27,1146,0.0050436759999999995
28,1144,0.007204917
29,1142,0.007768325
30,1140,0.006996931
31,1138,0.005410511999999999
32,1136,0.0037044290000000004
33,1134,0.002376084
34,1132,0.001684775
35,1130,0.001618479
36,1128,0.001856738
37,1126,0.002131317
38,1124,0.0022838760000000002
39,1122,0.002236402
40,1120,0.00202653
41,1118,0.001784899
42,1116,0.001718846
43,1114,0.00175581
44,1112,0.0016305710000000001
45,1110,0.001182514
46,1108,0.000468622
47,1106,-0.00035308599999999996
48,1104,-0.00075576
49,1102,-1.1190999999999998e-05
50,1100,0.00225248
51,1098,0.005549405
52,1096,0.008610373000000001
53,1094,0.009821101
54,1092,0.008041424
55,1090,0.0030484329999999997
56,1088,-0.003946885
57,1086,-0.011156544
58,1084,-0.016790623
59,1082,-0.019759349
60,1080,-0.019869622
61,1078,-0.017686646
62,1076,-0.013974758
63,1074,-0.009573808
64,1072,-0.005051483
65,1070,-0.001141589
66,1068,0.0015235020000000001
67,1066,0.002529214
68,1064,0.001998078
69,1062,0.000310946
70,1060,-0.0018075020000000001
71,1058,-0.0035407579999999998
72,1056,-0.004068408
73,1054,-0.003177251
74,1052,-0.001151256
75,1050,0.00132108
76,1048,0.0036757459999999997
77,1046,0.00553149
78,1044,0.006787271
79,1042,0.00753652
80,1040,0.007823885
81,1038,0.007230315
82,1036,0.005307063000000001
83,1034,0.00181305
84,1032,-0.002818841
85,1030,-0.007929331999999999
86,1028,-0.012685502
87,1026,-0.016290887
88,1024,-0.018294826
89,1022,-0.018655448
90,1020,-0.017389997
91,1018,-0.014448231
92,1016,-0.00994183
93,1014,-0.004456498
94,1012,0.0013802870000000002
95,1010,0.0067618109999999995
96,1008,0.010800463
97,1006,0.01279639
98,1004,0.012471102
99,1002,0.010152338
100,1000,0.006615057
101,998,0.002886072
102,996,1.7545e-05
103,994,-0.001314614
104,992,-0.000968441
105,990,0.000742615
106,988,0.003131309
107,986,0.005439338
108,984,0.006994081
109,982,0.007480356
110,980,0.006943787
111,978,0.005640453
112,976,0.0037939659999999997
113,974,0.001658009
114,972,-0.00048296900000000003
115,970,-0.002298956
116,968,-0.0035602620000000002
117,966,-0.003949845
118,964,-0.003372441
119,962,-0.001939344
120,960,-3.4966e-05
121,958,0.001916805
122,956,0.003529122
123,954,0.004565325
124,952,0.004856158
125,950,0.004557938
126,948,0.00380697
127,946,0.0028901409999999997
128,944,0.001984058
129,942,0.001141542
130,940,0.00035405800000000003
131,938,-0.000277834
132,936,-0.000605727
133,934,-0.00042947300000000004
134,932,0.000250071
135,930,0.001345456
136,928,0.002365631
137,926,0.002720308
138,924,0.001962223
139,922,0.000118274
140,920,-0.002341339
141,918,-0.004589662
142,916,-0.005776417
143,914,-0.005340486
144,912,-0.0034014609999999997
145,910,-0.000580846
146,908,0.0022202429999999998
147,906,0.004194184
148,904,0.004768491
149,902,0.00403695
150,900,0.0024737279999999997
