,Wavenumber,H2397
0,1200,0.0032900140000000004
1,1198,0.003928688
2,1196,0.004521636
3,1194,0.004792589
4,1192,0.004700552
5,1190,0.00470236
6,1188,0.004985534000000001
7,1186,0.005558401
8,1184,0.006349513
9,1182,0.006725134
10,1180,0.006101868000000001
11,1178,0.004437077
12,1176,0.002184405
13,1174,5.2022e-05
14,1172,-0.00148055
15,1170,-0.002104935
16,1168,-0.0019770210000000002
17,1166,-0.001634939
18,1164,-0.001660553
19,1162,-0.00189148
20,1160,-0.001930162
21,1158,-0.002061409
22,1156,-0.002557968
23,1154,-0.002931042
24,1152,-0.003086525
25,1150,-0.003114366
26,1148,-0.002987912
27,1146,-0.002254509
28,1144,-0.000601551
29,1142,0.001525343
30,1140,0.003584006
31,1138,0.005279574
32,1136,0.005936136
33,1134,0.005215195
34,1132,0.003147545
35,1130,0.000475151
36,1128,-0.001810948
37,1126,-0.00307166
38,1124,-0.003525517
39,1122,-0.003521636
40,1120,-0.003080496
41,1118,-0.001838405
42,1116,0.000298735
43,1114,0.003081355
44,1112,0.00576718
45,1110,0.007532925
46,1108,0.008064708
47,1106,0.0076402069999999996
48,1104,0.0065523740000000006
49,1102,0.00523959
50,1100,0.003854677
51,1098,0.002160403
52,1096,0.0005619959999999999
53,1094,-0.000644383
54,1092,-0.001286416
55,1090,-0.001847919
56,1088,-0.003153273
57,1086,-0.004932643
58,1084,-0.006726908
59,1082,-0.008132754
60,1080,-0.008700407
61,1078,-0.008274861
62,1076,-0.00703584
63,1074,-0.005571684
64,1072,-0.0039341720000000005
65,1070,-0.00203792
66,1068,-0.000604251
67,1066,-7.127300000000001e-05
68,1064,-0.000731658
69,1062,-0.002215215
70,1060,-0.003736839
71,1058,-0.005009238
72,1056,-0.005266843
73,1054,-0.0044196420000000005
74,1052,-0.0029484790000000004
75,1050,-0.001416983
76,1048,-0.000797658
77,1046,-0.0010820369999999999
78,1044,-0.0018951760000000002
79,1042,-0.002790574
80,1040,-0.002835269
81,1038,-0.002397645
82,1036,-0.002112818
83,1034,-0.0016091039999999999
84,1032,-0.000973942
85,1030,-0.0006918639999999999
86,1028,-0.00062743
87,1026,-0.000812628
88,1024,-0.00160161
89,1022,-0.0030113270000000003
90,1020,-0.004003869
91,1018,-0.00319456
92,1016,-0.0012724869999999999
93,1014,0.0008305989999999999
94,1012,0.003255485
95,1010,0.005001126
96,1008,0.00553208
97,1006,0.005461319
98,1004,0.0052651980000000004
99,1002,0.0050247140000000004
100,1000,0.004411298
101,998,0.0037374659999999996
102,996,0.0033118270000000003
103,994,0.00319307
104,992,0.0036095859999999997
105,990,0.004492738
106,988,0.0046397140000000005
107,986,0.00375788
108,984,0.001975078
109,982,-0.000513708
110,980,-0.002967537
111,978,-0.004554643
112,976,-0.005089189
113,974,-0.0045982029999999995
114,972,-0.0036966779999999997
115,970,-0.00241325
116,968,-0.001076098
117,966,-0.000155625
118,964,0.000560665
119,962,0.001386695
120,960,0.0016878370000000002
121,958,0.0017265610000000002
122,956,0.0019321229999999998
123,954,0.002068901
124,952,0.002130476
125,950,0.0023564370000000003
126,948,0.0026869809999999997
127,946,0.00320841
128,944,0.003181019
129,942,0.002514435
130,940,0.0017778960000000002
131,938,0.00118411
132,936,0.0005047480000000001
133,934,-0.00015955600000000002
134,932,-0.000666829
135,930,-0.000938238
136,928,-0.001129605
137,926,-0.00110073
138,924,-0.0008762269999999999
139,922,-0.000856115
140,920,-0.0013974220000000002
141,918,-0.0020173829999999998
142,916,-0.0022832489999999998
143,914,-0.002109224
144,912,-0.001435311
145,910,-0.000177803
146,908,0.001197075
147,906,0.002201385
148,904,0.002731554
149,902,0.0027392909999999996
150,900,0.002179046
