,Wavenumber,IR_KP204
0,1200,0.0037382509999999997
1,1198,0.004461953
2,1196,0.004900172
3,1194,0.005157706
4,1192,0.005389916
5,1190,0.00565854
6,1188,0.006091119
7,1186,0.006797195
8,1184,0.0073641340000000005
9,1182,0.0075037590000000005
10,1180,0.006996547
11,1178,0.00568599
12,1176,0.003642135
13,1174,0.001558104
14,1172,0.000183416
15,1170,-0.000322495
16,1168,-0.00036712699999999997
17,1166,-0.00025523900000000004
18,1164,-0.000401153
19,1162,-0.0010176319999999999
20,1160,-0.002084804
21,1158,-0.0031905009999999997
22,1156,-0.00425004
23,1154,-0.005099602
24,1152,-0.005604586
25,1150,-0.005560059
26,1148,-0.004779724
27,1146,-0.0031068520000000002
28,1144,-0.000716748
29,1142,0.001999154
30,1140,0.0043825470000000005
31,1138,0.006065984
32,1136,0.006602068000000001
33,1134,0.005826402
34,1132,0.004086045999999999
35,1130,0.0016473229999999998
36,1128,-0.000973522
37,1126,-0.0031612190000000003
38,1124,-0.004794266
39,1122,-0.005571688000000001
40,1120,-0.005192844
41,1118,-0.003527563
42,1116,-0.000744306
43,1114,0.002640308
44,1112,0.0060949590000000005
45,1110,0.008801861999999999
46,1108,0.009959699
47,1106,0.009604396
48,1104,0.008320497
49,1102,0.006729095
50,1100,0.005032715
51,1098,0.0036410690000000002
52,1096,0.0025995370000000003
53,1094,0.0012728210000000002
54,1092,-0.000670677
55,1090,-0.003091516
56,1088,-0.005756388
57,1086,-0.00852203
58,1084,-0.010895678
59,1082,-0.012183593999999999
60,1080,-0.012068011000000002
61,1078,-0.010525251000000001
62,1076,-0.008030786
63,1074,-0.004851195
64,1072,-0.0012154210000000002
65,1070,0.00181089
66,1068,0.00343416
67,1066,0.003255546
68,1064,0.00141998
69,1062,-0.0015115579999999999
70,1060,-0.004717662
71,1058,-0.006791637
72,1056,-0.006822946999999999
73,1054,-0.0052779590000000005
74,1052,-0.0030295440000000003
75,1050,-0.001114959
76,1048,-0.000352802
77,1046,-0.001070812
78,1044,-0.002623083
79,1042,-0.004077257
80,1040,-0.004615673
81,1038,-0.004095352
82,1036,-0.003041455
83,1034,-0.002159589
84,1032,-0.0016370979999999998
85,1030,-0.0016774239999999998
86,1028,-0.00239839
87,1026,-0.0035369999999999998
88,1024,-0.004815853
89,1022,-0.0058092809999999995
90,1020,-0.005882433
91,1018,-0.004580467
92,1016,-0.001939432
93,1014,0.001424568
94,1012,0.004539644000000001
95,1010,0.00662767
96,1008,0.007383537
97,1006,0.007200838
98,1004,0.006381492
99,1002,0.005181585
100,1000,0.004096927
101,998,0.003401848
102,996,0.002984698
103,994,0.002987961
104,992,0.0035880820000000003
105,990,0.0045516720000000005
106,988,0.0051247720000000005
107,986,0.004736925
108,984,0.003320001
109,982,0.0008483739999999999
110,980,-0.002226375
111,978,-0.0047034929999999996
112,976,-0.00586717
113,974,-0.0056727290000000005
114,972,-0.00454631
115,970,-0.0030801540000000003
116,968,-0.0015177570000000002
117,966,-0.000289329
118,964,0.00035100800000000004
119,962,0.000744882
120,960,0.001281808
121,958,0.002049331
122,956,0.0028873059999999996
123,954,0.003602605
124,952,0.004227207
125,950,0.004484228
126,948,0.004247632
127,946,0.003856058
128,944,0.00356302
129,942,0.003103878
130,940,0.002401756
131,938,0.0016806289999999999
132,936,0.001003468
133,934,0.000350005
134,932,3.8092e-05
135,930,0.000307962
136,928,0.0007361589999999999
137,926,0.000643373
138,924,-0.00014897
139,922,-0.001406075
140,920,-0.003112169
141,918,-0.004880403
142,916,-0.005753401
143,914,-0.005185096
144,912,-0.003373352
145,910,-0.001045003
146,908,0.001140978
147,906,0.003126368
148,904,0.004137453
149,902,0.004068046
150,900,0.003398932
