,Wavenumber,KP100
0,1200,0.00564506
1,1198,0.006592698
2,1196,0.007058020999999999
3,1194,0.007173064
4,1192,0.007126669
5,1190,0.006959815
6,1188,0.007002694
7,1186,0.007355424
8,1184,0.007336131
9,1182,0.00648811
10,1180,0.004688835
11,1178,0.002137772
12,1176,-0.000507092
13,1174,-0.002303523
14,1172,-0.0025675520000000003
15,1170,-0.0016036610000000001
16,1168,-0.00033633199999999995
17,1166,0.000733148
18,1164,0.00123228
19,1162,0.001109917
20,1160,0.0006875130000000001
21,1158,0.000241179
22,1156,-0.000281482
23,1154,-0.00093935
24,1152,-0.001600224
25,1150,-0.001946507
26,1148,-0.00154876
27,1146,-0.000188905
28,1144,0.001928482
29,1142,0.004209061
30,1140,0.0059470109999999994
31,1138,0.006630186
32,1136,0.006146232
33,1134,0.004701078
34,1132,0.0027066629999999998
35,1130,0.000586774
36,1128,-0.00152211
37,1126,-0.003845037
38,1124,-0.006295844
39,1122,-0.008310385
40,1120,-0.008876794
41,1118,-0.007069364
42,1116,-0.002688742
43,1114,0.0033704209999999997
44,1112,0.009227288
45,1110,0.012767401999999999
46,1108,0.012976763
47,1106,0.010098268
48,1104,0.0057500680000000005
49,1102,0.002077753
50,1100,0.000757385
51,1098,0.001789775
52,1096,0.003505485
53,1094,0.003579495
54,1092,0.000589407
55,1090,-0.005260605
56,1088,-0.011953513999999998
57,1086,-0.01713139
58,1084,-0.018942161000000002
59,1082,-0.017231737
60,1080,-0.013065786999999999
61,1078,-0.008111815999999999
62,1076,-0.0035677309999999998
63,1074,-8.8966e-05
64,1072,0.00204953
65,1070,0.002689053
66,1068,0.001856368
67,1066,-0.000560475
68,1064,-0.003939242
69,1062,-0.007320261999999999
70,1060,-0.00928115
71,1058,-0.008995264000000001
72,1056,-0.006444421
73,1054,-0.002451022
74,1052,0.001356226
75,1050,0.003271183
76,1048,0.00290817
77,1046,0.000858722
78,1044,-0.001531319
79,1042,-0.00313009
80,1040,-0.0033878090000000003
81,1038,-0.0026290429999999997
82,1036,-0.001659272
83,1034,-0.001294565
84,1032,-0.0016013429999999999
85,1030,-0.002466866
86,1028,-0.0035246340000000004
87,1026,-0.004224256
88,1024,-0.0043142
89,1022,-0.003798104
90,1020,-0.002596916
91,1018,-0.000639591
92,1016,0.002086705
93,1014,0.005229541
94,1012,0.008340516999999999
95,1010,0.010837969
96,1008,0.012261286000000001
97,1006,0.012459177
98,1004,0.011441933
99,1002,0.009325789000000001
100,1000,0.006428131
101,998,0.0032410670000000003
102,996,0.00022489599999999998
103,994,-0.002163931
104,992,-0.003283061
105,990,-0.0030446609999999997
106,988,-0.00196835
107,986,-0.000743249
108,984,2.608e-05
109,982,-6.9242e-05
110,980,-0.0009817439999999999
111,978,-0.002223429
112,976,-0.003282523
113,974,-0.00406395
114,972,-0.004563453
115,970,-0.00468743
116,968,-0.004340408
117,966,-0.003525988
118,964,-0.002269809
119,962,-0.000689487
120,960,0.000904576
121,958,0.002220823
122,956,0.003143275
123,954,0.0037547059999999996
124,952,0.004338992
125,950,0.005009301
126,948,0.0055618759999999995
127,946,0.005674303
128,944,0.005210748
129,942,0.004261782
130,940,0.002995684
131,938,0.001813247
132,936,0.001201805
133,934,0.0013573839999999999
134,932,0.002203116
135,930,0.0032884159999999997
136,928,0.0038972209999999998
137,926,0.003366272
138,924,0.001332366
139,922,-0.002139169
140,920,-0.006224628
141,918,-0.009575518
142,916,-0.010945898999999999
143,914,-0.009892528000000001
144,912,-0.006724479
145,910,-0.002347775
146,908,0.0019207679999999998
147,906,0.004814973
148,904,0.005986135
149,902,0.005736796999999999
150,900,0.004679279000000001
