,Wavenumber,KP118
0,1200,0.004367244
1,1198,0.0053096490000000005
2,1196,0.005870291999999999
3,1194,0.0060828340000000005
4,1192,0.006268426999999999
5,1190,0.006345231
6,1188,0.006388822
7,1186,0.0066550540000000005
8,1184,0.006644377
9,1182,0.006073187
10,1180,0.0044615290000000005
11,1178,0.001975161
12,1176,-0.0005912609999999999
13,1174,-0.002369925
14,1172,-0.0026744459999999996
15,1170,-0.001763355
16,1168,-0.0006265530000000001
17,1166,0.000502594
18,1164,0.0009223739999999999
19,1162,0.00053058
20,1160,0.00014439799999999998
21,1158,-8.1974e-05
22,1156,-0.00035952900000000003
23,1154,-0.000791905
24,1152,-0.001394679
25,1150,-0.001591964
26,1148,-0.001227929
27,1146,-0.000152022
28,1144,0.001656903
29,1142,0.0035609509999999997
30,1140,0.005064908
31,1138,0.0058946269999999995
32,1136,0.0056025630000000005
33,1134,0.004277409
34,1132,0.0023957089999999998
35,1130,0.00028859299999999997
36,1128,-0.002027335
37,1126,-0.004291250999999999
38,1124,-0.006264309
39,1122,-0.007562246999999999
40,1120,-0.007643185
41,1118,-0.005695336999999999
42,1116,-0.0015481520000000001
43,1114,0.003652049
44,1112,0.008239571999999999
45,1110,0.010939496000000002
46,1108,0.010743381000000001
47,1106,0.008200386
48,1104,0.004631532
49,1102,0.0017174820000000002
50,1100,0.000580509
51,1098,0.00112123
52,1096,0.002005812
53,1094,0.001787204
54,1092,-0.000277661
55,1090,-0.003896858
56,1088,-0.008358102
57,1086,-0.012145131000000002
58,1084,-0.013732007
59,1082,-0.01263198
60,1080,-0.009803665999999999
61,1078,-0.006255121999999999
62,1076,-0.002806775
63,1074,-0.000185469
64,1072,0.001267284
65,1070,0.001604964
66,1068,0.0009659569999999999
67,1066,-0.001008698
68,1064,-0.004068746
69,1062,-0.006824462
70,1060,-0.008412656999999999
71,1058,-0.008158901999999999
72,1056,-0.005639565
73,1054,-0.0017211779999999999
74,1052,0.001577904
75,1050,0.002741242
76,1048,0.001654668
77,1046,-0.000675924
78,1044,-0.003437322
79,1042,-0.005206796
80,1040,-0.0049330170000000005
81,1038,-0.0033434109999999997
82,1036,-0.0014266020000000001
83,1034,0.00014233600000000001
84,1032,0.000523275
85,1030,-0.000114896
86,1028,-0.001596554
87,1026,-0.003161541
88,1024,-0.004297725
89,1022,-0.004537395
90,1020,-0.0033239470000000003
91,1018,-0.001111651
92,1016,0.001575889
93,1014,0.005133335
94,1012,0.008042556
95,1010,0.009200547
96,1008,0.009373926
97,1006,0.009625409
98,1004,0.009420629
99,1002,0.008305028
100,1000,0.006619887
101,998,0.00467314
102,996,0.001254301
103,994,-0.002344412
104,992,-0.0037392109999999997
105,990,-0.0030512359999999997
106,988,-0.001790755
107,986,-0.000584138
108,984,0.00015031299999999998
109,982,-7.3892e-05
110,980,-0.001391812
111,978,-0.0026550140000000002
112,976,-0.003103049
113,974,-0.002924206
114,972,-0.002780187
115,970,-0.0024586670000000003
116,968,-0.001762111
117,966,-0.001024827
118,964,-0.000494645
119,962,2.2556999999999998e-05
120,960,0.0007224489999999999
121,958,0.001515568
122,956,0.002023027
123,954,0.0026500779999999997
124,952,0.003485463
125,950,0.004320214
126,948,0.004712704
127,946,0.004532919
128,944,0.003841753
129,942,0.0031203940000000003
130,940,0.002362888
131,938,0.00172254
132,936,0.0013511570000000002
133,934,0.001619988
134,932,0.002281541
135,930,0.003052102
136,928,0.003288427
137,926,0.0026584459999999996
138,924,0.000726961
139,922,-0.0021981170000000003
140,920,-0.005617565
141,918,-0.008215621
142,916,-0.009185409
143,914,-0.008123166999999999
144,912,-0.0056663519999999995
145,910,-0.002252566
146,908,0.001216463
147,906,0.00394005
148,904,0.005236519
149,902,0.005255516
150,900,0.0044009520000000005
