,Wavenumber,493009
0,1200,0.005236861
1,1198,0.00611819
2,1196,0.006667462
3,1194,0.006883836
4,1192,0.006874244
5,1190,0.006807465
6,1188,0.006786485
7,1186,0.0068399540000000005
8,1184,0.006859739
9,1182,0.006594379
10,1180,0.005728001
11,1178,0.0042196429999999995
12,1176,0.002454399
13,1174,0.001060063
14,1172,0.00048233
15,1170,0.000757249
16,1168,0.0015154270000000002
17,1166,0.002165158
18,1164,0.002262647
19,1162,0.0017917870000000002
20,1160,0.001112372
21,1158,0.00048776300000000005
22,1156,-0.000171033
23,1154,-0.0011817330000000001
24,1152,-0.002618793
25,1150,-0.00417769
26,1148,-0.005108801
27,1146,-0.004712205
28,1144,-0.002735742
29,1142,0.0003114
30,1140,0.003428604
31,1138,0.005529406999999999
32,1136,0.006080011999999999
33,1134,0.005102476
34,1132,0.003225557
35,1130,0.001017253
36,1128,-0.001257206
37,1126,-0.0037280240000000004
38,1124,-0.006305378
39,1122,-0.008441479
40,1120,-0.008949515
41,1118,-0.006870703000000001
42,1116,-0.0019047110000000001
43,1114,0.004841646
44,1112,0.011363945
45,1110,0.015384394
46,1108,0.015718551
47,1106,0.01254268
48,1104,0.007522246
49,1102,0.0027326940000000004
50,1100,0.000113639
51,1098,8.3799e-05
52,1096,0.0017327879999999999
53,1094,0.00314743
54,1092,0.002914409
55,1090,0.00036484
56,1088,-0.0034415820000000003
57,1086,-0.007040594
58,1084,-0.008986681
59,1082,-0.009049485
60,1080,-0.007555145
61,1078,-0.005508321
62,1076,-0.0034375770000000003
63,1074,-0.001834765
64,1072,-0.000402051
65,1070,0.000430105
66,1068,0.000240589
67,1066,-0.001704941
68,1064,-0.005072571
69,1062,-0.009004194
70,1060,-0.01166483
71,1058,-0.011780325
72,1056,-0.008545455
73,1054,-0.003292948
74,1052,0.0017115939999999999
75,1050,0.003785257
76,1048,0.002179275
77,1046,-0.002419289
78,1044,-0.007706489
79,1042,-0.011612205
80,1040,-0.012604138
81,1038,-0.011220373999999998
82,1036,-0.008644345
83,1034,-0.006414339
84,1032,-0.005128152
85,1030,-0.0051940829999999995
86,1028,-0.006201978
87,1026,-0.007820661999999999
88,1024,-0.009444682
89,1022,-0.010789116999999999
90,1020,-0.011080956000000001
91,1018,-0.009637942
92,1016,-0.005904375999999999
93,1014,-0.000193148
94,1012,0.006751283
95,1010,0.013459513999999999
96,1008,0.018614249
97,1006,0.021358816
98,1004,0.021784141
99,1002,0.020324853
100,1000,0.017571152
101,998,0.013915638000000001
102,996,0.009775097
103,994,0.005457615999999999
104,992,0.0015413179999999999
105,990,-0.001546294
106,988,-0.00370619
107,986,-0.0054016030000000005
108,984,-0.007186936
109,982,-0.009298645
110,980,-0.01123037
111,978,-0.012178538999999999
112,976,-0.011454961999999999
113,974,-0.009141016
114,972,-0.005829799
115,970,-0.002404062
116,968,0.00045549800000000004
117,966,0.002371513
118,964,0.003342817
119,962,0.0034727620000000003
120,960,0.0029934959999999996
121,958,0.002169896
122,956,0.001481702
123,954,0.001414932
124,952,0.002278998
125,950,0.003962111
126,948,0.005974873
127,946,0.0076452840000000005
128,944,0.008434089
129,942,0.008103117
130,940,0.006869731
131,938,0.005318876
132,936,0.004177974
133,934,0.003928382
134,932,0.004459635
135,930,0.005154995
136,928,0.005221696
137,926,0.003980145
138,924,0.0011737289999999999
139,922,-0.002873132
140,920,-0.007296113000000001
141,918,-0.010942361000000001
142,916,-0.012657693000000001
143,914,-0.011645672
144,912,-0.007951778
145,910,-0.002680497
146,908,0.002469005
147,906,0.0059412119999999995
148,904,0.007016029
149,902,0.006057007
150,900,0.004207705999999999
