,Wavenumber,IR_KP68
0,1200,0.00347687
1,1198,0.004496903
2,1196,0.005449339
3,1194,0.006274526
4,1192,0.006993595
5,1190,0.007626061
6,1188,0.008180378
7,1186,0.00862961
8,1184,0.008681955
9,1182,0.008148955
10,1180,0.00670224
11,1178,0.00451572
12,1176,0.0020934879999999997
13,1174,0.00017891400000000002
14,1172,-0.000692248
15,1170,-0.000534715
16,1168,9.291e-05
17,1166,0.000629915
18,1164,0.00047915699999999997
19,1162,-0.000509476
20,1160,-0.002166765
21,1158,-0.004108061
22,1156,-0.00601582
23,1154,-0.0074897259999999995
24,1152,-0.008171956999999999
25,1150,-0.007707650999999999
26,1148,-0.0060207609999999995
27,1146,-0.003270757
28,1144,-3.8976999999999996e-05
29,1142,0.0030644870000000003
30,1140,0.005441088
31,1138,0.006710599
32,1136,0.006671420999999999
33,1134,0.005511953000000001
34,1132,0.00370922
35,1130,0.001967299
36,1128,0.00069736
37,1126,0.000119216
38,1124,3.3835e-05
39,1122,0.00021142
40,1120,0.000540198
41,1118,0.001090826
42,1116,0.002006599
43,1114,0.003321185
44,1112,0.004548528
45,1110,0.005169872
46,1108,0.004839243
47,1106,0.003692521
48,1104,0.002434325
49,1102,0.0018981010000000001
50,1100,0.002705361
51,1098,0.004799513
52,1096,0.0071937469999999995
53,1094,0.008609044
54,1092,0.008008915
55,1090,0.004949858
56,1088,-0.00023628400000000002
57,1086,-0.0066757000000000006
58,1084,-0.013064135
59,1082,-0.018153891000000002
60,1080,-0.02109768
61,1078,-0.02141003
62,1076,-0.018826113999999998
63,1074,-0.013969418999999999
64,1072,-0.008441438
65,1070,-0.0033859959999999996
66,1068,0.0007504230000000001
67,1066,0.003478841
68,1064,0.004385312
69,1062,0.003798043
70,1060,0.002534538
71,1058,0.000969457
72,1056,-0.000543809
73,1054,-0.001119765
74,1052,-0.00046065699999999995
75,1050,0.000817358
76,1048,0.002065545
77,1046,0.002995401
78,1044,0.0032207959999999997
79,1042,0.002408845
80,1040,0.000732655
81,1038,-0.001502991
82,1036,-0.0040359390000000005
83,1034,-0.0066950740000000005
84,1032,-0.008948646999999999
85,1030,-0.010387763000000001
86,1028,-0.011226123000000001
87,1026,-0.011611193999999998
88,1024,-0.011496952
89,1022,-0.010817768
90,1020,-0.009551781
91,1018,-0.007753991
92,1016,-0.0051088520000000005
93,1014,-0.001629649
94,1012,0.001894041
95,1010,0.004812844
96,1008,0.0068473480000000005
97,1006,0.007966230999999999
98,1004,0.008085009
99,1002,0.007196706999999999
100,1000,0.005586469
101,998,0.003733111
102,996,0.0018847529999999999
103,994,0.000512632
104,992,0.00013068299999999998
105,990,0.0009997580000000001
106,988,0.0027914859999999997
107,986,0.004915691
108,984,0.006681207
109,982,0.007612181
110,980,0.0073701769999999995
111,978,0.006096099000000001
112,976,0.004022414
113,974,0.001669154
114,972,-0.000625767
115,970,-0.002611836
116,968,-0.0041195220000000005
117,966,-0.0049209959999999995
118,964,-0.004946336
119,962,-0.004138335
120,960,-0.002656061
121,958,-0.000619119
122,956,0.0015662679999999998
123,954,0.003528767
124,952,0.005022006
125,950,0.005975991
126,948,0.006241231999999999
127,946,0.005897869
128,944,0.005039948
129,942,0.003809544
130,940,0.002342217
131,938,0.000981798
132,936,-3.27e-07
133,934,-0.00033083900000000004
134,932,-7.3759e-05
135,930,0.000580793
136,928,0.001180328
137,926,0.0013384529999999999
138,924,0.0007646510000000001
139,922,-0.00045998199999999995
140,920,-0.002016838
141,918,-0.003377528
142,916,-0.004144411
143,914,-0.003902589
144,912,-0.0027183520000000003
145,910,-0.000951774
146,908,0.000807439
147,906,0.002143667
148,904,0.002667397
149,902,0.002420125
150,900,0.001737039
