,Wavenumber,K470
0,1200,0.0038436840000000004
1,1198,0.00486212
2,1196,0.005548887
3,1194,0.006002421
4,1192,0.006289937
5,1190,0.006552886
6,1188,0.006882654
7,1186,0.007258548
8,1184,0.007284901999999999
9,1182,0.006692157
10,1180,0.005256492
11,1178,0.0030981
12,1176,0.000678988
13,1174,-0.001127879
14,1172,-0.00166844
15,1170,-0.001039021
16,1168,5.6816999999999995e-05
17,1166,0.001022929
18,1164,0.001246155
19,1162,0.000480181
20,1160,-0.001061045
21,1158,-0.002830407
22,1156,-0.0044327870000000005
23,1154,-0.00556033
24,1152,-0.005819102
25,1150,-0.004858293
26,1148,-0.0027417170000000003
27,1146,0.00010658799999999999
28,1144,0.003055535
29,1142,0.005579429
30,1140,0.00717912
31,1138,0.007660531999999999
32,1136,0.007010274
33,1134,0.005486336
34,1132,0.003588874
35,1130,0.001719216
36,1128,0.00016613900000000002
37,1126,-0.000936525
38,1124,-0.0017761160000000001
39,1122,-0.002398757
40,1120,-0.0027421679999999997
41,1118,-0.002464433
42,1116,-0.001296789
43,1114,0.000569335
44,1112,0.002518741
45,1110,0.003798405
46,1108,0.0038946759999999997
47,1106,0.00292927
48,1104,0.001611964
49,1102,0.0009658819999999999
50,1100,0.001739251
51,1098,0.0038563679999999998
52,1096,0.006250378000000001
53,1094,0.007333241
54,1092,0.005797308
55,1090,0.001358012
56,1088,-0.00512362
57,1086,-0.012060726
58,1084,-0.01758584
59,1082,-0.020272198
60,1080,-0.019566793
61,1078,-0.015942502
62,1076,-0.010476683
63,1074,-0.004383774
64,1072,0.001093383
65,1070,0.0049080090000000005
66,1068,0.006604368
67,1066,0.006363795
68,1064,0.004701125
69,1062,0.002192285
70,1060,-0.00034470599999999996
71,1058,-0.00229383
72,1056,-0.003303627
73,1054,-0.0032785920000000003
74,1052,-0.002356379
75,1050,-0.00087151
76,1048,0.0005969030000000001
77,1046,0.001591496
78,1044,0.0020856439999999998
79,1042,0.0019746539999999997
80,1040,0.001267796
81,1038,-8.261299999999999e-05
82,1036,-0.002111919
83,1034,-0.004550668
84,1032,-0.006867135
85,1030,-0.008583056
86,1028,-0.009226492
87,1026,-0.008618760999999999
88,1024,-0.006994483
89,1022,-0.004887308
90,1020,-0.0026633359999999997
91,1018,-0.00028173900000000003
92,1016,0.0022857570000000002
93,1014,0.004830995
94,1012,0.007099726999999999
95,1010,0.008897061999999999
96,1008,0.009947658
97,1006,0.00973431
98,1004,0.008028512
99,1002,0.0051382070000000005
100,1000,0.001414337
101,998,-0.00243981
102,996,-0.005621121999999999
103,994,-0.007215649
104,992,-0.00676632
105,990,-0.00455497
106,988,-0.001180822
107,986,0.0026673590000000002
108,984,0.005852394
109,982,0.0076402480000000005
110,980,0.007735852
111,978,0.006378551
112,976,0.003963546
113,974,0.001001893
114,972,-0.001912076
115,970,-0.004101449
116,968,-0.00541306
117,966,-0.005731961
118,964,-0.005083572
119,962,-0.003611572
120,960,-0.001672262
121,958,0.000476152
122,956,0.0024789129999999997
123,954,0.004188945
124,952,0.005317948
125,950,0.005759221
126,948,0.0055676219999999995
127,946,0.004910225
128,944,0.003841839
129,942,0.002559948
130,940,0.001149835
131,938,-8.1945e-05
132,936,-0.0008296839999999999
133,934,-0.000845638
134,932,-0.000134048
135,930,0.001027355
136,928,0.002042691
137,926,0.002404279
138,924,0.0017028920000000001
139,922,-0.00012320200000000002
140,920,-0.002535971
141,918,-0.004625954
142,916,-0.005770261
143,914,-0.0055752480000000005
144,912,-0.004116085
145,910,-0.001785018
146,908,0.000666204
147,906,0.00251134
148,904,0.003474207
149,902,0.003695119
150,900,0.0033436720000000002
