,Wavenumber,KP103
0,1200,0.004005099
1,1198,0.005196658
2,1196,0.00603548
3,1194,0.006557435
4,1192,0.006810426999999999
5,1190,0.0069811840000000005
6,1188,0.00742143
7,1186,0.008016792
8,1184,0.00799145
9,1182,0.007092925999999999
10,1180,0.005183519
11,1178,0.002504391
12,1176,-0.000290115
13,1174,-0.00218142
14,1172,-0.002535267
15,1170,-0.00174642
16,1168,-0.0006617169999999999
17,1166,0.000376616
18,1164,0.0007641089999999999
19,1162,0.000289456
20,1160,-0.000821346
21,1158,-0.002094929
22,1156,-0.003244588
23,1154,-0.004039336
24,1152,-0.004231423
25,1150,-0.0034020290000000004
26,1148,-0.001675355
27,1146,0.000635722
28,1144,0.0030151559999999997
29,1142,0.005012252
30,1140,0.006259756
31,1138,0.006594375
32,1136,0.006052259
33,1134,0.004828415
34,1132,0.0031099929999999997
35,1130,0.001307939
36,1128,-0.00016550099999999997
37,1126,-0.001204782
38,1124,-0.002008016
39,1122,-0.002564918
40,1120,-0.0027039990000000003
41,1118,-0.0021850999999999997
42,1116,-0.000791908
43,1114,0.001435998
44,1112,0.003890835
45,1110,0.005578854
46,1108,0.005866049
47,1106,0.00500027
48,1104,0.003623697
49,1102,0.002826105
50,1100,0.003529015
51,1098,0.005730201
52,1096,0.00806564
53,1094,0.008739555999999999
54,1092,0.0065169880000000005
55,1090,0.00130455
56,1088,-0.005885041
57,1086,-0.01323037
58,1084,-0.018704486
59,1082,-0.02111166
60,1080,-0.020465438
61,1078,-0.01725687
62,1076,-0.012203431
63,1074,-0.00664787
64,1072,-0.002255872
65,1070,0.0005761280000000001
66,1068,0.002286674
67,1066,0.002917566
68,1064,0.00218741
69,1062,0.0006114509999999999
70,1060,-0.0009848510000000001
71,1058,-0.002385532
72,1056,-0.00332476
73,1054,-0.002895338
74,1052,-0.001140047
75,1050,0.000921973
76,1048,0.002278236
77,1046,0.002774477
78,1044,0.002338629
79,1042,0.001105025
80,1040,-0.000443046
81,1038,-0.001894254
82,1036,-0.0031289020000000002
83,1034,-0.004571906
84,1032,-0.006063239000000001
85,1030,-0.0070699330000000005
86,1028,-0.007622207
87,1026,-0.007610683000000001
88,1024,-0.0068858619999999995
89,1022,-0.005469096
90,1020,-0.003770105
91,1018,-0.002099423
92,1016,-7.0525e-05
93,1014,0.002356123
94,1012,0.004684063
95,1010,0.0065778419999999995
96,1008,0.007980739
97,1006,0.008731748000000001
98,1004,0.008311822
99,1002,0.006745856999999999
100,1000,0.00418528
101,998,0.00122612
102,996,-0.001313446
103,994,-0.0026407279999999997
104,992,-0.00227487
105,990,-0.000348881
106,988,0.002450161
107,986,0.005294856999999999
108,984,0.007322736999999999
109,982,0.008068187
110,980,0.007240351999999999
111,978,0.005179762
112,976,0.002266044
113,974,-0.000895031
114,972,-0.003788513
115,970,-0.006062407
116,968,-0.007462825
117,966,-0.007781563000000001
118,964,-0.007046979
119,962,-0.005367415
120,960,-0.00309786
121,958,-0.000397124
122,956,0.002258619
123,954,0.004396457
124,952,0.005746228000000001
125,950,0.006355726999999999
126,948,0.006209525
127,946,0.00555207
128,944,0.0046281790000000005
129,942,0.003573238
130,940,0.002349285
131,938,0.00123498
132,936,0.00048585400000000003
133,934,0.000302499
134,932,0.000713352
135,930,0.001713055
136,928,0.0026365259999999997
137,926,0.00276398
138,924,0.001769969
139,922,-0.00029837900000000004
140,920,-0.003095117
141,918,-0.005602918
142,916,-0.006937112
143,914,-0.006667498000000001
144,912,-0.004956185
145,910,-0.002246808
146,908,0.000629446
147,906,0.00294081
148,904,0.004185269
149,902,0.004568945
150,900,0.004223979
