,Wavenumber,IR_KP198
0,1200,0.003442047
1,1198,0.004088658
2,1196,0.00476966
3,1194,0.005429374
4,1192,0.005913547
5,1190,0.006334607
6,1188,0.006837630999999999
7,1186,0.007208160999999999
8,1184,0.0070243680000000005
9,1182,0.006409968
10,1180,0.0052565419999999995
11,1178,0.0032145579999999997
12,1176,0.0008196089999999999
13,1174,-0.001208347
14,1172,-0.0022543629999999997
15,1170,-0.002142953
16,1168,-0.00146437
17,1166,-0.000631334
18,1164,-0.00035433800000000005
19,1162,-0.001115615
20,1160,-0.0023279760000000003
21,1158,-0.0036372279999999997
22,1156,-0.004728894
23,1154,-0.005049457
24,1152,-0.004726445
25,1150,-0.003669366
26,1148,-0.001806289
27,1146,0.0005546619999999999
28,1144,0.003062052
29,1142,0.005305944
30,1140,0.006761987
31,1138,0.007129313000000001
32,1136,0.006279272
33,1134,0.004528111
34,1132,0.002425998
35,1130,0.000566223
36,1128,-0.000574037
37,1126,-0.001117116
38,1124,-0.001483276
39,1122,-0.0018070579999999998
40,1120,-0.001821359
41,1118,-0.0013826429999999998
42,1116,-0.000454475
43,1114,0.000903755
44,1112,0.002427728
45,1110,0.003387635
46,1108,0.003643482
47,1106,0.00351861
48,1104,0.0032309659999999996
49,1102,0.00324384
50,1100,0.003937533
51,1098,0.005082883
52,1096,0.006325796999999999
53,1094,0.006560611
54,1092,0.004906621
55,1090,0.001190195
56,1088,-0.004210856
57,1086,-0.010107931
58,1084,-0.015170841000000001
59,1082,-0.017900027
60,1080,-0.017485825
61,1078,-0.014723176000000001
62,1076,-0.010562468
63,1074,-0.005753943
64,1072,-0.0011463139999999998
65,1070,0.002209754
66,1068,0.003692203
67,1066,0.003739007
68,1064,0.002780168
69,1062,0.001001538
70,1060,-0.0008659160000000001
71,1058,-0.002008324
72,1056,-0.0019255470000000001
73,1054,-0.000889293
74,1052,0.000358103
75,1050,0.001308948
76,1048,0.00171998
77,1046,0.001476203
78,1044,0.000802955
79,1042,-0.000135248
80,1040,-0.00089025
81,1038,-0.001558066
82,1036,-0.00273711
83,1034,-0.004001689
84,1032,-0.004928095
85,1030,-0.005853569
86,1028,-0.006911615
87,1026,-0.007841279
88,1024,-0.008196516
89,1022,-0.007666968000000001
90,1020,-0.006049735
91,1018,-0.003247728
92,1016,2.415e-06
93,1014,0.0028304420000000003
94,1012,0.004994957
95,1010,0.006519865
96,1008,0.007320551
97,1006,0.007445198
98,1004,0.00658695
99,1002,0.004595221
100,1000,0.001954391
101,998,-0.000578152
102,996,-0.002439201
103,994,-0.0030569140000000004
104,992,-0.002119116
105,990,1.3517000000000001e-05
106,988,0.002539187
107,986,0.004904428
108,984,0.006583144
109,982,0.007177312
110,980,0.006709025
111,978,0.005403427
112,976,0.0035531029999999997
113,974,0.001441069
114,972,-0.000557576
115,970,-0.002172062
116,968,-0.003349672
117,966,-0.003965733
118,964,-0.003700759
119,962,-0.002816765
120,960,-0.001659195
121,958,-0.00037894400000000004
122,956,0.001071471
123,954,0.002520039
124,952,0.0036905759999999997
125,950,0.00441286
126,948,0.004603795999999999
127,946,0.00417123
128,944,0.003171318
129,942,0.001935394
130,940,0.000737021
131,938,-0.000148646
132,936,-0.000631422
133,934,-0.000790529
134,932,-0.000464871
135,930,0.00025367900000000004
136,928,0.000839357
137,926,0.000809052
138,924,5.2977e-05
139,922,-0.001142145
140,920,-0.002461844
141,918,-0.003517352
142,916,-0.0038197929999999997
143,914,-0.003387931
144,912,-0.0023909120000000002
145,910,-0.000798623
146,908,0.000950751
147,906,0.002099292
148,904,0.002477425
149,902,0.002343388
150,900,0.0021416160000000003
