,Wavenumber,KP98
0,1200,0.0030255959999999998
1,1198,0.004117618
2,1196,0.005038507
3,1194,0.00579879
4,1192,0.0063786269999999996
5,1190,0.006844871
6,1188,0.007273614
7,1186,0.007693151
8,1184,0.007683944
9,1182,0.007014416
10,1180,0.00543543
11,1178,0.0032257659999999997
12,1176,0.0008150060000000001
13,1174,-0.000958697
14,1172,-0.001578264
15,1170,-0.001175962
16,1168,-0.000412208
17,1166,0.000268875
18,1164,0.00020119400000000003
19,1162,-0.0007983830000000001
20,1160,-0.002467861
21,1158,-0.004212759
22,1156,-0.00569452
23,1154,-0.006567694000000001
24,1152,-0.006666111999999999
25,1150,-0.005684816999999999
26,1148,-0.00371166
27,1146,-0.001016669
28,1144,0.0018881579999999998
29,1142,0.004549163
30,1140,0.0063999040000000005
31,1138,0.007127967
32,1136,0.0066025319999999995
33,1134,0.00516826
34,1132,0.003182763
35,1130,0.0012426610000000002
36,1128,-0.000178857
37,1126,-0.000823961
38,1124,-0.0009977760000000001
39,1122,-0.000937966
40,1120,-0.0007282739999999999
41,1118,-0.000193413
42,1116,0.0007998160000000001
43,1114,0.002312908
44,1112,0.003855838
45,1110,0.004900347
46,1108,0.004965315
47,1106,0.004226627
48,1104,0.003345776
49,1102,0.0031654409999999997
50,1100,0.004086515
51,1098,0.005902085
52,1096,0.007578911
53,1094,0.00790534
54,1092,0.0058247
55,1090,0.001261232
56,1088,-0.005066340999999999
57,1086,-0.011867181999999999
58,1084,-0.017626046
59,1082,-0.020880125
60,1080,-0.020993504
61,1078,-0.018307564
62,1076,-0.013749103
63,1074,-0.008326726999999999
64,1072,-0.003234147
65,1070,0.000634573
66,1068,0.002961803
67,1066,0.003980165
68,1064,0.00388202
69,1062,0.0027879259999999996
70,1060,0.001213734
71,1058,-9.7389e-05
72,1056,-0.00084972
73,1054,-0.000806705
74,1052,-3.4849e-05
75,1050,0.001205915
76,1048,0.0023190479999999998
77,1046,0.002877275
78,1044,0.002712848
79,1042,0.001914996
80,1040,0.00042634300000000003
81,1038,-0.001604205
82,1036,-0.003949275
83,1034,-0.006126225
84,1032,-0.007836504000000001
85,1030,-0.00891837
86,1028,-0.009460366999999999
87,1026,-0.009384881
88,1024,-0.008885633
89,1022,-0.008007947
90,1020,-0.0065316440000000005
91,1018,-0.0042275970000000005
92,1016,-0.001290793
93,1014,0.0019688220000000003
94,1012,0.004957846
95,1010,0.007214503000000001
96,1008,0.008282417
97,1006,0.008284537
98,1004,0.007367031
99,1002,0.0057477330000000005
100,1000,0.003769305
101,998,0.001961555
102,996,0.000543183
103,994,-7.7941e-05
104,992,0.000250748
105,990,0.001590454
106,988,0.003419459
107,986,0.005218053
108,984,0.006344481999999999
109,982,0.006441063
110,980,0.005375108000000001
111,978,0.003510003
112,976,0.0012122160000000001
113,974,-0.001021115
114,972,-0.0029782840000000003
115,970,-0.004394422
116,968,-0.005248286
117,966,-0.005357672
118,964,-0.004726388
119,962,-0.00335404
120,960,-0.001530165
121,958,0.00049615
122,956,0.002322825
123,954,0.003824268
124,952,0.004778853
125,950,0.005232886
126,948,0.005153461
127,946,0.004683453
128,944,0.003792593
129,942,0.0027299520000000003
130,940,0.0015237979999999998
131,938,0.00045712300000000003
132,936,-0.00027617099999999997
133,934,-0.000452641
134,932,-0.00020404
135,930,0.00036569
136,928,0.000882014
137,926,0.001036085
138,924,0.00037036199999999995
139,922,-0.0008956589999999999
140,920,-0.002387077
141,918,-0.003541467
142,916,-0.003996279
143,914,-0.0034272459999999997
144,912,-0.002044285
145,910,-0.000270189
146,908,0.0013040010000000002
147,906,0.002408379
148,904,0.002768824
149,902,0.0026504659999999998
150,900,0.0021730960000000002
