,Wavenumber,K495
0,1200,0.003143729
1,1198,0.004181896
2,1196,0.005193124
3,1194,0.006092405
4,1192,0.006760668
5,1190,0.0071752
6,1188,0.007535706
7,1186,0.007904739000000001
8,1184,0.007919144
9,1182,0.007300442
10,1180,0.005829401999999999
11,1178,0.0036474809999999997
12,1176,0.001285369
13,1174,-0.000596635
14,1172,-0.001403925
15,1170,-0.001090603
16,1168,-0.000298861
17,1166,0.00032580799999999997
18,1164,0.000332171
19,1162,-0.00041902800000000005
20,1160,-0.001811941
21,1158,-0.0035945770000000003
22,1156,-0.005323333
23,1154,-0.006595845
24,1152,-0.007076521999999999
25,1150,-0.006530497
26,1148,-0.004812441
27,1146,-0.0020872620000000003
28,1144,0.0010299719999999999
29,1142,0.003823204
30,1140,0.005798912
31,1138,0.006592876
32,1136,0.00617371
33,1134,0.004815645
34,1132,0.00304672
35,1130,0.001361139
36,1128,0.000126093
37,1126,-0.000562103
38,1124,-0.0008212660000000001
39,1122,-0.000816233
40,1120,-0.000467688
41,1118,0.000371923
42,1116,0.0015996510000000001
43,1114,0.002994515
44,1112,0.004285454
45,1110,0.004986102
46,1108,0.004794886
47,1106,0.003843475
48,1104,0.002866835
49,1102,0.002565573
50,1100,0.003340289
51,1098,0.00515362
52,1096,0.007255424
53,1094,0.008327479
54,1092,0.007379364
55,1090,0.003999422
56,1088,-0.001800835
57,1086,-0.008819681
58,1084,-0.015138017
59,1082,-0.019433693999999998
60,1080,-0.020888549
61,1078,-0.019498013999999998
62,1076,-0.015678023
63,1074,-0.010683746000000001
64,1072,-0.005904771999999999
65,1070,-0.0017846429999999998
66,1068,0.00129812
67,1066,0.0028294640000000003
68,1064,0.003080701
69,1062,0.002363733
70,1060,0.00132356
71,1058,0.000359506
72,1056,-2.7651e-05
73,1054,0.00043116599999999997
74,1052,0.0015118689999999999
75,1050,0.002614944
76,1048,0.00335676
77,1046,0.003405661
78,1044,0.002793731
79,1042,0.001530549
80,1040,-0.000172295
81,1038,-0.002240514
82,1036,-0.004654695
83,1034,-0.0072124369999999995
84,1032,-0.009436703000000001
85,1030,-0.011014372
86,1028,-0.011760661
87,1026,-0.011559507
88,1024,-0.010528236000000002
89,1022,-0.009108446999999999
90,1020,-0.007239426
91,1018,-0.00470912
92,1016,-0.0015803629999999998
93,1014,0.0017156810000000002
94,1012,0.00482112
95,1010,0.007459326
96,1008,0.009209359
97,1006,0.009823444
98,1004,0.009277039
99,1002,0.007582797
100,1000,0.004990279
101,998,0.001978528
102,996,-0.000592055
103,994,-0.002033334
104,992,-0.002051776
105,990,-0.000598629
106,988,0.0017558220000000002
107,986,0.0041768740000000006
108,984,0.00596156
109,982,0.006615856999999999
110,980,0.006173211
111,978,0.00474829
112,976,0.002690662
113,974,0.000569994
114,972,-0.001312415
115,970,-0.0028312570000000002
116,968,-0.003884302
117,966,-0.004321498
118,964,-0.00401596
119,962,-0.0030522109999999996
120,960,-0.001537625
121,958,0.000276662
122,956,0.002017159
123,954,0.003437175
124,952,0.004416815
125,950,0.004966451
126,948,0.005055737
127,946,0.004742905
128,944,0.004083758
129,942,0.0030568270000000002
130,940,0.001834335
131,938,0.0006594239999999999
132,936,-0.000214893
133,934,-0.000470977
134,932,-0.000147066
135,930,0.000509425
136,928,0.00120805
137,926,0.001448587
138,924,0.000901977
139,922,-0.000510791
140,920,-0.0023200820000000002
141,918,-0.003644739
142,916,-0.004136401
143,914,-0.003583696
144,912,-0.0021224020000000002
145,910,-0.000362613
146,908,0.001171511
147,906,0.0020990979999999998
148,904,0.0023320520000000003
149,902,0.002104335
150,900,0.001562805
