,Wavenumber,IR_KP73
0,1200,0.004045184
1,1198,0.00514567
2,1196,0.005894303
3,1194,0.006296461
4,1192,0.0066359290000000005
5,1190,0.007036605
6,1188,0.007121896
7,1186,0.006607241999999999
8,1184,0.00612333
9,1182,0.005764443
10,1180,0.005002287
11,1178,0.003777736
12,1176,0.00225242
13,1174,0.00056014
14,1172,-0.001073053
15,1170,-0.0021767979999999998
16,1168,-0.00203288
17,1166,-0.001115145
18,1164,-0.000213419
19,1162,-4.4754e-05
20,1160,-0.000637454
21,1158,-0.001701344
22,1156,-0.002838031
23,1154,-0.003599614
24,1152,-0.003536758
25,1150,-0.0029064290000000003
26,1148,-0.001787809
27,1146,-8.4627e-05
28,1144,0.002088345
29,1142,0.004261785
30,1140,0.005985545
31,1138,0.007006764
32,1136,0.00693885
33,1134,0.005600961999999999
34,1132,0.003690396
35,1130,0.002003183
36,1128,0.000586365
37,1126,-0.000645223
38,1124,-0.001870613
39,1122,-0.0031786540000000004
40,1120,-0.0042094870000000005
41,1118,-0.00437549
42,1116,-0.003364953
43,1114,-0.00109558
44,1112,0.0016534129999999998
45,1110,0.00387133
46,1108,0.004897722
47,1106,0.004479467
48,1104,0.003456282
49,1102,0.002708685
50,1100,0.002358467
51,1098,0.002293339
52,1096,0.002115223
53,1094,0.0009172910000000001
54,1092,-0.001690426
55,1090,-0.005573984000000001
56,1088,-0.009656479
57,1086,-0.012734579
58,1084,-0.014069587
59,1082,-0.013146723999999999
60,1080,-0.009576948
61,1078,-0.005222489
62,1076,-0.0029406859999999996
63,1074,-0.0018793770000000002
64,1072,0.000781766
65,1070,0.003641287
66,1068,0.004481419
67,1066,0.003112906
68,1064,0.001306468
69,1062,-0.001074308
70,1060,-0.004426848
71,1058,-0.005633885
72,1056,-0.003422896
73,1054,-0.0008288239999999999
74,1052,0.000845244
75,1050,0.002115689
76,1048,0.003617445
77,1046,0.0041579009999999994
78,1044,0.00358898
79,1042,0.002554594
80,1040,0.00089149
81,1038,-0.001746462
82,1036,-0.005162522
83,1034,-0.007179586
84,1032,-0.007396921999999999
85,1030,-0.0069993040000000005
86,1028,-0.005834463000000001
87,1026,-0.004540615
88,1024,-0.003899965
89,1022,-0.003864665
90,1020,-0.003397497
91,1018,-0.001012217
92,1016,0.0019923370000000003
93,1014,0.004308516
94,1012,0.005980256
95,1010,0.006999448
96,1008,0.007465701999999999
97,1006,0.0071388269999999995
98,1004,0.005921993
99,1002,0.003992756
100,1000,0.00163822
101,998,-0.000686078
102,996,-0.002414248
103,994,-0.00297047
104,992,-0.00224776
105,990,-0.000298792
106,988,0.002397176
107,986,0.0049281740000000004
108,984,0.00644992
109,982,0.006643755
110,980,0.005784468
111,978,0.00406985
112,976,0.001374653
113,974,-0.001368863
114,972,-0.003715415
115,970,-0.005684794
116,968,-0.0070000190000000006
117,966,-0.007356217
118,964,-0.006713119
119,962,-0.00542517
120,960,-0.003826263
121,958,-0.00168419
122,956,0.000619403
123,954,0.00262945
124,952,0.0043864640000000005
125,950,0.0057814680000000005
126,948,0.006245055
127,946,0.005902378000000001
128,944,0.005185272
129,942,0.004208615
130,940,0.002924586
131,938,0.001487512
132,936,0.000375852
133,934,-9.5857e-05
134,932,-0.000137921
135,930,0.000396036
136,928,0.001376088
137,926,0.002020187
138,924,0.001508321
139,922,-0.000163209
140,920,-0.002289106
141,918,-0.0044643090000000005
142,916,-0.006113082
143,914,-0.0063803409999999994
144,912,-0.00501971
145,910,-0.002441487
146,908,0.000352316
147,906,0.0027593170000000003
148,904,0.00430816
149,902,0.004573819
150,900,0.003916063
