,Wavenumber,KP87
0,1200,0.003434698
1,1198,0.004635028
2,1196,0.005553995
3,1194,0.006233755
4,1192,0.006504216
5,1190,0.0066514880000000005
6,1188,0.006838116
7,1186,0.007114105
8,1184,0.00702979
9,1182,0.00644591
10,1180,0.004913659
11,1178,0.002634477
12,1176,3.8766e-05
13,1174,-0.001707315
14,1172,-0.002043419
15,1170,-0.001219281
16,1168,-0.000176059
17,1166,0.0006316669999999999
18,1164,0.00040992800000000005
19,1162,-0.000823524
20,1160,-0.002587126
21,1158,-0.003921219
22,1156,-0.00461235
23,1154,-0.004446751
24,1152,-0.0035152240000000004
25,1150,-0.0017312920000000002
26,1148,0.00033784099999999997
27,1146,0.002444411
28,1144,0.004274292
29,1142,0.005750645
30,1140,0.006345307
31,1138,0.006173362
32,1136,0.005321108000000001
33,1134,0.004078503
34,1132,0.002483719
35,1130,0.001035687
36,1128,-0.000154956
37,1126,-0.001039379
38,1124,-0.001975166
39,1122,-0.002691468
40,1120,-0.003043379
41,1118,-0.00263659
42,1116,-0.00137257
43,1114,0.000810504
44,1112,0.003015387
45,1110,0.004483097
46,1108,0.004625027
47,1106,0.003682823
48,1104,0.002176558
49,1102,0.0014382239999999999
50,1100,0.002150387
51,1098,0.004222153
52,1096,0.006190386
53,1094,0.00658778
54,1092,0.00423552
55,1090,-0.000698411
56,1088,-0.007288416999999999
57,1086,-0.013521608000000001
58,1084,-0.017783071
59,1082,-0.019086597
60,1080,-0.017677436
61,1078,-0.014028756000000002
62,1076,-0.009150488
63,1074,-0.003926661
64,1072,0.00047007900000000004
65,1070,0.003789747
66,1068,0.005830039
67,1066,0.006450216
68,1064,0.005306312
69,1062,0.003102552
70,1060,0.000568452
71,1058,-0.001332643
72,1056,-0.002179627
73,1054,-0.00165294
74,1052,-0.000404819
75,1050,0.000727408
76,1048,0.0008993089999999999
77,1046,0.000302932
78,1044,-0.000904082
79,1042,-0.002011279
80,1040,-0.003047921
81,1038,-0.004124621
82,1036,-0.0054879840000000004
83,1034,-0.006967431
84,1032,-0.008395539
85,1030,-0.009018703000000001
86,1028,-0.008609628000000001
87,1026,-0.006936304
88,1024,-0.004652808
89,1022,-0.002196047
90,1020,-0.000120074
91,1018,0.001651095
92,1016,0.0031120659999999997
93,1014,0.004679479
94,1012,0.006007146999999999
95,1010,0.006970575
96,1008,0.007256716999999999
97,1006,0.00692202
98,1004,0.005725873
99,1002,0.0041052879999999995
100,1000,0.002164487
101,998,0.000483625
102,996,-0.00078573
103,994,-0.001061512
104,992,-0.000346495
105,990,0.001352659
106,988,0.003422335
107,986,0.00539659
108,984,0.0063475269999999995
109,982,0.006134361999999999
110,980,0.004595172
111,978,0.002221458
112,976,-0.000613128
113,974,-0.003126189
114,972,-0.0051372990000000006
115,970,-0.0063569640000000005
116,968,-0.0068494440000000005
117,966,-0.00636604
118,964,-0.0052922559999999995
119,962,-0.0035448359999999996
120,960,-0.001425974
121,958,0.001029318
122,956,0.003199885
123,954,0.004883219
124,952,0.00578216
125,950,0.006148018000000001
126,948,0.005832227
127,946,0.005133133
128,944,0.004009678
129,942,0.002872023
130,940,0.001678539
131,938,0.000744517
132,936,8.275200000000001e-05
133,934,0.000118881
134,932,0.000574733
135,930,0.001318396
136,928,0.001877096
137,926,0.0020601179999999997
138,924,0.0013145210000000001
139,922,-0.000258188
140,920,-0.002692861
141,918,-0.004985188
142,916,-0.006330545
143,914,-0.006062368
144,912,-0.0045190479999999995
145,910,-0.0020040410000000002
146,908,0.0005090919999999999
147,906,0.0026261540000000003
148,904,0.003718752
149,902,0.004190664
150,900,0.004070731
