,Wavenumber,K426
0,1200,0.004177737
1,1198,0.00561632
2,1196,0.006763697
3,1194,0.007614632
4,1192,0.008148114
5,1190,0.008443185
6,1188,0.008603316
7,1186,0.008684485
8,1184,0.008404009
9,1182,0.007469683
10,1180,0.005590955999999999
11,1178,0.002838602
12,1176,-0.000338025
13,1174,-0.003018994
14,1172,-0.004480100999999999
15,1170,-0.004537966
16,1168,-0.0036110079999999998
17,1166,-0.002277841
18,1164,-0.001213633
19,1162,-0.000793669
20,1160,-0.000972016
21,1158,-0.001335359
22,1156,-0.001630011
23,1154,-0.0015860639999999999
24,1152,-0.001041355
25,1150,8.9018e-05
26,1148,0.001661605
27,1146,0.0034378570000000003
28,1144,0.005104376
29,1142,0.006361166999999999
30,1140,0.006826057
31,1138,0.0063666880000000006
32,1136,0.00492416
33,1134,0.0026448590000000003
34,1132,-5.8352e-05
35,1130,-0.002509418
36,1128,-0.004232045
37,1126,-0.004986534
38,1124,-0.004758198
39,1122,-0.003616774
40,1120,-0.0017833179999999999
41,1118,0.0005048440000000001
42,1116,0.002965848
43,1114,0.005203668
44,1112,0.006610754
45,1110,0.006775936999999999
46,1108,0.005759261
47,1106,0.004044164
48,1104,0.002429864
49,1102,0.001748901
50,1100,0.002463206
51,1098,0.004286648
52,1096,0.0062092219999999995
53,1094,0.006960778000000001
54,1092,0.005774097
55,1090,0.0026074410000000003
56,1088,-0.001833559
57,1086,-0.0064691290000000005
58,1084,-0.01018687
59,1082,-0.012424006000000001
60,1080,-0.013110633
61,1078,-0.012593674
62,1076,-0.011201776
63,1074,-0.009409772
64,1072,-0.00762619
65,1070,-0.006099671
66,1068,-0.00497401
67,1066,-0.004579048
68,1064,-0.004928427
69,1062,-0.005674350999999999
70,1060,-0.006087062
71,1058,-0.005468046999999999
72,1056,-0.00327908
73,1054,0.000397193
74,1052,0.0046522740000000005
75,1050,0.007984056
76,1048,0.009264759000000001
77,1046,0.008065497
78,1044,0.004740504
79,1042,0.000264007
80,1040,-0.00403217
81,1038,-0.007271
82,1036,-0.009261294
83,1034,-0.010417491999999999
84,1032,-0.011176763999999999
85,1030,-0.011901163000000001
86,1028,-0.012624172
87,1026,-0.012784535
88,1024,-0.011551266000000001
89,1022,-0.008624931
90,1020,-0.0043248720000000004
91,1018,0.000498264
92,1016,0.00476076
93,1014,0.0075977580000000005
94,1012,0.008759056
95,1010,0.008710111
96,1008,0.008103451
97,1006,0.007406991
98,1004,0.006649621999999999
99,1002,0.0055515059999999995
100,1000,0.0038834240000000003
101,998,0.0019303010000000002
102,996,0.00018978400000000002
103,994,-0.000672112
104,992,-0.000299712
105,990,0.0012657480000000001
106,988,0.0035067970000000003
107,986,0.005723969000000001
108,984,0.007155244
109,982,0.007348578000000001
110,980,0.0061652140000000005
111,978,0.003948217
112,976,0.001143978
113,974,-0.0016849060000000001
114,972,-0.00408531
115,970,-0.005772325
116,968,-0.006680705
117,966,-0.006698786
118,964,-0.005864229
119,962,-0.00424454
120,960,-0.002083359
121,958,0.000403141
122,956,0.0027987159999999997
123,954,0.004768604
124,952,0.006053741999999999
125,950,0.006653646
126,948,0.006628591
127,946,0.006122603000000001
128,944,0.005193476
129,942,0.003929897
130,940,0.002298143
131,938,0.000633106
132,936,-0.000688681
133,934,-0.001195874
134,932,-0.00074077
135,930,0.000488233
136,928,0.001919613
137,926,0.002794672
138,924,0.002472704
139,922,0.001047373
140,920,-0.00103067
141,918,-0.002983893
142,916,-0.004174838
143,914,-0.00415948
144,912,-0.0030558140000000004
145,910,-0.001279053
146,908,0.000537346
147,906,0.001950626
148,904,0.002667584
149,902,0.002767335
150,900,0.0024482889999999998
