,Wavenumber,IR_KP71
0,1200,0.0048809859999999995
1,1198,0.005642553000000001
2,1196,0.0060347859999999994
3,1194,0.006028039000000001
4,1192,0.00590364
5,1190,0.00590016
6,1188,0.005941119
7,1186,0.0056649
8,1184,0.00526389
9,1182,0.004633946
10,1180,0.003216244
11,1178,0.001166057
12,1176,-0.000976622
13,1174,-0.002770361
14,1172,-0.0038518059999999997
15,1170,-0.003955296
16,1168,-0.0028411940000000004
17,1166,-0.001337603
18,1164,-0.00019268
19,1162,0.00034384
20,1160,0.000327102
21,1158,-1.5018e-05
22,1156,-0.00027112400000000003
23,1154,-0.00019778599999999998
24,1152,0.00034147800000000004
25,1150,0.001137888
26,1148,0.002231173
27,1146,0.003595703
28,1144,0.0048630240000000005
29,1142,0.0057338580000000005
30,1140,0.00615201
31,1138,0.0060134030000000005
32,1136,0.005169551
33,1134,0.003665565
34,1132,0.002038999
35,1130,0.000886174
36,1128,1.0014e-05
37,1126,-0.000868928
38,1124,-0.001815575
39,1122,-0.002819105
40,1120,-0.003658055
41,1118,-0.003913961
42,1116,-0.003049558
43,1114,-0.001019252
44,1112,0.001309136
45,1110,0.003000513
46,1108,0.003542799
47,1106,0.0027753920000000002
48,1104,0.001337374
49,1102,1.216e-05
50,1100,-0.00042727
51,1098,0.00010630200000000001
52,1096,0.000989916
53,1094,0.000927898
54,1092,-0.000848508
55,1090,-0.004395352
56,1088,-0.008662086
57,1086,-0.012133573
58,1084,-0.013490796000000001
59,1082,-0.012309691999999999
60,1080,-0.008884483
61,1078,-0.004887909
62,1076,-0.0021399170000000003
63,1074,-0.00053515
64,1072,0.001403943
65,1070,0.00310023
66,1068,0.00337898
67,1066,0.002095848
68,1064,0.00027376900000000004
69,1062,-0.002064766
70,1060,-0.004910406
71,1058,-0.0062344240000000006
72,1056,-0.004994167
73,1054,-0.0028083490000000003
74,1052,-0.000646118
75,1050,0.001334427
76,1048,0.0031259359999999997
77,1046,0.003909265
78,1044,0.003819087
79,1042,0.0032768259999999996
80,1040,0.002176751
81,1038,0.000438294
82,1036,-0.001777229
83,1034,-0.00328859
84,1032,-0.0036315540000000004
85,1030,-0.003238482
86,1028,-0.002212963
87,1026,-0.0013092689999999998
88,1024,-0.0008056319999999999
89,1022,-0.000537742
90,1020,-0.00018684599999999998
91,1018,0.000903533
92,1016,0.00218262
93,1014,0.0031153879999999998
94,1012,0.003809399
95,1010,0.004327426
96,1008,0.004782898
97,1006,0.004976823
98,1004,0.004538808
99,1002,0.0031248509999999997
100,1000,0.001035759
101,998,-0.00116212
102,996,-0.0029998890000000004
103,994,-0.0039590879999999995
104,992,-0.003708222
105,990,-0.002104328
106,988,0.000412893
107,986,0.0030846840000000003
108,984,0.005247848
109,982,0.006289183
110,980,0.006247789
111,978,0.005257873000000001
112,976,0.003069852
113,974,0.00040523400000000003
114,972,-0.0020529710000000002
115,970,-0.0041351159999999994
116,968,-0.005755443000000001
117,966,-0.0066907780000000005
118,964,-0.006683629
119,962,-0.005819145
120,960,-0.004298923
121,958,-0.002068754
122,956,0.000424226
123,954,0.002593906
124,952,0.00417661
125,950,0.005177261
126,948,0.005371794
127,946,0.004899685
128,944,0.004109193
129,942,0.0030641979999999997
130,940,0.0018368520000000001
131,938,0.0006997489999999999
132,936,1.3819000000000001e-05
133,934,6.3229e-05
134,932,0.000462057
135,930,0.001133917
136,928,0.002010891
137,926,0.002490061
138,924,0.001938453
139,922,0.000324407
140,920,-0.001999359
141,918,-0.004644342
142,916,-0.006661733
143,914,-0.007013511
144,912,-0.005691102
145,910,-0.003069298
146,908,3.7885999999999996e-05
147,906,0.002804707
148,904,0.004433544
149,902,0.004712175
150,900,0.004194322
