,Wavenumber,H1100
0,1200,0.003823042
1,1198,0.005470608
2,1196,0.006845554
3,1194,0.00786214
4,1192,0.008539706999999999
5,1190,0.008937276999999999
6,1188,0.009139584000000001
7,1186,0.009166959
8,1184,0.008881815
9,1182,0.008020215
10,1180,0.006285469
11,1178,0.003628287
12,1176,0.000477508
13,1174,-0.002415124
14,1172,-0.004337995999999999
15,1170,-0.004954460999999999
16,1168,-0.004370799
17,1166,-0.00309253
18,1164,-0.001783576
19,1162,-0.000921185
20,1160,-0.00057397
21,1158,-0.000621816
22,1156,-0.000841623
23,1154,-0.0010278239999999999
24,1152,-0.0009099860000000001
25,1150,-0.00030539
26,1148,0.0008223010000000001
27,1146,0.0022877979999999997
28,1144,0.00385331
29,1142,0.005191395
30,1140,0.006025572
31,1138,0.0060574240000000005
32,1136,0.005223531
33,1134,0.0035979370000000003
34,1132,0.001530155
35,1130,-0.000585692
36,1128,-0.002304559
37,1126,-0.00343634
38,1124,-0.00387113
39,1122,-0.003688054
40,1120,-0.002811297
41,1118,-0.00128252
42,1116,0.000863501
43,1114,0.003173195
44,1112,0.005117293
45,1110,0.006077907
46,1108,0.005959259000000001
47,1106,0.004978655
48,1104,0.0039031179999999997
49,1102,0.003444057
50,1100,0.004271066
51,1098,0.0060979730000000005
52,1096,0.008063836
53,1094,0.008740619
54,1092,0.007338796999999999
55,1090,0.003606109
56,1088,-0.0015671670000000002
57,1086,-0.007014638
58,1084,-0.011216198
59,1082,-0.013583563
60,1080,-0.013900313999999999
61,1078,-0.012780636000000001
62,1076,-0.010599039
63,1074,-0.008054569000000001
64,1072,-0.005337176
65,1070,-0.0030536229999999997
66,1068,-0.001471729
67,1066,-0.001238243
68,1064,-0.002278797
69,1062,-0.004503988
70,1060,-0.0069570890000000005
71,1058,-0.008737798
72,1056,-0.008349167
73,1054,-0.005465738
74,1052,-0.0005663980000000001
75,1050,0.0045650529999999995
76,1048,0.008426139000000001
77,1046,0.009600559
78,1044,0.008023414
79,1042,0.004316441
80,1040,0.000184743
81,1038,-0.0035070009999999996
82,1036,-0.006228808000000001
83,1034,-0.008309534
84,1032,-0.009901745
85,1030,-0.011514682
86,1028,-0.012935511
87,1026,-0.013891396
88,1024,-0.013579371000000002
89,1022,-0.011770805
90,1020,-0.008376751
91,1018,-0.004179779000000001
92,1016,-5.5489e-05
93,1014,0.002989699
94,1012,0.004833294
95,1010,0.005630974
96,1008,0.006081906999999999
97,1006,0.006496491
98,1004,0.006824454000000001
99,1002,0.006364687
100,1000,0.004734893
101,998,0.0020011210000000002
102,996,-0.000982575
103,994,-0.003243981
104,992,-0.0037550770000000003
105,990,-0.002194789
106,988,0.001092202
107,986,0.005044487
108,984,0.008535524000000001
109,982,0.010559431999999999
110,980,0.010706469
111,978,0.009002158
112,976,0.005944393
113,974,0.002120694
114,972,-0.001726782
115,970,-0.00504613
116,968,-0.007415026999999999
117,966,-0.008675631999999999
118,964,-0.008742655
119,962,-0.007688879
120,960,-0.0056098319999999995
121,958,-0.002754897
122,956,0.000549211
123,954,0.003810253
124,952,0.0065645140000000005
125,950,0.008402218000000001
126,948,0.009158538
127,946,0.0088596
128,944,0.00767272
129,942,0.005773093000000001
130,940,0.003433008
131,938,0.001085363
132,936,-0.00062722
133,934,-0.0011655460000000002
134,932,-0.00033622
135,930,0.0014918210000000002
136,928,0.003458815
137,926,0.004535417
138,924,0.00401025
139,922,0.0018225210000000001
140,920,-0.00130643
141,918,-0.004300261
142,916,-0.00613401
143,914,-0.006252384000000001
144,912,-0.004726809
145,910,-0.002217593
146,908,0.000407288
147,906,0.0023755029999999997
148,904,0.003330195
149,902,0.0033309840000000004
150,900,0.002804483
