,Wavenumber,H1098
0,1200,0.003426781
1,1198,0.004982756
2,1196,0.006280043000000001
3,1194,0.007279201
4,1192,0.007828859
5,1190,0.008090099
6,1188,0.008638372
7,1186,0.009424533
8,1184,0.009605832
9,1182,0.008836907
10,1180,0.006861691
11,1178,0.003722749
12,1176,-0.00012805799999999999
13,1174,-0.003490675
14,1172,-0.005276554
15,1170,-0.005600169
16,1168,-0.005077079
17,1166,-0.003899834
18,1164,-0.0026578229999999997
19,1162,-0.001803705
20,1160,-0.001468225
21,1158,-0.0014104389999999999
22,1156,-0.001450823
23,1154,-0.001397714
24,1152,-0.001036315
25,1150,-4.3456000000000005e-05
26,1148,0.0014813379999999998
27,1146,0.003173428
28,1144,0.0046711109999999995
29,1142,0.0057626940000000005
30,1140,0.0061917790000000006
31,1138,0.005872331999999999
32,1136,0.004785862
33,1134,0.003061823
34,1132,0.0008754710000000001
35,1130,-0.001354913
36,1128,-0.0030833320000000003
37,1126,-0.003942887
38,1124,-0.003936655
39,1122,-0.003194559
40,1120,-0.001960827
41,1118,-0.00040666199999999996
42,1116,0.0013640470000000002
43,1114,0.003180321
44,1112,0.004667189
45,1110,0.005561312
46,1108,0.005817447
47,1106,0.005626303
48,1104,0.005373261999999999
49,1102,0.005511589
50,1100,0.006251254
51,1098,0.0073148959999999996
52,1096,0.007933249
53,1094,0.007383956
54,1092,0.00526092
55,1090,0.0016106129999999999
56,1088,-0.002918161
57,1086,-0.00746436
58,1084,-0.011131957
59,1082,-0.013289615
60,1080,-0.013806694
61,1078,-0.012920206000000002
62,1076,-0.010918403
63,1074,-0.008439565999999999
64,1072,-0.0061018
65,1070,-0.004310611
66,1068,-0.003223611
67,1066,-0.002997417
68,1064,-0.003760742
69,1062,-0.0052863730000000005
70,1060,-0.006665641999999999
71,1058,-0.007138715
72,1056,-0.0059443740000000005
73,1054,-0.0028280320000000003
74,1052,0.001437138
75,1050,0.005368573000000001
76,1048,0.007626300999999999
77,1046,0.0074925880000000005
78,1044,0.005239688
79,1042,0.001699762
80,1040,-0.001859649
81,1038,-0.00459336
82,1036,-0.0064092030000000005
83,1034,-0.007762671
84,1032,-0.008954127
85,1030,-0.010216483
86,1028,-0.011443678
87,1026,-0.012116169
88,1024,-0.011480806000000001
89,1022,-0.009233105
90,1020,-0.005762702
91,1018,-0.0019050410000000001
92,1016,0.001538354
93,1014,0.003912595
94,1012,0.005006964
95,1010,0.00517931
96,1008,0.005033292
97,1006,0.005024253
98,1004,0.005097404
99,1002,0.0048779109999999995
100,1000,0.004050239000000001
101,998,0.002735382
102,996,0.0013721789999999998
103,994,0.000561528
104,992,0.000750815
105,990,0.002094651
106,988,0.004227773
107,986,0.006496676999999999
108,984,0.008125563
109,982,0.008639315
110,980,0.007863339
111,978,0.005929173
112,976,0.003151553
113,974,9.8358e-05
114,972,-0.002739961
115,970,-0.004900413
116,968,-0.006182015999999999
117,966,-0.006509991
118,964,-0.006028106
119,962,-0.004846798
120,960,-0.003146844
121,958,-0.001012375
122,956,0.00129861
123,954,0.003543814
124,952,0.0053141609999999995
125,950,0.0063585709999999995
126,948,0.0066089469999999996
127,946,0.006248091999999999
128,944,0.005312113
129,942,0.003974437
130,940,0.002370435
131,938,0.00076687
132,936,-0.000500498
133,934,-0.0010008530000000001
134,932,-0.000644552
135,930,0.00036374599999999997
136,928,0.00141612
137,926,0.001956383
138,924,0.001573389
139,922,0.000355844
140,920,-0.001262509
141,918,-0.002602042
142,916,-0.003268863
143,914,-0.0030297659999999997
144,912,-0.002057783
145,910,-0.000703865
146,908,0.0006390930000000001
147,906,0.00171562
148,904,0.002260339
149,902,0.002381548
150,900,0.0021532770000000003
