,Wavenumber,K522
0,1200,0.003773689
1,1198,0.004469907
2,1196,0.005002864
3,1194,0.005414967
4,1192,0.005709797
5,1190,0.005909668000000001
6,1188,0.0060607709999999995
7,1186,0.006199257
8,1184,0.0062117480000000004
9,1182,0.006000633000000001
10,1180,0.005305324
11,1178,0.004141198
12,1176,0.002835258
13,1174,0.0019033189999999999
14,1172,0.0017089370000000002
15,1170,0.002182621
16,1168,0.002792754
17,1166,0.002973929
18,1164,0.002257693
19,1162,0.00060302
20,1160,-0.001684275
21,1158,-0.004115488
22,1156,-0.006205156999999999
23,1154,-0.007479055
24,1152,-0.007591685999999999
25,1150,-0.006305533
26,1148,-0.003716492
27,1146,-0.000401634
28,1144,0.002854093
29,1142,0.0054310719999999995
30,1140,0.006898235
31,1138,0.007074109
32,1136,0.006029538
33,1134,0.004084655
34,1132,0.001660692
35,1130,-0.000822975
36,1128,-0.0028836240000000004
37,1126,-0.004166642
38,1124,-0.004580344
39,1122,-0.004197463
40,1120,-0.003061483
41,1118,-0.001259766
42,1116,0.000938232
43,1114,0.0030661779999999997
44,1112,0.004561062
45,1110,0.004967385
46,1108,0.00422264
47,1106,0.002663925
48,1104,0.001023169
49,1102,0.000134969
50,1100,0.000607673
51,1098,0.0023881970000000003
52,1096,0.004663739
53,1094,0.006198128000000001
54,1092,0.005880865999999999
55,1090,0.0032183190000000003
56,1088,-0.001211966
57,1086,-0.006147268000000001
58,1084,-0.010066058000000001
59,1082,-0.011995038000000001
60,1080,-0.011788015
61,1078,-0.010106729
62,1076,-0.007715051
63,1074,-0.005055627
64,1072,-0.002259549
65,1070,0.000323489
66,1068,0.002288859
67,1066,0.003109805
68,1064,0.0025290729999999997
69,1062,0.000454469
70,1060,-0.002511367
71,1058,-0.005458202
72,1056,-0.007472401
73,1054,-0.008011355999999999
74,1052,-0.006988778
75,1050,-0.004931194
76,1048,-0.00248175
77,1046,-0.000432097
78,1044,0.000845301
79,1042,0.00116063
80,1040,0.000517973
81,1038,-0.001135424
82,1036,-0.0036975890000000003
83,1034,-0.006773328
84,1032,-0.009610709
85,1030,-0.011409262
86,1028,-0.011489441999999999
87,1026,-0.009822015
88,1024,-0.006898744
89,1022,-0.003510938
90,1020,-0.000195002
91,1018,0.0028196370000000003
92,1016,0.005523359
93,1014,0.008102483
94,1012,0.010584568999999999
95,1010,0.012553149
96,1008,0.013462947
97,1006,0.012908731000000001
98,1004,0.010775477
99,1002,0.007417129000000001
100,1000,0.003645292
101,998,0.000295733
102,996,-0.002350335
103,994,-0.0043511140000000005
104,992,-0.005730575
105,990,-0.006263041
106,988,-0.0057513419999999996
107,986,-0.004222877
108,984,-0.002011974
109,982,0.000265076
110,980,0.001843037
111,978,0.002336279
112,976,0.001777924
113,974,0.00056398
114,972,-0.0007658
115,970,-0.00176547
116,968,-0.002143632
117,966,-0.001797201
118,964,-0.0008844580000000001
119,962,0.000390941
120,960,0.0017557739999999999
121,958,0.0029994509999999998
122,956,0.004033148
123,954,0.004821477
124,952,0.005249586
125,950,0.005240262
126,948,0.004794163
127,946,0.004070814
128,944,0.003136663
129,942,0.0020506820000000003
130,940,0.000959699
131,938,0.00015941
132,936,-8.9583e-05
133,934,0.00036277
134,932,0.0014249920000000001
135,930,0.00274331
136,928,0.0035532809999999997
137,926,0.0031518709999999997
138,924,0.001318468
139,922,-0.0014732629999999998
140,920,-0.004462765
141,918,-0.006762014
142,916,-0.007643041
143,914,-0.006826609
144,912,-0.004680549
145,910,-0.00180776
146,908,0.00104366
147,906,0.0032415559999999996
148,904,0.004426002
149,902,0.004674291
150,900,0.004229753
