,Wavenumber,K516
0,1200,0.0035083090000000003
1,1198,0.004104047
2,1196,0.004608473
3,1194,0.005051644
4,1192,0.005404685
5,1190,0.00569051
6,1188,0.005910421999999999
7,1186,0.006088232
8,1184,0.006164096
9,1182,0.006112113000000001
10,1180,0.005699614
11,1178,0.004867135
12,1176,0.003819677
13,1174,0.002994741
14,1172,0.002702203
15,1170,0.002936916
16,1168,0.00333889
17,1166,0.003391425
18,1164,0.002540929
19,1162,0.000663472
20,1160,-0.001976552
21,1158,-0.004825711
22,1156,-0.007259045
23,1154,-0.008745489
24,1152,-0.008849218
25,1150,-0.007329842
26,1148,-0.004471561
27,1146,-0.000917686
28,1144,0.002553118
29,1142,0.005265975
30,1140,0.00674361
31,1138,0.006864011999999999
32,1136,0.005796258
33,1134,0.003808901
34,1132,0.001241639
35,1130,-0.0014163000000000001
36,1128,-0.003574597
37,1126,-0.00483123
38,1124,-0.00505433
39,1122,-0.004228092
40,1120,-0.0025450720000000002
41,1118,-0.000356406
42,1116,0.001989078
43,1114,0.003995273
44,1112,0.005143272
45,1110,0.005165414
46,1108,0.0041467529999999996
47,1106,0.002492652
48,1104,0.000906873
49,1102,8.9484e-05
50,1100,0.0005305469999999999
51,1098,0.002136826
52,1096,0.004233938
53,1094,0.0058425809999999995
54,1092,0.005981597
55,1090,0.00409823
56,1088,0.000505923
57,1086,-0.0038170920000000002
58,1084,-0.007511896
59,1082,-0.009628014
60,1080,-0.009949936
61,1078,-0.009042691
62,1076,-0.007487434
63,1074,-0.005648888
64,1072,-0.003652757
65,1070,-0.001637316
66,1068,0.000270176
67,1066,0.0014948939999999999
68,1064,0.001494555
69,1062,-2.7849e-05
70,1060,-0.002689571
71,1058,-0.005697908000000001
72,1056,-0.008016465
73,1054,-0.008894945999999999
74,1052,-0.008035071999999999
75,1050,-0.005899616999999999
76,1048,-0.003236217
77,1046,-0.000899185
78,1044,0.000577203
79,1042,0.001014656
80,1040,0.00046492
81,1038,-0.0012040780000000001
82,1036,-0.003931064000000001
83,1034,-0.007289836
84,1032,-0.010455326
85,1030,-0.01253284
86,1028,-0.012735327
87,1026,-0.010897397
88,1024,-0.007570159
89,1022,-0.003737015
90,1020,-0.000102225
91,1018,0.0031054040000000004
92,1016,0.0059588409999999994
93,1014,0.008619896
94,1012,0.011182078
95,1010,0.013293609
96,1008,0.014294673999999999
97,1006,0.013682401
98,1004,0.011438368
99,1002,0.008084268
100,1000,0.004467103
101,998,0.001340984
102,996,-0.00112528
103,994,-0.0031397829999999997
104,992,-0.004893669000000001
105,990,-0.006205883000000001
106,988,-0.006658516999999999
107,986,-0.005973335
108,984,-0.004221212
109,982,-0.001963372
110,980,-6.0299999999999995e-05
111,978,0.000970783
112,976,0.001014153
113,974,0.000374549
114,972,-0.000427979
115,970,-0.000864387
116,968,-0.0006924769999999999
117,966,2.3344000000000002e-05
118,964,0.00100799
119,962,0.002033676
120,960,0.002919005
121,958,0.003622686
122,956,0.004200668
123,954,0.00473962
124,952,0.005009839
125,950,0.004879434
126,948,0.004355385
127,946,0.003593382
128,944,0.002635368
129,942,0.001557947
130,940,0.000538297
131,938,-9.6314e-05
132,936,-0.000147031
133,934,0.000562411
134,932,0.001921304
135,930,0.003402557
136,928,0.004044405
137,926,0.003249985
138,924,0.001070637
139,922,-0.00186032
140,920,-0.004791285
141,918,-0.00685085
142,916,-0.0074277219999999994
143,914,-0.006432986
144,912,-0.004310729
145,910,-0.001541286
146,908,0.001245352
147,906,0.0034273579999999997
148,904,0.004538953
149,902,0.004618489
150,900,0.004017988
