,Wavenumber,H1148
0,1200,0.0039866170000000005
1,1198,0.005001516
2,1196,0.006042725
3,1194,0.007043428000000001
4,1192,0.007964263000000001
5,1190,0.008796832
6,1188,0.009484174
7,1186,0.00991765
8,1184,0.009810239
9,1182,0.008766527
10,1180,0.006463784
11,1178,0.0030258159999999997
12,1176,-0.000781032
13,1174,-0.003826236
14,1172,-0.005183675
15,1170,-0.004567358
16,1168,-0.002534657
17,1166,-0.000270288
18,1164,0.000958408
19,1162,0.00041641199999999996
20,1160,-0.001654916
21,1158,-0.004306336
22,1156,-0.006354761
23,1154,-0.006886405
24,1152,-0.005462191
25,1150,-0.002300807
26,1148,0.001888962
27,1146,0.006046861
28,1144,0.009254507
29,1142,0.010871671999999999
30,1140,0.010711429
31,1138,0.008899882
32,1136,0.005897743
33,1134,0.002264614
34,1132,-0.001242927
35,1130,-0.0040502279999999995
36,1128,-0.005685609
37,1126,-0.006042708000000001
38,1124,-0.005260603000000001
39,1122,-0.003857681
40,1120,-0.002276582
41,1118,-0.000844535
42,1116,0.000559116
43,1114,0.0019967360000000003
44,1112,0.0035925009999999997
45,1110,0.0051441690000000005
46,1108,0.006432876
47,1106,0.007118033
48,1104,0.007376455
49,1102,0.007628391
50,1100,0.008590646
51,1098,0.010220907
52,1096,0.011821733000000001
53,1094,0.011735481
54,1092,0.008765624
55,1090,0.002451312
56,1088,-0.006247128
57,1086,-0.015520243999999999
58,1084,-0.022777713999999998
59,1082,-0.026382364
60,1080,-0.025519112000000004
61,1078,-0.020960514
62,1076,-0.013829434
63,1074,-0.006025309
64,1072,0.0008328039999999999
65,1070,0.005336329
66,1068,0.007237244
67,1066,0.006643997
68,1064,0.004784325
69,1062,0.002635196
70,1060,0.001162378
71,1058,0.00023955799999999999
72,1056,-0.00021764400000000002
73,1054,-0.000803133
74,1052,-0.001540502
75,1050,-0.002507314
76,1048,-0.0032054059999999996
77,1046,-0.0037151790000000003
78,1044,-0.004099721
79,1042,-0.005010345
80,1040,-0.006487323000000001
81,1038,-0.008812388
82,1036,-0.011637975
83,1034,-0.014597431000000001
84,1032,-0.016768471
85,1030,-0.017677573999999998
86,1028,-0.016788851
87,1026,-0.014301997
88,1024,-0.010548489
89,1022,-0.006460797
90,1020,-0.002507856
91,1018,0.001060687
92,1016,0.004466909
93,1014,0.007680891
94,1012,0.010718323
95,1010,0.013151626999999999
96,1008,0.014772513999999999
97,1006,0.015394467
98,1004,0.015062823999999999
99,1002,0.013773045
100,1000,0.011688778
101,998,0.008919086
102,996,0.0056907680000000006
103,994,0.0021297729999999997
104,992,-0.001445385
105,990,-0.004844633
106,988,-0.007864905
107,986,-0.010158722
108,984,-0.011112087
109,982,-0.010221081
110,980,-0.007338541
111,978,-0.003118147
112,976,0.001228369
113,974,0.004379843
114,972,0.005615968000000001
115,970,0.005021213
116,968,0.003412819
117,966,0.001848593
118,964,0.0011170639999999999
119,962,0.0013897820000000002
120,960,0.00240608
121,958,0.00370102
122,956,0.0048527579999999996
123,954,0.005576928
124,952,0.0057824009999999995
125,950,0.005557
126,948,0.0050635509999999995
127,946,0.004458327
128,944,0.003770275
129,942,0.0028851009999999997
130,940,0.001721181
131,938,0.00043933599999999997
132,936,-0.000573681
133,934,-0.000784395
134,932,0.000180757
135,930,0.002191673
136,928,0.004513747
137,926,0.006050254000000001
138,924,0.005766989
139,922,0.003213701
140,920,-0.001161895
141,918,-0.006000681999999999
142,916,-0.009595777
143,914,-0.010680653
144,912,-0.008976610999999999
145,910,-0.005351838
146,908,-0.0013149720000000002
147,906,0.001808634
148,904,0.003445046
149,902,0.0038556320000000003
150,900,0.003725954
