,Wavenumber,H1170
0,1200,0.003848683
1,1198,0.004738352
2,1196,0.0056693
3,1194,0.00659277
4,1192,0.007481415
5,1190,0.008333082
6,1188,0.00907345
7,1186,0.009546487
8,1184,0.009439734
9,1182,0.008376859
10,1180,0.0060606769999999996
11,1178,0.0026385840000000002
12,1176,-0.001110393
13,1174,-0.004014192
14,1172,-0.005165179000000001
15,1170,-0.004372597
16,1168,-0.002241997
17,1166,1.8322000000000002e-05
18,1164,0.001134028
19,1162,0.000405629
20,1160,-0.001874182
21,1158,-0.004670095
22,1156,-0.006740126999999999
23,1154,-0.007173568000000001
24,1152,-0.005582961
25,1150,-0.002258392
26,1148,0.002029356
27,1146,0.006196106999999999
28,1144,0.009318549
29,1142,0.01077675
30,1140,0.01043369
31,1138,0.008397355
32,1136,0.005131334
33,1134,0.001290395
34,1132,-0.002340907
35,1130,-0.005125694
36,1128,-0.006506941
37,1126,-0.006406032
38,1124,-0.0050421070000000005
39,1122,-0.0030911709999999998
40,1120,-0.001129863
41,1118,0.000411434
42,1116,0.001547354
43,1114,0.00241928
44,1112,0.0033690440000000003
45,1110,0.0043624
46,1108,0.005340868
47,1106,0.006084559
48,1104,0.00674322
49,1102,0.007574254
50,1100,0.009025748
51,1098,0.010838708999999998
52,1096,0.012190223
53,1094,0.011520576999999999
54,1092,0.007821765999999999
55,1090,0.000704779
56,1088,-0.00855344
57,1086,-0.017920473
58,1084,-0.024874774
59,1082,-0.027861685
60,1080,-0.026234197
61,1078,-0.020892255
62,1076,-0.013192326
63,1074,-0.005161937
64,1072,0.00178866
65,1070,0.0062656890000000005
66,1068,0.008025839
67,1066,0.007383028000000001
68,1064,0.005653904
69,1062,0.0038405279999999997
70,1060,0.002762025
71,1058,0.0020920310000000003
72,1056,0.001438941
73,1054,0.00011870000000000001
74,1052,-0.001680316
75,1050,-0.003640183
76,1048,-0.004969431
77,1046,-0.005646841999999999
78,1044,-0.005929952
79,1042,-0.006689268000000001
80,1040,-0.008178935
81,1038,-0.010635691999999999
82,1036,-0.013504511
83,1034,-0.01613952
84,1032,-0.017502282
85,1030,-0.017194971
86,1028,-0.014979285
87,1026,-0.011278894
88,1024,-0.006720694
89,1022,-0.002415932
90,1020,0.001163832
91,1018,0.003974813
92,1016,0.006459667
93,1014,0.008783262
94,1012,0.011049098
95,1010,0.01297334
96,1008,0.014297423
97,1006,0.014775595
98,1004,0.01446259
99,1002,0.013335979
100,1000,0.011465033999999999
101,998,0.008856908
102,996,0.00560787
103,994,0.0018498179999999998
104,992,-0.002063564
105,990,-0.0057930759999999994
106,988,-0.008973076
107,986,-0.01118488
108,984,-0.011820923999999998
109,982,-0.010456589
110,980,-0.007113983000000001
111,978,-0.002517062
112,976,0.00210564
113,974,0.005471706999999999
114,972,0.006856752
115,970,0.006352452
116,968,0.004743805
117,966,0.0030578759999999997
118,964,0.002071377
119,962,0.00202095
120,960,0.002680975
121,958,0.00361364
122,956,0.004386687
123,954,0.0047312909999999994
124,952,0.004582783
125,950,0.0040898
126,948,0.0034629009999999996
127,946,0.0029017590000000003
128,944,0.002418949
129,942,0.0018722889999999999
130,940,0.001114532
131,938,0.000229166
132,936,-0.000462732
133,934,-0.000503341
134,932,0.000369749
135,930,0.00205805
136,928,0.003959682
137,926,0.00514625
138,924,0.004787765
139,922,0.0025637389999999998
140,920,-0.001149637
141,918,-0.005228153
142,916,-0.008222508
143,914,-0.00897428
144,912,-0.0072983169999999995
145,910,-0.00403128
146,908,-0.000517371
147,906,0.002057381
148,904,0.0031892490000000003
149,902,0.003209608
150,900,0.002824638
