,Wavenumber,H1118
0,1200,0.004340933
1,1198,0.005289683000000001
2,1196,0.006157391
3,1194,0.006906189
4,1192,0.00756186
5,1190,0.00817256
6,1188,0.008694991
7,1186,0.00902839
8,1184,0.008897698
9,1182,0.007910926
10,1180,0.005717626999999999
11,1178,0.0024301839999999997
12,1176,-0.0012084230000000001
13,1174,-0.004094484000000001
14,1172,-0.005343161
15,1170,-0.004696544
16,1168,-0.002685745
17,1166,-0.00043400800000000005
18,1164,0.000896419
19,1162,0.000699448
20,1160,-0.0007885289999999999
21,1158,-0.0027744329999999998
22,1156,-0.0043270620000000004
23,1154,-0.004748209000000001
24,1152,-0.003701313
25,1150,-0.0013244860000000002
26,1148,0.001889953
27,1146,0.005185598
28,1144,0.007873469000000001
29,1142,0.009402433
30,1140,0.009515049
31,1138,0.008182254
32,1136,0.005701775
33,1134,0.002536771
34,1132,-0.000654563
35,1130,-0.003287376
36,1128,-0.004873723
37,1126,-0.00529174
38,1124,-0.004676667
39,1122,-0.0035045000000000002
40,1120,-0.0021336429999999997
41,1118,-0.000837732
42,1116,0.000444279
43,1114,0.001717701
44,1112,0.0029955359999999996
45,1110,0.004047473
46,1108,0.004722882
47,1106,0.004831976
48,1104,0.0047264279999999995
49,1102,0.0049791
50,1100,0.006312965
51,1098,0.008567492
52,1096,0.010813683999999999
53,1094,0.01128417
54,1092,0.008788713
55,1090,0.0029700209999999998
56,1088,-0.00510296
57,1086,-0.013682718
58,1084,-0.020463025
59,1082,-0.024012751000000002
60,1080,-0.023699748
61,1078,-0.020186072
62,1076,-0.014271127
63,1074,-0.007360103000000001
64,1072,-0.000730984
65,1070,0.004199877
66,1068,0.006873375
67,1066,0.007089584
68,1064,0.005702937
69,1062,0.003597917
70,1060,0.001802245
71,1058,0.00041873699999999997
72,1056,-0.000522141
73,1054,-0.001519524
74,1052,-0.002584015
75,1050,-0.003698061
76,1048,-0.004266466
77,1046,-0.004311608
78,1044,-0.004056192
79,1042,-0.004292315
80,1040,-0.005312855
81,1038,-0.007502164
82,1036,-0.010501052
83,1034,-0.013699963999999999
84,1032,-0.015895054
85,1030,-0.016390841
86,1028,-0.014699116000000002
87,1026,-0.011218971000000001
88,1024,-0.006693187
89,1022,-0.00239084
90,1020,0.000986339
91,1018,0.003262233
92,1016,0.004961435
93,1014,0.006574277
94,1012,0.008549294
95,1010,0.010750748000000001
96,1008,0.012919463
97,1006,0.014564968000000001
98,1004,0.015250846
99,1002,0.014569057
100,1000,0.012415963
101,998,0.00894511
102,996,0.004681615
103,994,0.00021444299999999998
104,992,-0.0037606420000000002
105,990,-0.006753996
106,988,-0.008553815
107,986,-0.009170102
108,984,-0.008592509
109,982,-0.006843914
110,980,-0.004071343
111,978,-0.0008268339999999999
112,976,0.002057696
113,974,0.003764934
114,972,0.00392681
115,970,0.00278282
116,968,0.001102473
117,966,-0.00023361900000000001
118,964,-0.000643634
119,962,-1.0715999999999999e-05
120,960,0.0013799279999999999
121,958,0.003048543
122,956,0.004522302
123,954,0.00546422
124,952,0.005728446
125,950,0.005420950999999999
126,948,0.004756956
127,946,0.003992617
128,944,0.003246121
129,942,0.002462127
130,940,0.001517039
131,938,0.000518146
132,936,-0.00020502700000000001
133,934,-0.00021754
134,932,0.00075536
135,930,0.002585045
136,928,0.004589948
137,926,0.005765069
138,924,0.005176229
139,922,0.002471594
140,920,-0.0019120729999999998
141,918,-0.00669818
142,916,-0.010174948
143,914,-0.011063551000000001
144,912,-0.00913341
145,910,-0.005197726
146,908,-0.000725548
147,906,0.002850604
148,904,0.0047597970000000005
149,902,0.005156927
150,900,0.004706666
