,Wavenumber,H1182
0,1200,0.003858416
1,1198,0.0048779209999999995
2,1196,0.005962523000000001
3,1194,0.007045126
4,1192,0.008060376
5,1190,0.008984291
6,1188,0.009734269
7,1186,0.010138948
8,1184,0.009926844
9,1182,0.008749965
10,1180,0.006302082
11,1178,0.002733769
12,1176,-0.0011685060000000001
13,1174,-0.004240964
14,1172,-0.005543399
15,1170,-0.004814206
16,1168,-0.002609217
17,1166,-0.00015212100000000002
18,1164,0.001216433
19,1162,0.0007596160000000001
20,1160,-0.001284053
21,1158,-0.003962793
22,1156,-0.00606768
23,1154,-0.0066753590000000005
24,1152,-0.005327241999999999
25,1150,-0.002224081
26,1148,0.001921719
27,1146,0.006077422
28,1144,0.009306685
29,1142,0.010954886
30,1140,0.010810832
31,1138,0.008963265
32,1136,0.005886065
33,1134,0.002167844
34,1132,-0.0014439029999999999
35,1130,-0.00433484
36,1128,-0.005985884
37,1126,-0.00627293
38,1124,-0.005363489
39,1122,-0.003835648
40,1120,-0.002177039
41,1118,-0.0007323389999999999
42,1116,0.000617538
43,1114,0.001990099
44,1112,0.003554463
45,1110,0.0051152590000000005
46,1108,0.006450519
47,1106,0.007209141
48,1104,0.007573958
49,1102,0.007962397
50,1100,0.009084776
51,1098,0.01085941
52,1096,0.012509538
53,1094,0.012336173
54,1092,0.00910961
55,1090,0.002368485
56,1088,-0.006754373
57,1086,-0.0163409
58,1084,-0.023745584
59,1082,-0.027290929
60,1080,-0.026187559
61,1078,-0.021293485
62,1076,-0.013836247
63,1074,-0.005789570999999999
64,1072,0.001249748
65,1070,0.005778009000000001
66,1068,0.007495445999999999
67,1066,0.006611079000000001
68,1064,0.00451786
69,1062,0.002354396
70,1060,0.001128717
71,1058,0.000517517
72,1056,0.000165521
73,1054,-0.000672588
74,1052,-0.001924109
75,1050,-0.003439834
76,1048,-0.004410989000000001
77,1046,-0.004747467
78,1044,-0.004660544
79,1042,-0.005137942
80,1040,-0.006500804000000001
81,1038,-0.009105636
82,1036,-0.012449367
83,1034,-0.015942325
84,1032,-0.018352895
85,1030,-0.018990673
86,1028,-0.017339969
87,1026,-0.013803642
88,1024,-0.009068455999999999
89,1022,-0.004399111
90,1020,-0.000414184
91,1018,0.002695163
92,1016,0.005394065
93,1014,0.007975389
94,1012,0.010718576
95,1010,0.013325278000000001
96,1008,0.015443972
97,1006,0.016650243999999998
98,1004,0.016772421000000003
99,1002,0.015583076000000001
100,1000,0.013126414
101,998,0.009568277
102,996,0.005318578000000001
103,994,0.0007489660000000001
104,992,-0.003621096
105,990,-0.007471915
106,988,-0.010503647
107,986,-0.012403157
108,984,-0.01267009
109,982,-0.010947783
110,980,-0.007271635
111,978,-0.002429916
112,976,0.002295769
113,974,0.005528376
114,972,0.006611395999999999
115,970,0.005781997
116,968,0.003956697
117,966,0.002240031
118,964,0.0014200679999999998
119,962,0.001668349
120,960,0.002693069
121,958,0.003971568
122,956,0.005040902
123,954,0.005606178000000001
124,952,0.00559203
125,950,0.005133436
126,948,0.004460587
127,946,0.003793919
128,944,0.003155428
129,942,0.0024559729999999998
130,940,0.0015819039999999999
131,938,0.000591386
132,936,-0.00015805
133,934,-0.000200133
134,932,0.000770886
135,930,0.002665486
136,928,0.004815423
137,926,0.006210005
138,924,0.0058235859999999995
139,922,0.0031938009999999996
140,920,-0.001265526
141,918,-0.006274391999999999
142,916,-0.010054162
143,914,-0.011214126999999999
144,912,-0.009475123
145,910,-0.005696735
146,908,-0.001391105
147,906,0.002056556
148,904,0.003975948
149,902,0.0045408490000000004
150,900,0.004396172
