,Wavenumber,H1139
0,1200,0.0037507190000000004
1,1198,0.00469686
2,1196,0.005715124
3,1194,0.006731101999999999
4,1192,0.007697921999999999
5,1190,0.008604941999999999
6,1188,0.00938888
7,1186,0.009902585
8,1184,0.009870941999999999
9,1182,0.008947445
10,1180,0.00684018
11,1178,0.0036427490000000002
12,1176,4.0553e-05
13,1174,-0.002883887
14,1172,-0.004208945
15,1170,-0.003634117
16,1168,-0.001648369
17,1166,0.000590727
18,1164,0.001803972
19,1162,0.001199732
20,1160,-0.001074355
21,1158,-0.00412798
22,1156,-0.006736216
23,1154,-0.007904465
24,1152,-0.0070925269999999995
25,1150,-0.004407825
26,1148,-0.000453405
27,1146,0.0037793279999999998
28,1144,0.007351081
29,1142,0.009496511
30,1140,0.009895501999999999
31,1138,0.008534031
32,1136,0.005818328
33,1134,0.002341518
34,1132,-0.001082569
35,1130,-0.003801735
36,1128,-0.005261215
37,1126,-0.00535332
38,1124,-0.004224304
39,1122,-0.002453505
40,1120,-0.000602817
41,1118,0.0008036580000000001
42,1116,0.0017039520000000001
43,1114,0.0021028460000000002
44,1112,0.00229647
45,1110,0.002408289
46,1108,0.002657596
47,1106,0.003022475
48,1104,0.0037337290000000003
49,1102,0.004928365
50,1100,0.00689362
51,1098,0.009313449
52,1096,0.011542236
53,1094,0.012271581
54,1092,0.010618596999999999
55,1090,0.006011665
56,1088,-0.000908098
57,1086,-0.008973348
58,1084,-0.01627143
59,1082,-0.021344631
60,1080,-0.023013555
61,1078,-0.021305853
62,1076,-0.016558638
63,1074,-0.010108175
64,1072,-0.003250041
65,1070,0.002364202
66,1068,0.005975823000000001
67,1066,0.007228566
68,1064,0.006938363
69,1062,0.005815786
70,1060,0.004793394
71,1058,0.003779989
72,1056,0.002794838
73,1054,0.001402662
74,1052,-0.000158052
75,1050,-0.001822511
76,1048,-0.002984228
77,1046,-0.0037343420000000003
78,1044,-0.004222066
79,1042,-0.005237291
80,1040,-0.006867595
81,1038,-0.009459644
82,1036,-0.012627289
83,1034,-0.016008539
84,1032,-0.018581731
85,1030,-0.019877245
86,1028,-0.019373517
87,1026,-0.017311902
88,1024,-0.013963063999999999
89,1022,-0.010249731
90,1020,-0.006503525
91,1018,-0.002885144
92,1016,0.000910325
93,1014,0.004813179
94,1012,0.008782443000000001
95,1010,0.012208392
96,1008,0.014707198999999999
97,1006,0.015971378999999997
98,1004,0.016180811
99,1002,0.015398478
100,1000,0.013783712
101,998,0.011297903
102,996,0.00801552
103,994,0.003918249
104,992,-0.000610832
105,990,-0.00513547
106,988,-0.009114463
107,986,-0.01206919
108,984,-0.013345043000000001
109,982,-0.012478383999999999
110,980,-0.009332534
111,978,-0.00451721
112,976,0.000790632
113,974,0.0051181740000000005
114,972,0.007494425999999999
115,970,0.007700089
116,968,0.006364423
117,966,0.004511529
118,964,0.0030777820000000003
119,962,0.002502521
120,960,0.0027917040000000003
121,958,0.003638513
122,956,0.004640453
123,954,0.005371606
124,952,0.005607624
125,950,0.005374841
126,948,0.0048486829999999995
127,946,0.004222077
128,944,0.003555209
129,942,0.002738791
130,940,0.0016531929999999999
131,938,0.000388043
132,936,-0.000636106
133,934,-0.00084411
134,932,0.00012695
135,930,0.002136672
136,928,0.0044818340000000005
137,926,0.006135528
138,924,0.006092876
139,922,0.003856138
140,920,-0.000214847
141,918,-0.004940257
142,916,-0.008691047
143,914,-0.010098442
144,912,-0.008752316
145,910,-0.005423345
146,908,-0.001584669
147,906,0.001422383
148,904,0.002927013
149,902,0.003125739
150,900,0.002793855
