,Wavenumber,K460
0,1200,0.0034314009999999997
1,1198,0.004511437
2,1196,0.005336403000000001
3,1194,0.005941777
4,1192,0.0062721719999999995
5,1190,0.006378795
6,1188,0.006756278
7,1186,0.007330938
8,1184,0.007484396
9,1182,0.006957575
10,1180,0.005430365
11,1178,0.00312359
12,1176,0.0006935139999999999
13,1174,-0.0010404589999999999
14,1172,-0.0015008279999999998
15,1170,-0.001024149
16,1168,-0.00040990300000000004
17,1166,-6.0403000000000004e-05
18,1164,-0.00037149800000000005
19,1162,-0.001356956
20,1160,-0.002799057
21,1158,-0.0042388370000000005
22,1156,-0.005142919
23,1154,-0.005154665
24,1152,-0.004252402
25,1150,-0.002346468
26,1148,0.000251496
27,1146,0.002885968
28,1144,0.004957805
29,1142,0.00619516
30,1140,0.006579286
31,1138,0.006306890999999999
32,1136,0.005514765
33,1134,0.004243989
34,1132,0.002554027
35,1130,0.000686938
36,1128,-0.001241835
37,1126,-0.0030463440000000003
38,1124,-0.004346760999999999
39,1122,-0.004904138
40,1120,-0.00458521
41,1118,-0.0033512570000000003
42,1116,-0.001127854
43,1114,0.001769349
44,1112,0.004473994
45,1110,0.006116101
46,1108,0.006115176
47,1106,0.0045895929999999995
48,1104,0.002660492
49,1102,0.0017054070000000001
50,1100,0.0026704429999999998
51,1098,0.005134587
52,1096,0.007429954
53,1094,0.007649986
54,1092,0.00461316
55,1090,-0.001456638
56,1088,-0.008872571999999999
57,1086,-0.01545599
58,1084,-0.019374956999999998
59,1082,-0.019832635
60,1080,-0.017083123999999998
61,1078,-0.012193525
62,1076,-0.006570174
63,1074,-0.001481063
64,1072,0.002220296
65,1070,0.0042354129999999995
66,1068,0.0047731729999999995
67,1066,0.00428178
68,1064,0.003053454
69,1062,0.0013259979999999999
70,1060,-0.000265418
71,1058,-0.0013520939999999999
72,1056,-0.0018164670000000002
73,1054,-0.00148787
74,1052,-0.000785343
75,1050,-0.00039465699999999997
76,1048,-0.000647649
77,1046,-0.001288664
78,1044,-0.001829462
79,1042,-0.0019984770000000002
80,1040,-0.001619663
81,1038,-0.00081027
82,1036,-0.000247996
83,1034,-0.0007072339999999999
84,1032,-0.002153462
85,1030,-0.004059966
86,1028,-0.0061324069999999994
87,1026,-0.007860231
88,1024,-0.00870015
89,1022,-0.008376799
90,1020,-0.007047566
91,1018,-0.0049956079999999995
92,1016,-0.002159374
93,1014,0.00137812
94,1012,0.004930945999999999
95,1010,0.007951533
96,1008,0.010077866999999999
97,1006,0.01099373
98,1004,0.010122414
99,1002,0.007492321999999999
100,1000,0.003665695
101,998,-0.000422774
102,996,-0.0036343029999999998
103,994,-0.005021464000000001
104,992,-0.0042526840000000005
105,990,-0.001606075
106,988,0.001913886
107,986,0.005196188
108,984,0.0072570790000000005
109,982,0.007679621
110,980,0.006591139
111,978,0.004418385
112,976,0.0015956310000000001
113,974,-0.0014078510000000001
114,972,-0.004101588
115,970,-0.006103376999999999
116,968,-0.007162361999999999
117,966,-0.007008234
118,964,-0.0057624619999999994
119,962,-0.0035821159999999998
120,960,-0.000925358
121,958,0.00164821
122,956,0.003776015
123,954,0.005294845
124,952,0.0061668090000000005
125,950,0.006463488000000001
126,948,0.0061269340000000005
127,946,0.005297690999999999
128,944,0.004132058
129,942,0.002865993
130,940,0.0016839079999999998
131,938,0.000744357
132,936,0.00025814
133,934,0.000369119
134,932,0.00101918
135,930,0.001842423
136,928,0.002312234
137,926,0.001993884
138,924,0.000527109
139,922,-0.001930238
140,920,-0.004716731
141,918,-0.00692084
142,916,-0.00769251
143,914,-0.006717504
144,912,-0.004314855
145,910,-0.001206061
146,908,0.0015865529999999999
147,906,0.003477688
148,904,0.004159095
149,902,0.0038637309999999996
150,900,0.00316576
