,Wavenumber,IR_KP59
0,1200,0.001429973
1,1198,0.0024956220000000003
2,1196,0.003628662
3,1194,0.004767597
4,1192,0.006024014
5,1190,0.007235943000000001
6,1188,0.008193541
7,1186,0.00873723
8,1184,0.008745604
9,1182,0.008095177
10,1180,0.00642653
11,1178,0.0037488820000000003
12,1176,0.0008818360000000001
13,1174,-0.0013894279999999998
14,1172,-0.002592034
15,1170,-0.002642903
16,1168,-0.001921086
17,1166,-0.001214654
18,1164,-0.00118449
19,1162,-0.002007409
20,1160,-0.003385713
21,1158,-0.004735922
22,1156,-0.005655835
23,1154,-0.005942183
24,1152,-0.005328798
25,1150,-0.003812512
26,1148,-0.001490483
27,1146,0.001136272
28,1144,0.003431482
29,1142,0.005203522
30,1140,0.006121392
31,1138,0.00593747
32,1136,0.00497248
33,1134,0.003617736
34,1132,0.0022408379999999998
35,1130,0.001108726
36,1128,0.00037857
37,1126,6.7047e-05
38,1124,-2.003e-06
39,1122,-0.000149855
40,1120,-0.000412944
41,1118,-0.000481651
42,1116,-0.000160896
43,1114,0.000476784
44,1112,0.001234496
45,1110,0.00177346
46,1108,0.002050176
47,1106,0.002029505
48,1104,0.001992274
49,1102,0.002362317
50,1100,0.003307993
51,1098,0.004400234
52,1096,0.005217514
53,1094,0.005205332
54,1092,0.003994661
55,1090,0.001241117
56,1088,-0.0028107640000000003
57,1086,-0.007722965
58,1084,-0.012519764
59,1082,-0.016164058999999998
60,1080,-0.017769792
61,1078,-0.017122403
62,1076,-0.014533016000000001
63,1074,-0.010529812
64,1072,-0.005171696
65,1070,0.000729446
66,1068,0.006036166
67,1066,0.009903252
68,1064,0.012036218000000001
69,1062,0.012005213
70,1060,0.009983069
71,1058,0.006972319
72,1056,0.004158836
73,1054,0.0018667520000000002
74,1052,0.000193665
75,1050,-0.001011754
76,1048,-0.001755129
77,1046,-0.002567109
78,1044,-0.003699127
79,1042,-0.005144111
80,1040,-0.007143686
81,1038,-0.009931858
82,1036,-0.013024188
83,1034,-0.015578713999999999
84,1032,-0.016351688
85,1030,-0.015277855
86,1028,-0.012595091999999999
87,1026,-0.008697925
88,1024,-0.004690278
89,1022,-0.0018729439999999999
90,1020,-0.00021380299999999999
91,1018,0.0008816760000000001
92,1016,0.001816487
93,1014,0.002536912
94,1012,0.003572401
95,1010,0.005218388
96,1008,0.007132171
97,1006,0.008357261
98,1004,0.008483548
99,1002,0.007324641999999999
100,1000,0.004999043
101,998,0.002183325
102,996,-0.000265455
103,994,-0.001800729
104,992,-0.00197344
105,990,-0.000754311
106,988,0.0013283120000000001
107,986,0.00333142
108,984,0.0045843970000000005
109,982,0.00488154
110,980,0.004322597
111,978,0.0030761820000000002
112,976,0.0015439470000000002
113,974,0.000239063
114,972,-0.000679006
115,970,-0.001227854
116,968,-0.001332401
117,966,-0.000896608
118,964,-5.7853e-05
119,962,0.000872122
120,960,0.001759497
121,958,0.00263712
122,956,0.0034840979999999997
123,954,0.004067923
124,952,0.004222177
125,950,0.00387669
126,948,0.003081848
127,946,0.002222683
128,944,0.001589639
129,942,0.000992689
130,940,0.000294105
131,938,-0.000521539
132,936,-0.00112207
133,934,-0.001151093
134,932,-0.0005688469999999999
135,930,0.000344024
136,928,0.001105712
137,926,0.001295673
138,924,0.00073437
139,922,-0.000375866
140,920,-0.0015716329999999998
141,918,-0.002324626
142,916,-0.00263935
143,914,-0.002659944
144,912,-0.002186167
145,910,-0.001229074
146,908,-0.00021097900000000003
147,906,0.000748199
148,904,0.001530573
149,902,0.001957066
150,900,0.001755275
