,Wavenumber,IR_KP42
0,1200,0.002019225
1,1198,0.003502056
2,1196,0.004899751
3,1194,0.006127678
4,1192,0.007210062
5,1190,0.008160526
6,1188,0.00903147
7,1186,0.009694599
8,1184,0.009729191
9,1182,0.00875401
10,1180,0.006612263
11,1178,0.003471732
12,1176,-4.946000000000001e-06
13,1174,-0.002756415
14,1172,-0.003935358
15,1170,-0.003587115
16,1168,-0.002481725
17,1166,-0.001534685
18,1164,-0.00137583
19,1162,-0.002199197
20,1160,-0.003610226
21,1158,-0.004801703
22,1156,-0.005213158
23,1154,-0.004721917
24,1152,-0.0034237990000000004
25,1150,-0.001523072
26,1148,0.00073691
27,1146,0.002867823
28,1144,0.004503443
29,1142,0.005477138
30,1140,0.005718366
31,1138,0.005210022
32,1136,0.004143251
33,1134,0.0029003759999999996
34,1132,0.0018308670000000001
35,1130,0.000986407
36,1128,0.000420723
37,1126,3.1366e-05
38,1124,-0.00038348
39,1122,-0.000990776
40,1120,-0.001456674
41,1118,-0.0013411229999999998
42,1116,-0.000393432
43,1114,0.00116049
44,1112,0.0029116990000000002
45,1110,0.004256096
46,1108,0.004734909
47,1106,0.004322521
48,1104,0.0036516609999999996
49,1102,0.003410757
50,1100,0.0040592779999999995
51,1098,0.0053149980000000005
52,1096,0.006438858
53,1094,0.0063016159999999995
54,1092,0.004172045
55,1090,1.8714e-05
56,1088,-0.005284201999999999
57,1086,-0.010736948999999999
58,1084,-0.015307446
59,1082,-0.018334287
60,1080,-0.019486704
61,1078,-0.018811024
62,1076,-0.016251381000000002
63,1074,-0.012174505
64,1072,-0.006928973000000001
65,1070,-0.00106355
66,1068,0.004754582
67,1066,0.009475699
68,1064,0.012184971000000001
69,1062,0.012526785
70,1060,0.010949991999999999
71,1058,0.008040102
72,1056,0.0050648709999999994
73,1054,0.003035453
74,1052,0.002057951
75,1050,0.00126179
76,1048,-7.359999999999999e-07
77,1046,-0.00200774
78,1044,-0.004660792
79,1042,-0.007670959000000001
80,1040,-0.010388952
81,1038,-0.012873374
82,1036,-0.015245985
83,1034,-0.017273636000000002
84,1032,-0.018119912
85,1030,-0.017077033999999998
86,1028,-0.013996195
87,1026,-0.00948299
88,1024,-0.004695562
89,1022,-0.001197337
90,1020,0.000392319
91,1018,0.000600686
92,1016,0.000559008
93,1014,0.001174368
94,1012,0.0027470140000000003
95,1010,0.004979035
96,1008,0.007255309000000001
97,1006,0.008802627
98,1004,0.009246204000000001
99,1002,0.00853324
100,1000,0.006878016999999999
101,998,0.004704
102,996,0.002582483
103,994,0.001152502
104,992,0.000880748
105,990,0.0018807270000000002
106,988,0.003804577
107,986,0.005739922
108,984,0.006814026999999999
109,982,0.006596495
110,980,0.005028068
111,978,0.00247254
112,976,-0.000338145
113,974,-0.002654693
114,972,-0.004130959
115,970,-0.004727169
116,968,-0.004501922
117,966,-0.003571135
118,964,-0.0021129
119,962,-0.000362356
120,960,0.00144835
121,958,0.0031336009999999997
122,956,0.004563429
123,954,0.005550473
124,952,0.0058765219999999995
125,950,0.005587834
126,948,0.004837991
127,946,0.003870099
128,944,0.002756981
129,942,0.001586712
130,940,0.000576954
131,938,-0.00020408099999999997
132,936,-0.000717894
133,934,-0.000780458
134,932,-0.000224731
135,930,0.000861404
136,928,0.001932466
137,926,0.002455226
138,924,0.00200629
139,922,0.00043981699999999995
140,920,-0.001938534
141,918,-0.0043013570000000004
142,916,-0.005671893000000001
143,914,-0.005661354
144,912,-0.004300238
145,910,-0.002103137
146,908,0.000127366
147,906,0.001800201
148,904,0.002651821
149,902,0.002915142
150,900,0.002823381
