,Wavenumber,IR_KP171
0,1200,0.0020766260000000003
1,1198,0.003559956
2,1196,0.004946798
3,1194,0.005977466
4,1192,0.005705263
5,1190,0.0049843959999999994
6,1188,0.007656434
7,1186,0.012261525
8,1184,0.013966191999999999
9,1182,0.012301111000000002
10,1180,0.008088338
11,1178,0.002256287
12,1176,-0.0037817429999999997
13,1174,-0.006550445
14,1172,-0.003937132
15,1170,-0.000515613
16,1168,0.000229845
17,1166,-0.000119566
18,1164,-0.001171565
19,1162,-0.0029530809999999998
20,1160,-0.004969436
21,1158,-0.006216647
22,1156,-0.006637781
23,1154,-0.005997003000000001
24,1152,-0.004352509
25,1150,-0.001475935
26,1148,0.0021072960000000003
27,1146,0.005017511
28,1144,0.0062928559999999995
29,1142,0.006062965
30,1140,0.004768807
31,1138,0.00358739
32,1136,0.002992735
33,1134,0.002912987
34,1132,0.002819765
35,1130,0.002232717
36,1128,0.00120043
37,1126,5.9028000000000005e-05
38,1124,-0.0008306710000000001
39,1122,-0.001389894
40,1120,-0.001677503
41,1118,-0.001523233
42,1116,-0.000652505
43,1114,0.000980288
44,1112,0.002773856
45,1110,0.004072592
46,1108,0.004590678
47,1106,0.004302905
48,1104,0.003818933
49,1102,0.003897227
50,1100,0.004874255
51,1098,0.006568898
52,1096,0.0077313980000000004
53,1094,0.0071701280000000004
54,1092,0.00427852
55,1090,-0.00069353
56,1088,-0.006659071999999999
57,1086,-0.012725938000000001
58,1084,-0.017615207
59,1082,-0.020300656
60,1080,-0.020894405
61,1078,-0.019101344
62,1076,-0.014610406000000001
63,1074,-0.00836985
64,1072,-0.0024154239999999998
65,1070,0.002288332
66,1068,0.00629335
67,1066,0.009415636
68,1064,0.010015545
69,1062,0.008662966999999999
70,1060,0.006914951999999999
71,1058,0.00510753
72,1056,0.003247
73,1054,0.002050644
74,1052,0.001461193
75,1050,0.00045651
76,1048,-0.0019073679999999998
77,1046,-0.0046282829999999995
78,1044,-0.006937351
79,1042,-0.008451429
80,1040,-0.009279643
81,1038,-0.009974476999999999
82,1036,-0.010668698
83,1034,-0.011720645
84,1032,-0.012672746
85,1030,-0.012701941000000001
86,1028,-0.011423305
87,1026,-0.008503786999999999
88,1024,-0.0047860409999999996
89,1022,-0.00157433
90,1020,0.000489799
91,1018,0.000990202
92,1016,0.001239242
93,1014,0.002224191
94,1012,0.003790125
95,1010,0.005536794
96,1008,0.006797236999999999
97,1006,0.0071761590000000005
98,1004,0.006528623000000001
99,1002,0.00505446
100,1000,0.003412534
101,998,0.002162958
102,996,0.001390325
103,994,0.0013978229999999999
104,992,0.002347713
105,990,0.0040140409999999994
106,988,0.005729293000000001
107,986,0.006979269000000001
108,984,0.007137035
109,982,0.006386905
110,980,0.004672187
111,978,0.0021718
112,976,-0.00047019300000000004
113,974,-0.002671595
114,972,-0.0040704140000000005
115,970,-0.004450039
116,968,-0.004120935
117,966,-0.0030857109999999997
118,964,-0.001859151
119,962,-0.0007389730000000001
120,960,0.000396386
121,958,0.001678187
122,956,0.002937883
123,954,0.0042125190000000005
124,952,0.005186316
125,950,0.005506242
126,948,0.004983014
127,946,0.004129889
128,944,0.003103015
129,942,0.001855175
130,940,0.000605504
131,938,-9.507399999999999e-05
132,936,-0.00039869300000000004
133,934,-0.000513863
134,932,-0.000249214
135,930,0.0006988439999999999
136,928,0.001707155
137,926,0.001956308
138,924,0.0012339760000000001
139,922,-0.00019492200000000002
140,920,-0.002254802
141,918,-0.004229486
142,916,-0.005174762
143,914,-0.004707495999999999
144,912,-0.0032320879999999997
145,910,-0.001324609
146,908,0.000464744
147,906,0.001945015
148,904,0.002556715
149,902,0.002564981
150,900,0.002539459
