,Wavenumber,IR_KP58
0,1200,0.001887658
1,1198,0.0027920540000000004
2,1196,0.003750138
3,1194,0.00468249
4,1192,0.0055098709999999995
5,1190,0.006260984
6,1188,0.007479841
7,1186,0.008894006
8,1184,0.009486664
9,1182,0.008804314
10,1180,0.006914170999999999
11,1178,0.0038440490000000004
12,1176,0.00028592
13,1174,-0.0023441860000000003
14,1172,-0.0029116570000000002
15,1170,-0.002182942
16,1168,-0.00137704
17,1166,-0.000844481
18,1164,-0.0009664830000000001
19,1162,-0.001951743
20,1160,-0.00339663
21,1158,-0.00473364
22,1156,-0.005546903000000001
23,1154,-0.005809521999999999
24,1152,-0.005341874
25,1150,-0.00397745
26,1148,-0.001726557
27,1146,0.00087512
28,1144,0.0032410409999999996
29,1142,0.004911265
30,1140,0.005733457
31,1138,0.005632771999999999
32,1136,0.004863719
33,1134,0.0037382129999999998
34,1132,0.002593191
35,1130,0.0015454429999999999
36,1128,0.000821443
37,1126,0.00038879199999999995
38,1124,0.000271281
39,1122,0.000298976
40,1120,0.000306866
41,1118,0.0003516
42,1116,0.0007362689999999999
43,1114,0.001441794
44,1112,0.0021292489999999997
45,1110,0.002403675
46,1108,0.002386622
47,1106,0.001951377
48,1104,0.00144303
49,1102,0.0016125389999999999
50,1100,0.003069548
51,1098,0.005338016
52,1096,0.007215226999999999
53,1094,0.007636228
54,1092,0.006190573
55,1090,0.00252932
56,1088,-0.002593505
57,1086,-0.008351306999999999
58,1084,-0.013701413999999999
59,1082,-0.017855328
60,1080,-0.020277775
61,1078,-0.020204681000000002
62,1076,-0.016517382
63,1074,-0.010625938
64,1072,-0.004888029
65,1070,3.756e-06
66,1068,0.004548384
67,1066,0.008453053
68,1064,0.010458916
69,1062,0.010521365
70,1060,0.009753413
71,1058,0.007277475
72,1056,0.003305577
73,1054,6.5055e-05
74,1052,-0.0013898029999999998
75,1050,-0.002029995
76,1048,-0.00280476
77,1046,-0.0035375890000000003
78,1044,-0.0044029640000000005
79,1042,-0.00597395
80,1040,-0.007701248000000001
81,1038,-0.009124827
82,1036,-0.010210140999999999
83,1034,-0.011897738
84,1032,-0.01333306
85,1030,-0.013254308000000001
86,1028,-0.01167758
87,1026,-0.008833123
88,1024,-0.005077484
89,1022,-0.0015612129999999999
90,1020,0.000586961
91,1018,0.0007281669999999999
92,1016,0.000538525
93,1014,0.0014304489999999999
94,1012,0.003367711
95,1010,0.005577476
96,1008,0.007461987
97,1006,0.008531861
98,1004,0.008553404
99,1002,0.007346632
100,1000,0.005112442
101,998,0.002532615
102,996,0.000391329
103,994,-0.001194664
104,992,-0.00172255
105,990,-0.000836823
106,988,0.001147161
107,986,0.003392417
108,984,0.005044000999999999
109,982,0.005638914
110,980,0.005145106
111,978,0.0035062759999999996
112,976,0.0015081329999999998
113,974,-0.000172964
114,972,-0.001279556
115,970,-0.001771495
116,968,-0.0016797129999999998
117,966,-0.001187394
118,964,-0.000379211
119,962,0.000496735
120,960,0.0014156560000000002
121,958,0.00230548
122,956,0.003145485
123,954,0.0037149229999999997
124,952,0.004046976
125,950,0.004051036
126,948,0.0036905370000000002
127,946,0.002942603
128,944,0.002006323
129,942,0.001140163
130,940,0.00035349599999999996
131,938,-0.0005161930000000001
132,936,-0.001093742
133,934,-0.001037978
134,932,-0.000427619
135,930,0.00032835
136,928,0.001034305
137,926,0.001367486
138,924,0.001055027
139,922,-1.4114e-05
140,920,-0.001307672
141,918,-0.002191241
142,916,-0.0025411739999999998
143,914,-0.002318288
144,912,-0.001548461
145,910,-0.000630938
146,908,0.00034521599999999997
147,906,0.00109612
148,904,0.001447671
149,902,0.001562032
150,900,0.001419453
