,Wavenumber,K628
0,1200,0.003290651
1,1198,0.004127006
2,1196,0.004728283
3,1194,0.005145745
4,1192,0.005488525
5,1190,0.005850536
6,1188,0.006295653000000001
7,1186,0.006792599
8,1184,0.006956653
9,1182,0.00644597
10,1180,0.004886269
11,1178,0.002474048
12,1176,-0.000233407
13,1174,-0.002376851
14,1172,-0.0031889929999999998
15,1170,-0.002612857
16,1168,-0.001293044
17,1166,0.000153267
18,1164,0.00098989
19,1162,0.0009396789999999999
20,1160,6.1794e-05
21,1158,-0.0013177870000000002
22,1156,-0.0028755079999999997
23,1154,-0.00418355
24,1152,-0.004754353
25,1150,-0.0041039940000000006
26,1148,-0.002279701
27,1146,0.000253838
28,1144,0.002839693
29,1142,0.004923078
30,1140,0.006093609
31,1138,0.006354885
32,1136,0.00580658
33,1134,0.004709007
34,1132,0.0032796
35,1130,0.00166154
36,1128,-4.1748e-05
37,1126,-0.001667887
38,1124,-0.003173483
39,1122,-0.00428273
40,1120,-0.004693635
41,1118,-0.0039830790000000005
42,1116,-0.001928187
43,1114,0.001063583
44,1112,0.004001884
45,1110,0.005863526
46,1108,0.006049088
47,1106,0.004807351
48,1104,0.0029099670000000003
49,1102,0.0016223370000000002
50,1100,0.0019469889999999999
51,1098,0.00379414
52,1096,0.0059245769999999994
53,1094,0.006670656999999999
54,1092,0.00492383
55,1090,0.0005851130000000001
56,1088,-0.005364366
57,1086,-0.011185156000000002
58,1084,-0.015183678999999999
59,1082,-0.016505678
60,1080,-0.015292318000000001
61,1078,-0.012348876000000002
62,1076,-0.008683768
63,1074,-0.005093146
64,1072,-0.002036548
65,1070,0.000356384
66,1068,0.002195059
67,1066,0.003540309
68,1064,0.004444976
69,1062,0.004896425
70,1060,0.0047194179999999995
71,1058,0.0037275790000000004
72,1056,0.001918684
73,1054,-0.000377473
74,1052,-0.0027600640000000004
75,1050,-0.004787892
76,1048,-0.006060553000000001
77,1046,-0.006372118
78,1044,-0.005838596
79,1042,-0.00476242
80,1040,-0.003593575
81,1038,-0.002752108
82,1036,-0.00255823
83,1034,-0.0029519629999999997
84,1032,-0.0035334909999999997
85,1030,-0.0038809020000000003
86,1028,-0.0037547809999999996
87,1026,-0.0031500770000000003
88,1024,-0.002405468
89,1022,-0.001648133
90,1020,-0.00087325
91,1018,8.9463e-05
92,1016,0.001414356
93,1014,0.003033306
94,1012,0.00463702
95,1010,0.005933065
96,1008,0.006690833
97,1006,0.0069877459999999995
98,1004,0.00679452
99,1002,0.006109651999999999
100,1000,0.00476048
101,998,0.002741849
102,996,0.00026625
103,994,-0.0021665079999999997
104,992,-0.003857067
105,990,-0.003997100999999999
106,988,-0.002465147
107,986,0.00011903200000000001
108,984,0.00263109
109,982,0.00423425
110,980,0.004374368
111,978,0.003116373
112,976,0.00106218
113,974,-0.0009597439999999999
114,972,-0.002592339
115,970,-0.00368187
116,968,-0.004143926
117,966,-0.003906127
118,964,-0.0031660409999999996
119,962,-0.001954672
120,960,-0.000389133
121,958,0.001353561
122,956,0.0028948809999999998
123,954,0.004097456
124,952,0.004780611
125,950,0.00501598
126,948,0.0048452420000000005
127,946,0.004419278
128,944,0.003708685
129,942,0.0027746990000000003
130,940,0.001655322
131,938,0.0006221940000000001
132,936,-0.000169869
133,934,-0.000381394
134,932,2.8596999999999997e-05
135,930,0.0009311419999999999
136,928,0.00178485
137,926,0.002070886
138,924,0.001329829
139,922,-0.000418413
140,920,-0.0027834709999999996
141,918,-0.004913075
142,916,-0.0060122909999999995
143,914,-0.005615386
144,912,-0.003930331
145,910,-0.0014126710000000001
146,908,0.001114936
147,906,0.00304427
148,904,0.003861362
149,902,0.0037079609999999996
150,900,0.003042907
