,Wavenumber,H2076
0,1200,0.003949402
1,1198,0.00513591
2,1196,0.006182740999999999
3,1194,0.007020062
4,1192,0.0076728659999999995
5,1190,0.008159374
6,1188,0.008485755
7,1186,0.008649909
8,1184,0.00851262
9,1182,0.007810821
10,1180,0.006229861999999999
11,1178,0.0037362690000000004
12,1176,0.000777392
13,1174,-0.001844594
14,1172,-0.0034081009999999998
15,1170,-0.0035614320000000002
16,1168,-0.002418522
17,1166,-0.000543732
18,1164,0.001220695
19,1162,0.002132961
20,1160,0.001826726
21,1158,0.000298054
22,1156,-0.00205734
23,1154,-0.004511143
24,1152,-0.00604264
25,1150,-0.005909556
26,1148,-0.0040147659999999995
27,1146,-0.000960147
28,1144,0.00230786
29,1142,0.00488274
30,1140,0.0063845609999999995
31,1138,0.006789199
32,1136,0.006406895
33,1134,0.0055000990000000005
34,1132,0.0042262490000000005
35,1130,0.002488404
36,1128,0.00024543599999999997
37,1126,-0.0023799529999999998
38,1124,-0.004831556
39,1122,-0.00648447
40,1120,-0.006614344
41,1118,-0.004847149
42,1116,-0.0013237610000000001
43,1114,0.002915949
44,1112,0.00659086
45,1110,0.008472649
46,1108,0.008129099
47,1106,0.005915943000000001
48,1104,0.003208565
49,1102,0.0015271570000000001
50,1100,0.002104651
51,1098,0.004808215
52,1096,0.008431194
53,1094,0.010819168999999998
54,1092,0.01037241
55,1090,0.006462915
56,1088,5.0502e-05
57,1086,-0.007265061999999999
58,1084,-0.01344065
59,1082,-0.017329972
60,1080,-0.018429591000000002
61,1078,-0.017352079
62,1076,-0.014737562
63,1074,-0.011481396999999999
64,1072,-0.007968506
65,1070,-0.004645483
66,1068,-0.001453922
67,1066,0.0014296620000000002
68,1064,0.004199844
69,1062,0.006558501
70,1060,0.008226200999999999
71,1058,0.008375264
72,1056,0.006843333
73,1054,0.003530464
74,1052,-0.0009962789999999999
75,1050,-0.006166
76,1048,-0.010814128000000001
77,1046,-0.014168246
78,1044,-0.015578227
79,1042,-0.015218751
80,1040,-0.013226346000000002
81,1038,-0.010497838999999998
82,1036,-0.0077031040000000005
83,1034,-0.00540726
84,1032,-0.003424643
85,1030,-0.001747224
86,1028,-0.000259992
87,1026,0.000714815
88,1024,0.000989904
89,1022,0.000204008
90,1020,-0.001247883
91,1018,-0.002708941
92,1016,-0.003316533
93,1014,-0.0027163029999999998
94,1012,-0.000797568
95,1010,0.001977068
96,1008,0.005170701
97,1006,0.008273276999999999
98,1004,0.010900271999999999
99,1002,0.012479042
100,1000,0.012488012
101,998,0.010358979
102,996,0.005933474
103,994,-0.000194083
104,992,-0.006179808
105,990,-0.009836173
106,988,-0.009770151999999999
107,986,-0.006277078
108,984,-0.0011253230000000001
109,982,0.003325058
110,980,0.005487371
111,978,0.005143393
112,976,0.003280467
113,974,0.00114433
114,972,-0.000474387
115,970,-0.0014897279999999998
116,968,-0.0020766820000000003
117,966,-0.002313544
118,964,-0.002080686
119,962,-0.001258889
120,960,0.000138762
121,958,0.001864604
122,956,0.003607517
123,954,0.005112454000000001
124,952,0.00616886
125,950,0.00669774
126,948,0.006739607
127,946,0.006367318
128,944,0.005589538000000001
129,942,0.004399475999999999
130,940,0.0029294340000000003
131,938,0.0015257029999999998
132,936,0.0006152390000000001
133,934,0.000574099
134,932,0.0014486310000000001
135,930,0.0028061979999999998
136,928,0.003825322
137,926,0.003701497
138,924,0.002023352
139,922,-0.001073186
140,920,-0.004844497
141,918,-0.008142138
142,916,-0.009811128
143,914,-0.009197243
144,912,-0.006510729
145,910,-0.002621685
146,908,0.001243075
147,906,0.003982004
148,904,0.005096729
149,902,0.004774401
150,900,0.0037195
